 

stn;time;rs1000y0
IYSMP;1952;0
IYSMP;1953;1
IYSMP;1954;0
IYSMP;1955;0
IYSMP;1956;0
IYSMP;1957;0
IYSMP;1958;1
IYSMP;1959;0
IYSMP;1960;0
IYSMP;1961;0
IYSMP;1962;0
IYSMP;1963;0
IYSMP;1964;0
IYSMP;1965;0
IYSMP;1966;0
IYSMP;1967;0
IYSMP;1968;0
IYSMP;1969;0
IYSMP;1970;0
IYSMP;1971;0
IYSMP;1972;0
IYSMP;1973;0
IYSMP;1974;0
IYSMP;1975;0
IYSMP;1976;0
IYSMP;1977;0
IYSMP;1978;0
IYSMP;1979;0
IYSMP;1980;0
IYSMP;1981;0
IYSMP;1982;0
IYSMP;1983;0
IYSMP;1984;0
IYSMP;1985;0
IYSMP;1986;0
IYSMP;1987;0
IYSMP;1988;0
IYSMP;1989;1
IYSMP;1990;0
IYSMP;1991;0
IYSMP;1992;0
IYSMP;1993;0
IYSMP;1994;0
IYSMP;1995;0
IYSMP;1996;0
IYSMP;1997;0
IYSMP;1998;0
IYSMP;1999;0
IYSMP;2000;0
IYSMP;2001;0
IYSMP;2002;1
IYSMP;2003;0
IYSMP;2004;0
IYSMP;2005;0
IYSMP;2006;0
IYSMP;2007;0
IYSMP;2008;0
IYSMP;2009;1
IYSMP;2010;0
IYSMP;2011;0
