 

stn;time;hns000mx
SED;201601;16
SED;201602;18
SED;201603;30
SED;201604;21
SED;201605;1
SED;201606;0
SED;201607;0
SED;201608;0
SED;201609;0
SED;201610;0
SED;201611;27
SED;201612;2
SED;201701;23
SED;201702;-
SED;201703;21
SED;201704;25
SED;201705;0
SED;201706;0
SED;201707;0
SED;201708;0
SED;201709;5
SED;201710;5
SED;201711;14
SED;201712;36
SED;201801;35
SED;201802;10
SED;201803;47
SED;201804;5
SED;201805;0
SED;201806;0
SED;201807;0
SED;201808;0
SED;201809;0
SED;201810;65
SED;201811;4
SED;201812;26
SED;201901;25
SED;201902;17
SED;201903;35
SED;201904;48
SED;201905;2
SED;201906;0
SED;201907;0
SED;201908;0
SED;201909;2
SED;201910;0
SED;201911;29
SED;201912;29
SED;202001;22
SED;202002;26
SED;202003;5
SED;202004;0
SED;202005;0
SED;202006;0
SED;202007;0
SED;202008;0
SED;202009;18
SED;202010;14
SED;202011;8
SED;202012;54
SED;202101;64
SED;202102;10
SED;202103;31
