 

stn;time;rs1000y0
LEH;1961;0
LEH;1962;0
LEH;1963;0
LEH;1964;0
LEH;1965;0
LEH;1966;0
LEH;1967;0
LEH;1968;0
LEH;1969;0
LEH;1970;0
LEH;1971;0
LEH;1972;0
LEH;1973;0
LEH;1974;0
LEH;1975;0
LEH;1976;0
LEH;1977;0
LEH;1978;0
LEH;1979;0
LEH;1980;0
LEH;1981;0
LEH;1982;0
LEH;1983;0
LEH;1984;1
LEH;1985;0
LEH;1986;0
LEH;1987;0
LEH;1988;0
LEH;1989;0
LEH;1990;0
LEH;1991;0
LEH;1992;0
LEH;1993;0
LEH;1994;0
LEH;1995;0
LEH;1996;0
LEH;1997;0
LEH;1998;0
LEH;1999;0
LEH;2000;0
LEH;2001;0
LEH;2002;0
LEH;2003;0
LEH;2004;0
LEH;2005;0
LEH;2006;0
LEH;2007;0
LEH;2008;0
LEH;2009;0
LEH;2010;0
LEH;2011;0
LEH;2012;0
LEH;2013;0
LEH;2014;0
LEH;2015;0
LEH;2016;0
LEH;2017;0
LEH;2018;0
LEH;2019;0
LEH;2020;0
