 

stn;time;rre150m0
IYLEC;200002;7.0
IYLEC;200003;76.0
IYLEC;200004;112.0
IYLEC;200005;62.0
IYLEC;200006;40.0
IYLEC;200007;56.0
IYLEC;200008;99.0
IYLEC;200009;87.0
IYLEC;200010;224.0
IYLEC;200011;257.0
IYLEC;200012;72.0
IYLEC;200101;95.0
IYLEC;200102;24.0
IYLEC;200103;132.0
IYLEC;200104;62.0
IYLEC;200105;62.0
IYLEC;200106;52.0
IYLEC;200107;64.0
IYLEC;200108;92.0
IYLEC;200109;51.0
IYLEC;200110;106.0
IYLEC;200111;46.0
IYLEC;200112;1.0
IYLEC;200201;15.0
IYLEC;200202;90.0
IYLEC;200203;40.0
IYLEC;200204;46.0
IYLEC;200205;170.0
IYLEC;200206;41.0
IYLEC;200207;113.0
IYLEC;200208;132.0
IYLEC;200209;109.0
IYLEC;200210;33.0
IYLEC;200211;320.0
IYLEC;200212;67.0
IYLEC;200301;47.0
IYLEC;200302;-
IYLEC;200303;3.0
IYLEC;200304;27.0
IYLEC;200305;53.0
IYLEC;200306;32.0
IYLEC;200307;103.0
IYLEC;200308;4.0
IYLEC;200309;8.0
IYLEC;200310;139.0
IYLEC;200311;144.0
IYLEC;200312;70.0
IYLEC;200401;8.0
IYLEC;200402;85.0
IYLEC;200403;94.0
IYLEC;200404;125.0
IYLEC;200405;77.0
IYLEC;200406;50.0
IYLEC;200407;24.0
IYLEC;200408;53.0
IYLEC;200409;24.0
IYLEC;200410;97.0
IYLEC;200411;55.0
IYLEC;200412;52.0
IYLEC;200501;9.0
IYLEC;200502;6.0
IYLEC;200503;25.0
IYLEC;200504;110.0
IYLEC;200505;54.0
IYLEC;200506;24.0
IYLEC;200507;74.0
IYLEC;200508;182.0
IYLEC;200509;169.0
IYLEC;200510;96.0
