 

stn;time;rre150m0
BIZ;190010;87.8
BIZ;190011;59.5
BIZ;190012;46.5
BIZ;190101;36.6
BIZ;190102;25.2
BIZ;190103;88.2
BIZ;190104;180.1
BIZ;190105;33.9
BIZ;190106;146.6
BIZ;190107;101.2
BIZ;190108;159.9
BIZ;190109;128.9
BIZ;190110;55.9
BIZ;190111;38.5
BIZ;190112;43.2
BIZ;190201;25.8
BIZ;190202;62.1
BIZ;190203;70.2
BIZ;190204;45.8
BIZ;190205;174.4
BIZ;190206;95.2
BIZ;190207;118.9
BIZ;190208;142.5
BIZ;190209;118.6
BIZ;190210;83.9
BIZ;190211;7.9
BIZ;190212;74.3
BIZ;190301;40.6
BIZ;190302;35.7
BIZ;190303;33.5
BIZ;190304;58.8
BIZ;190305;33.8
BIZ;190306;105.1
BIZ;190307;184.5
BIZ;190308;163.7
BIZ;190309;70.9
BIZ;190310;108.1
BIZ;190311;121.4
BIZ;190312;21.4
BIZ;190401;37.0
BIZ;190402;99.1
BIZ;190403;46.9
BIZ;190404;97.1
BIZ;190405;160.4
BIZ;190406;125.5
BIZ;190407;64.4
BIZ;190408;69.2
BIZ;190409;139.5
BIZ;190410;72.2
BIZ;190411;49.9
BIZ;190412;35.7
BIZ;190501;43.2
BIZ;190502;30.7
BIZ;190503;105.3
BIZ;190504;127.8
BIZ;190505;115.0
BIZ;190506;48.3
BIZ;190507;90.1
BIZ;190508;261.1
BIZ;190509;178.6
BIZ;190510;127.8
BIZ;190511;72.6
BIZ;190512;53.1
BIZ;190601;57.1
BIZ;190602;48.6
BIZ;190603;78.2
BIZ;190604;56.7
BIZ;190605;181.5
BIZ;190606;152.1
BIZ;190607;192.0
BIZ;190608;50.4
BIZ;190609;62.4
BIZ;190610;28.5
BIZ;190611;48.9
BIZ;190612;86.8
BIZ;190701;78.3
BIZ;190702;32.8
BIZ;190703;67.5
BIZ;190704;109.2
BIZ;190705;81.5
BIZ;190706;118.2
BIZ;190707;117.0
BIZ;190708;84.3
BIZ;190709;38.5
BIZ;190710;47.9
BIZ;190711;19.7
BIZ;190712;133.9
BIZ;190801;45.8
BIZ;190802;77.3
BIZ;190803;43.8
BIZ;190804;101.2
BIZ;190805;130.9
BIZ;190806;72.4
BIZ;190807;215.0
BIZ;190808;67.1
BIZ;190809;160.1
BIZ;190810;4.1
BIZ;190811;54.9
BIZ;190812;56.3
BIZ;190901;27.6
BIZ;190902;20.5
BIZ;190903;51.7
BIZ;190904;64.0
BIZ;190905;60.3
BIZ;190906;199.1
BIZ;190907;167.7
BIZ;190908;129.2
BIZ;190909;80.1
BIZ;190910;62.5
BIZ;190911;27.1
BIZ;190912;88.4
BIZ;191001;156.2
BIZ;191002;70.9
BIZ;191003;42.4
BIZ;191004;120.4
BIZ;191005;107.2
BIZ;191006;192.5
BIZ;191007;171.2
BIZ;191008;168.9
BIZ;191009;110.6
BIZ;191010;38.6
BIZ;191011;176.5
BIZ;191012;71.4
BIZ;191101;25.7
BIZ;191102;42.4
BIZ;191103;45.0
BIZ;191104;48.2
BIZ;191105;83.6
BIZ;191106;154.0
BIZ;191107;12.3
BIZ;191108;88.8
BIZ;191109;114.0
BIZ;191110;43.9
BIZ;191111;32.6
BIZ;191112;63.4
BIZ;191201;71.7
BIZ;191202;71.7
BIZ;191203;80.2
BIZ;191204;46.6
BIZ;191205;147.7
BIZ;191206;142.0
BIZ;191207;122.2
BIZ;191208;174.7
BIZ;191209;65.4
BIZ;191210;146.0
BIZ;191211;41.2
BIZ;191212;39.8
BIZ;191301;97.3
BIZ;191302;20.3
BIZ;191303;82.0
BIZ;191304;61.5
BIZ;191305;81.8
BIZ;191306;126.8
BIZ;191307;133.3
BIZ;191308;150.0
BIZ;191309;123.4
BIZ;191310;14.8
BIZ;191311;107.4
BIZ;191312;67.4
BIZ;191401;82.9
BIZ;191402;31.7
BIZ;191403;115.3
BIZ;191404;68.7
BIZ;191405;198.1
BIZ;191406;101.4
BIZ;191407;177.7
BIZ;191408;106.3
BIZ;191409;86.4
BIZ;191410;33.9
BIZ;191411;72.2
BIZ;191412;43.3
BIZ;191501;108.1
BIZ;191502;76.3
BIZ;191503;95.7
BIZ;191504;83.9
BIZ;191505;98.4
BIZ;191506;170.0
BIZ;191507;142.2
BIZ;191508;137.8
BIZ;191509;89.2
BIZ;191510;34.7
BIZ;191511;51.3
BIZ;191512;130.9
BIZ;191601;67.7
BIZ;191602;86.8
BIZ;191603;78.5
BIZ;191604;61.5
BIZ;191605;103.0
BIZ;191606;203.3
BIZ;191607;184.0
BIZ;191608;113.2
BIZ;191609;89.3
BIZ;191610;107.2
BIZ;191611;66.9
BIZ;191612;102.9
BIZ;191701;27.6
BIZ;191702;11.3
BIZ;191703;95.7
BIZ;191704;64.2
BIZ;191705;43.8
BIZ;191706;115.0
BIZ;191707;139.0
BIZ;191708;200.5
BIZ;191709;47.8
BIZ;191710;183.4
BIZ;191711;72.5
BIZ;191712;10.5
BIZ;191801;65.6
BIZ;191802;13.2
BIZ;191803;61.5
BIZ;191804;83.3
BIZ;191805;40.1
BIZ;191806;156.2
BIZ;191807;92.3
BIZ;191808;96.6
BIZ;191809;155.6
BIZ;191810;36.3
