 

stn;time;rs1000m0
IYWEN;194601;0
IYWEN;194602;0
IYWEN;194603;0
IYWEN;194604;0
IYWEN;194605;0
IYWEN;194606;0
IYWEN;194607;0
IYWEN;194608;0
IYWEN;194609;0
IYWEN;194610;0
IYWEN;194611;0
IYWEN;194612;0
IYWEN;194701;0
IYWEN;194702;0
IYWEN;194703;0
IYWEN;194704;0
IYWEN;194705;0
IYWEN;194706;0
IYWEN;194707;0
IYWEN;194708;0
IYWEN;194709;0
IYWEN;194710;0
IYWEN;194711;0
IYWEN;194712;0
IYWEN;194801;0
IYWEN;194802;0
IYWEN;194803;0
IYWEN;194804;0
IYWEN;194805;0
IYWEN;194806;0
IYWEN;194807;0
IYWEN;194808;0
IYWEN;194809;0
IYWEN;194810;0
IYWEN;194811;0
IYWEN;194812;0
IYWEN;194901;0
IYWEN;194902;0
IYWEN;194903;0
IYWEN;194904;0
IYWEN;194905;0
IYWEN;194906;0
IYWEN;194907;0
IYWEN;194908;0
IYWEN;194909;0
IYWEN;194910;0
IYWEN;194911;0
IYWEN;194912;0
IYWEN;195001;0
IYWEN;195002;0
IYWEN;195003;0
IYWEN;195004;0
IYWEN;195005;0
IYWEN;195006;0
IYWEN;195007;0
IYWEN;195008;0
IYWEN;195009;0
IYWEN;195010;0
IYWEN;195011;0
IYWEN;195012;0
IYWEN;195101;0
