 

stn;time;fklnd3m0
IYTER;201006;0
IYTER;201007;0
IYTER;201008;0
IYTER;201009;0
IYTER;201010;0
IYTER;201011;0
IYTER;201012;0
IYTER;201101;0
IYTER;201102;0
IYTER;201103;0
IYTER;201104;0
IYTER;201105;0
IYTER;201106;0
IYTER;201107;0
IYTER;201108;0
IYTER;201109;0
IYTER;201110;0
IYTER;201111;0
IYTER;201112;0
IYTER;201201;0
IYTER;201202;0
IYTER;201203;0
IYTER;201204;0
IYTER;201205;0
IYTER;201206;0
IYTER;201207;0
IYTER;201208;0
IYTER;201209;0
IYTER;201210;0
IYTER;201211;0
IYTER;201212;0
IYTER;201301;0
IYTER;201302;0
IYTER;201303;0
IYTER;201304;0
IYTER;201305;0
IYTER;201306;0
IYTER;201307;0
IYTER;201308;0
IYTER;201309;0
IYTER;201310;0
IYTER;201311;0
IYTER;201312;0
IYTER;201401;0
IYTER;201402;0
IYTER;201403;0
IYTER;201404;0
IYTER;201405;0
IYTER;201406;0
IYTER;201407;0
IYTER;201408;0
IYTER;201409;0
IYTER;201410;0
IYTER;201411;0
IYTER;201412;0
IYTER;201501;0
IYTER;201502;0
IYTER;201503;0
IYTER;201504;0
IYTER;201505;0
IYTER;201506;0
IYTER;201507;0
IYTER;201508;0
IYTER;201509;0
IYTER;201510;0
IYTER;201511;0
IYTER;201512;0
IYTER;201601;0
IYTER;201602;0
IYTER;201603;0
IYTER;201604;0
IYTER;201605;0
IYTER;201606;0
