 

stn;time;fu3010m1
ROB;198101;113.8
ROB;198102;-
ROB;198103;74.5
ROB;198104;63.7
ROB;198105;62.3
ROB;198106;71.3
ROB;198107;75.6
ROB;198108;62.3
ROB;198109;67.3
ROB;198110;76.3
ROB;198111;74.9
ROB;198112;93.2
ROB;198201;95.4
ROB;198202;71.6
ROB;198203;89.6
ROB;198204;78.5
ROB;198205;72.4
ROB;198206;66.6
ROB;198207;74.5
ROB;198208;57.6
ROB;198209;32.4
ROB;198210;51.8
ROB;198211;69.5
ROB;198212;109.1
ROB;198301;112.3
ROB;198302;79.9
ROB;198303;80.6
ROB;198304;77.4
ROB;198305;56.9
ROB;198306;65.9
ROB;198307;72.4
ROB;198308;67.0
ROB;198309;74.9
ROB;198310;98.6
ROB;198311;85.7
ROB;198312;106.9
ROB;198401;106.9
ROB;198402;86.8
ROB;198403;74.2
ROB;198404;76.7
ROB;198405;50.0
ROB;198406;69.8
ROB;198407;73.4
ROB;198408;51.8
ROB;198409;76.3
ROB;198410;67.7
ROB;198411;84.6
ROB;198412;88.6
ROB;198501;91.1
ROB;198502;98.6
ROB;198503;103.3
ROB;198504;96.8
ROB;198505;84.6
ROB;198506;70.6
ROB;198507;77.0
ROB;198508;85.7
ROB;198509;80.3
ROB;198510;77.8
ROB;198511;131.4
ROB;198512;94.0
ROB;198601;103.0
ROB;198602;85.7
ROB;198603;82.1
ROB;198604;73.4
ROB;198605;88.6
ROB;198606;78.8
ROB;198607;74.9
ROB;198608;94.0
ROB;198609;68.8
ROB;198610;93.6
ROB;198611;95.4
ROB;198612;118.1
ROB;198701;100.1
ROB;198702;103.0
ROB;198703;110.2
ROB;198704;74.2
ROB;198705;104.8
ROB;198706;72.4
ROB;198707;76.0
ROB;198708;85.3
ROB;198709;73.1
ROB;198710;65.5
ROB;198711;104.4
ROB;198712;92.2
ROB;198801;105.8
ROB;198802;107.3
ROB;198803;98.3
ROB;198804;74.2
ROB;198805;55.1
ROB;198806;66.2
ROB;198807;67.3
ROB;198808;81.0
ROB;198809;71.6
ROB;198810;82.4
ROB;198811;103.7
ROB;198812;100.8
ROB;198901;103.0
ROB;198902;85.7
ROB;198903;83.2
ROB;198904;74.9
ROB;198905;110.2
ROB;198906;75.6
ROB;198907;78.1
ROB;198908;91.4
ROB;198909;82.8
ROB;198910;77.4
ROB;198911;88.9
ROB;198912;82.1
ROB;199001;49.7
ROB;199002;94.0
ROB;199003;93.2
ROB;199004;70.6
ROB;199005;62.3
ROB;199006;70.6
ROB;199007;81.4
ROB;199008;74.2
ROB;199009;74.2
ROB;199010;69.1
ROB;199011;87.8
ROB;199012;78.8
ROB;199101;67.0
ROB;199102;70.2
ROB;199103;67.3
ROB;199104;82.8
ROB;199105;81.0
ROB;199106;68.4
ROB;199107;77.8
ROB;199108;77.0
ROB;199109;64.8
ROB;199110;89.3
ROB;199111;80.3
ROB;199112;106.6
ROB;199201;71.6
ROB;199202;97.6
ROB;199203;108.0
ROB;199204;92.9
ROB;199205;59.4
ROB;199206;47.9
ROB;199207;55.1
ROB;199208;53.6
ROB;199209;92.2
ROB;199210;92.5
ROB;199211;95.4
ROB;199212;103.7
ROB;199301;108.4
ROB;199302;105.1
ROB;199303;88.9
ROB;199304;81.7
ROB;199305;72.4
ROB;199306;79.9
ROB;199307;77.4
ROB;199308;101.5
ROB;199309;85.0
ROB;199310;61.2
ROB;199311;76.0
ROB;199312;89.6
ROB;199401;108.4
ROB;199402;65.2
ROB;199403;94.0
ROB;199404;77.0
ROB;199405;74.5
ROB;199406;78.1
ROB;199407;57.2
ROB;199408;69.8
ROB;199409;55.4
ROB;199410;54.4
ROB;199411;71.6
ROB;199412;90.4
ROB;199501;90.0
ROB;199502;95.4
ROB;199503;95.8
ROB;199504;108.0
ROB;199505;81.0
