 

stn;time;tre200y0
IYULT;1983;4.1
IYULT;1984;2.9
IYULT;1985;3.8
IYULT;1986;3.2
IYULT;1987;2.9
IYULT;1988;2.9
IYULT;1989;3.3
IYULT;1990;3.5
IYULT;1991;2.1
IYULT;1992;2.7
IYULT;1993;1.8
IYULT;1994;2.8
IYULT;1995;1.4
IYULT;1996;0.9
IYULT;1997;2.5
IYULT;1998;1.6
IYULT;1999;1.3
IYULT;2000;-0.6
IYULT;2001;2.8
IYULT;2002;3.8
IYULT;2003;3.9
IYULT;2004;3.2
IYULT;2005;2.8
IYULT;2006;3.7
IYULT;2007;4.0
IYULT;2008;3.4
IYULT;2009;3.4
IYULT;2010;2.1
IYULT;2011;4.2
IYULT;2012;3.7
IYULT;2013;3.3
IYULT;2014;4.0
IYULT;2015;4.7
IYULT;2016;3.9
IYULT;2017;4.0
IYULT;2018;4.1
IYULT;2019;4.1
IYULT;2020;4.2
