 

stn;time;rsd700m0
FRF;187901;0
FRF;187902;0
FRF;187903;0
FRF;187904;0
FRF;187905;0
FRF;187906;0
FRF;187907;0
FRF;187908;0
FRF;187909;0
FRF;187910;0
FRF;187911;0
FRF;187912;0
FRF;188001;0
FRF;188002;0
FRF;188003;0
FRF;188004;0
FRF;188005;0
FRF;188006;0
FRF;188007;0
FRF;188008;0
FRF;188009;0
FRF;188010;0
FRF;188011;0
FRF;188012;0
FRF;188101;0
FRF;188102;0
FRF;188103;0
FRF;188104;0
FRF;188105;0
FRF;188106;0
FRF;188107;0
FRF;188108;0
FRF;188109;1
FRF;188110;0
FRF;188111;0
FRF;188112;0
FRF;188201;0
FRF;188202;0
FRF;188203;0
FRF;188204;0
FRF;188205;0
FRF;188206;0
FRF;188207;0
FRF;188208;0
FRF;188209;1
FRF;188210;0
FRF;188211;0
FRF;188212;0
FRF;188301;0
FRF;188302;0
FRF;188303;0
FRF;188304;0
FRF;188305;0
FRF;188306;0
FRF;188307;0
FRF;188308;0
FRF;188309;0
FRF;188310;0
FRF;188311;0
FRF;188312;0
FRF;188401;0
FRF;188402;0
FRF;188403;0
FRF;188404;0
FRF;188405;0
FRF;188406;0
FRF;188407;0
FRF;188408;0
FRF;188409;0
FRF;188410;0
FRF;188411;0
FRF;188412;0
FRF;188501;0
FRF;188502;0
FRF;188503;0
FRF;188504;0
FRF;188505;0
FRF;188506;0
FRF;188507;0
FRF;188508;1
FRF;188509;0
FRF;188510;0
FRF;188511;0
FRF;188512;0
FRF;188601;0
FRF;188602;0
FRF;188603;0
FRF;188604;0
FRF;188605;0
FRF;188606;0
FRF;188607;0
FRF;188608;1
FRF;188609;0
FRF;188610;0
FRF;188611;0
FRF;188612;0
FRF;188701;0
FRF;188702;0
FRF;188703;0
FRF;188704;0
FRF;188705;0
FRF;188706;0
FRF;188707;0
FRF;188708;0
FRF;188709;0
FRF;188710;0
FRF;188711;0
FRF;188712;0
FRF;188801;0
FRF;188802;0
FRF;188803;0
FRF;188804;0
FRF;188805;0
FRF;188806;0
FRF;188807;0
FRF;188808;0
FRF;188809;0
FRF;188810;0
FRF;188811;0
FRF;188812;0
FRF;188901;0
FRF;188902;0
FRF;188903;0
FRF;188904;0
FRF;188905;0
FRF;188906;0
FRF;188907;0
FRF;188908;0
FRF;188909;0
FRF;188910;0
FRF;188911;0
FRF;188912;0
FRF;189001;0
FRF;189002;0
FRF;189003;0
FRF;189004;0
FRF;189005;0
FRF;189006;0
FRF;189007;0
FRF;189008;0
FRF;189009;0
FRF;189010;0
FRF;189011;0
FRF;189012;0
FRF;189101;0
FRF;189102;0
FRF;189103;0
FRF;189104;0
FRF;189105;0
FRF;189106;0
FRF;189107;0
FRF;189108;0
FRF;189109;0
FRF;189110;0
FRF;189111;0
FRF;189112;0
FRF;189201;0
FRF;189202;0
FRF;189203;0
FRF;189204;0
FRF;189205;0
FRF;189206;0
FRF;189207;0
FRF;189208;0
FRF;189209;0
FRF;189210;0
FRF;189211;0
FRF;189212;0
FRF;189301;0
FRF;189302;0
FRF;189303;0
FRF;189304;0
FRF;189305;0
FRF;189306;0
FRF;189307;0
FRF;189308;0
FRF;189309;0
FRF;189310;0
FRF;189311;0
FRF;189312;0
FRF;189401;0
FRF;189402;0
FRF;189403;0
FRF;189404;0
FRF;189405;0
FRF;189406;0
FRF;189407;0
FRF;189408;0
FRF;189409;0
FRF;189410;0
FRF;189411;0
FRF;189412;0
FRF;189501;0
FRF;189502;0
FRF;189503;0
FRF;189504;0
FRF;189505;0
FRF;189506;0
FRF;189507;0
FRF;189508;0
FRF;189509;0
FRF;189510;0
FRF;189511;0
FRF;189512;0
FRF;189601;0
FRF;189602;0
FRF;189603;0
FRF;189604;0
FRF;189605;0
FRF;189606;0
FRF;189607;0
FRF;189608;0
FRF;189609;0
FRF;189610;0
FRF;189611;0
FRF;189612;0
FRF;189701;0
FRF;189702;0
FRF;189703;0
FRF;189704;0
FRF;189705;0
FRF;189706;0
FRF;189707;0
FRF;189708;0
FRF;189709;0
FRF;189710;0
FRF;189711;0
FRF;189712;0
FRF;189801;0
FRF;189802;0
FRF;189803;0
FRF;189804;0
FRF;189805;0
FRF;189806;0
FRF;189807;0
FRF;189808;0
FRF;189809;0
FRF;189810;0
FRF;189811;0
FRF;189812;0
FRF;189901;0
FRF;189902;0
FRF;189903;0
FRF;189904;0
FRF;189905;0
FRF;189906;0
FRF;189907;0
FRF;189908;0
FRF;189909;0
FRF;189910;0
FRF;189911;0
FRF;189912;0
FRF;190001;0
FRF;190002;0
FRF;190003;0
FRF;190004;0
FRF;190005;0
FRF;190006;0
FRF;190007;0
FRF;190008;0
FRF;190009;0
FRF;190010;0
FRF;190011;0
FRF;190012;0
FRF;190101;0
FRF;190102;0
FRF;190103;0
FRF;190104;0
FRF;190105;0
FRF;190106;0
FRF;190107;0
FRF;190108;0
FRF;190109;0
FRF;190110;0
FRF;190111;0
FRF;190112;0
FRF;190201;0
FRF;190202;0
FRF;190203;0
FRF;190204;0
FRF;190205;0
FRF;190206;0
FRF;190207;0
FRF;190208;0
FRF;190209;0
FRF;190210;0
FRF;190211;0
FRF;190212;0
FRF;190301;0
FRF;190302;0
FRF;190303;0
FRF;190304;0
FRF;190305;0
FRF;190306;0
FRF;190307;0
FRF;190308;0
FRF;190309;0
FRF;190310;0
FRF;190311;0
FRF;190312;0
FRF;190401;0
FRF;190402;0
FRF;190403;0
FRF;190404;0
FRF;190405;0
FRF;190406;0
FRF;190407;0
FRF;190408;0
FRF;190409;0
FRF;190410;0
FRF;190411;0
FRF;190412;0
FRF;190501;0
FRF;190502;0
FRF;190503;0
FRF;190504;0
FRF;190505;0
FRF;190506;0
FRF;190507;0
FRF;190508;0
FRF;190509;0
FRF;190510;0
FRF;190511;0
FRF;190512;0
FRF;190601;0
FRF;190602;0
FRF;190603;0
FRF;190604;0
FRF;190605;0
FRF;190606;0
FRF;190607;0
FRF;190608;0
FRF;190609;0
FRF;190610;0
FRF;190611;0
FRF;190612;0
FRF;190701;0
FRF;190702;0
FRF;190703;0
FRF;190704;0
FRF;190705;0
FRF;190706;0
FRF;190707;0
FRF;190708;0
FRF;190709;0
FRF;190710;0
FRF;190711;0
FRF;190712;0
FRF;190801;0
FRF;190802;0
FRF;190803;0
FRF;190804;0
FRF;190805;0
FRF;190806;0
FRF;190807;0
FRF;190808;0
FRF;190809;0
FRF;190810;0
FRF;190811;0
FRF;190812;0
FRF;190901;0
FRF;190902;0
FRF;190903;0
FRF;190904;0
FRF;190905;0
FRF;190906;0
FRF;190907;0
FRF;190908;0
FRF;190909;0
FRF;190910;0
FRF;190911;0
FRF;190912;0
FRF;191001;0
FRF;191002;0
FRF;191003;0
FRF;191004;0
FRF;191005;0
FRF;191006;0
FRF;191007;0
FRF;191008;0
FRF;191009;0
FRF;191010;0
FRF;191011;0
FRF;191012;0
FRF;191101;0
FRF;191102;0
FRF;191103;0
FRF;191104;0
FRF;191105;0
FRF;191106;0
FRF;191107;0
FRF;191108;0
FRF;191109;0
FRF;191110;0
FRF;191111;0
FRF;191112;0
FRF;191201;0
FRF;191202;0
FRF;191203;0
FRF;191204;0
FRF;191205;0
FRF;191206;0
FRF;191207;0
FRF;191208;0
FRF;191209;0
FRF;191210;0
FRF;191211;0
FRF;191212;0
FRF;191301;0
FRF;191302;0
FRF;191303;0
FRF;191304;0
FRF;191305;0
FRF;191306;0
FRF;191307;0
FRF;191308;0
FRF;191309;0
FRF;191310;0
FRF;191311;0
FRF;191312;0
FRF;191401;0
FRF;191402;0
FRF;191403;0
FRF;191404;0
FRF;191405;0
FRF;191406;0
FRF;191407;0
FRF;191408;0
FRF;191409;0
FRF;191410;0
FRF;191411;0
FRF;191412;0
FRF;191501;0
FRF;191502;0
FRF;191503;0
FRF;191504;0
FRF;191505;0
FRF;191506;0
FRF;191507;0
FRF;191508;0
FRF;191509;0
FRF;191510;0
FRF;191511;0
FRF;191512;0
FRF;191601;0
FRF;191602;0
FRF;191603;0
FRF;191604;0
FRF;191605;0
FRF;191606;0
FRF;191607;0
FRF;191608;0
FRF;191609;0
FRF;191610;0
FRF;191611;0
FRF;191612;0
FRF;191701;0
FRF;191702;0
FRF;191703;0
FRF;191704;0
FRF;191705;0
FRF;191706;0
FRF;191707;0
FRF;191708;0
FRF;191709;0
FRF;191710;0
FRF;191711;0
FRF;191712;0
FRF;191801;0
FRF;191802;0
FRF;191803;0
FRF;191804;0
FRF;191805;0
FRF;191806;0
FRF;191807;0
FRF;191808;0
FRF;191809;0
FRF;191810;0
FRF;191811;0
FRF;191812;0
FRF;191901;0
FRF;191902;0
FRF;191903;0
FRF;191904;0
FRF;191905;0
FRF;191906;0
FRF;191907;0
FRF;191908;0
FRF;191909;0
FRF;191910;0
FRF;191911;0
FRF;191912;0
FRF;192001;0
FRF;192002;0
FRF;192003;0
FRF;192004;0
FRF;192005;0
FRF;192006;0
FRF;192007;0
FRF;192008;0
FRF;192009;0
FRF;192010;0
FRF;192011;0
FRF;192012;0
FRF;192101;0
FRF;192102;0
FRF;192103;0
FRF;192104;0
FRF;192105;0
FRF;192106;0
FRF;192107;0
FRF;192108;0
FRF;192109;0
FRF;192110;0
FRF;192111;0
FRF;192112;0
FRF;192201;0
FRF;192202;0
FRF;192203;0
FRF;192204;0
FRF;192205;0
FRF;192206;0
FRF;192207;0
FRF;192208;0
FRF;192209;0
FRF;192210;0
FRF;192211;0
FRF;192212;0
FRF;192301;0
FRF;192302;0
FRF;192303;0
FRF;192304;0
FRF;192305;0
FRF;192306;0
FRF;192307;0
FRF;192308;0
FRF;192309;0
FRF;192310;0
FRF;192311;0
FRF;192312;0
FRF;192401;0
FRF;192402;0
FRF;192403;0
FRF;192404;0
FRF;192405;0
FRF;192406;0
FRF;192407;0
FRF;192408;0
FRF;192409;0
FRF;192410;0
FRF;192411;0
FRF;192412;0
FRF;192501;0
FRF;192502;0
FRF;192503;0
FRF;192504;0
FRF;192505;0
FRF;192506;0
FRF;192507;0
FRF;192508;0
FRF;192509;0
FRF;192510;0
FRF;192511;0
FRF;192512;0
FRF;192601;0
FRF;192602;0
FRF;192603;0
FRF;192604;0
FRF;192605;0
FRF;192606;0
FRF;192607;0
FRF;192608;0
FRF;192609;0
FRF;192610;0
FRF;192611;0
FRF;192612;0
FRF;192701;0
FRF;192702;0
FRF;192703;0
FRF;192704;0
FRF;192705;0
FRF;192706;0
FRF;192707;0
FRF;192708;0
FRF;192709;0
FRF;192710;0
FRF;192711;0
FRF;192712;0
FRF;192801;0
FRF;192802;0
FRF;192803;0
FRF;192804;0
FRF;192805;0
FRF;192806;0
FRF;192807;0
FRF;192808;0
FRF;192809;0
FRF;192810;0
FRF;192811;0
FRF;192812;0
FRF;192901;0
FRF;192902;0
FRF;192903;0
FRF;192904;0
FRF;192905;0
FRF;192906;0
FRF;192907;0
FRF;192908;0
FRF;192909;0
FRF;192910;0
FRF;192911;0
FRF;192912;0
FRF;193001;0
FRF;193002;0
FRF;193003;0
FRF;193004;0
FRF;193005;0
FRF;193006;0
FRF;193007;0
FRF;193008;0
FRF;193009;0
FRF;193010;0
FRF;193011;0
FRF;193012;0
FRF;193101;0
FRF;193102;0
FRF;193103;0
FRF;193104;0
FRF;193105;0
FRF;193106;0
FRF;193107;0
FRF;193108;0
FRF;193109;0
FRF;193110;0
FRF;193111;0
FRF;193112;0
FRF;193201;0
FRF;193202;0
FRF;193203;0
FRF;193204;0
FRF;193205;0
FRF;193206;0
FRF;193207;0
FRF;193208;0
FRF;193209;0
FRF;193210;0
FRF;193211;0
FRF;193212;0
FRF;193301;0
FRF;193302;0
FRF;193303;0
FRF;193304;0
FRF;193305;0
FRF;193306;0
FRF;193307;0
FRF;193308;0
FRF;193309;0
FRF;193310;0
FRF;193311;0
FRF;193312;0
FRF;193401;0
FRF;193402;0
FRF;193403;0
FRF;193404;0
FRF;193405;0
FRF;193406;0
FRF;193407;0
FRF;193408;0
FRF;193409;0
FRF;193410;0
FRF;193411;0
FRF;193412;0
FRF;193501;0
FRF;193502;0
FRF;193503;0
FRF;193504;0
FRF;193505;0
FRF;193506;0
FRF;193507;0
FRF;193508;0
FRF;193509;0
FRF;193510;0
FRF;193511;0
FRF;193512;0
FRF;193601;0
FRF;193602;0
FRF;193603;0
FRF;193604;0
FRF;193605;0
FRF;193606;0
FRF;193607;0
FRF;193608;0
FRF;193609;0
FRF;193610;0
FRF;193611;0
FRF;193612;0
FRF;193701;0
FRF;193702;0
FRF;193703;0
FRF;193704;0
FRF;193705;0
FRF;193706;0
FRF;193707;0
FRF;193708;0
FRF;193709;0
FRF;193710;0
FRF;193711;0
FRF;193712;0
FRF;193801;0
FRF;193802;0
FRF;193803;0
FRF;193804;0
FRF;193805;0
FRF;193806;0
FRF;193807;0
FRF;193808;0
FRF;193809;0
FRF;193810;0
FRF;193811;0
FRF;193812;0
FRF;193901;0
FRF;193902;0
FRF;193903;0
FRF;193904;0
FRF;193905;0
FRF;193906;0
FRF;193907;0
FRF;193908;0
FRF;193909;0
FRF;193910;0
FRF;193911;0
FRF;193912;0
FRF;194001;0
FRF;194002;0
FRF;194003;0
FRF;194004;0
FRF;194005;0
FRF;194006;0
FRF;194007;0
FRF;194008;0
FRF;194009;0
FRF;194010;0
FRF;194011;0
FRF;194012;0
FRF;194101;0
FRF;194102;0
FRF;194103;0
FRF;194104;0
FRF;194105;0
FRF;194106;0
FRF;194107;0
FRF;194108;0
FRF;194109;0
FRF;194110;0
FRF;194111;0
FRF;194112;0
FRF;194201;0
FRF;194202;0
FRF;194203;0
FRF;194204;0
FRF;194205;0
FRF;194206;0
FRF;194207;0
FRF;194208;0
FRF;194209;0
FRF;194210;0
FRF;194211;0
FRF;194212;0
FRF;194301;0
FRF;194302;0
FRF;194303;0
FRF;194304;0
FRF;194305;0
FRF;194306;0
FRF;194307;0
FRF;194308;0
FRF;194309;0
FRF;194310;0
FRF;194311;0
FRF;194312;0
FRF;194401;0
FRF;194402;0
FRF;194403;0
FRF;194404;0
FRF;194405;0
FRF;194406;0
FRF;194407;0
FRF;194408;0
FRF;194409;0
FRF;194410;0
FRF;194411;0
FRF;194412;0
FRF;194501;0
FRF;194502;0
FRF;194503;0
FRF;194504;0
FRF;194505;0
FRF;194506;0
FRF;194507;0
FRF;194508;0
FRF;194509;0
FRF;194510;0
FRF;194511;0
FRF;194512;0
FRF;194601;0
FRF;194602;0
FRF;194603;0
FRF;194604;0
FRF;194605;0
FRF;194606;0
FRF;194607;0
FRF;194608;0
FRF;194609;0
FRF;194610;0
FRF;194611;0
FRF;194612;0
FRF;194701;0
FRF;194702;0
FRF;194703;0
FRF;194704;0
FRF;194705;0
FRF;194706;0
FRF;194707;0
FRF;194708;0
FRF;194709;0
FRF;194710;0
FRF;194711;0
FRF;194712;0
FRF;194801;0
FRF;194802;0
FRF;194803;0
FRF;194804;0
FRF;194805;0
FRF;194806;0
FRF;194807;0
FRF;194808;0
FRF;194809;0
FRF;194810;0
FRF;194811;0
FRF;194812;0
FRF;194901;0
FRF;194902;0
FRF;194903;0
FRF;194904;0
FRF;194905;0
FRF;194906;0
FRF;194907;0
FRF;194908;0
FRF;194909;0
FRF;194910;0
FRF;194911;0
FRF;194912;0
FRF;195001;0
FRF;195002;0
FRF;195003;0
FRF;195004;0
FRF;195005;0
FRF;195006;0
FRF;195007;0
FRF;195008;0
FRF;195009;0
FRF;195010;0
FRF;195011;0
FRF;195012;0
FRF;195101;0
FRF;195102;0
FRF;195103;0
FRF;195104;0
FRF;195105;0
FRF;195106;0
FRF;195107;0
FRF;195108;0
FRF;195109;0
FRF;195110;0
FRF;195111;0
FRF;195112;0
FRF;195201;0
FRF;195202;0
FRF;195203;0
FRF;195204;0
FRF;195205;0
FRF;195206;0
FRF;195207;0
FRF;195208;0
FRF;195209;0
FRF;195210;0
FRF;195211;0
FRF;195212;0
FRF;195301;0
FRF;195302;0
FRF;195303;0
FRF;195304;0
FRF;195305;0
FRF;195306;0
FRF;195307;0
FRF;195308;0
FRF;195309;0
FRF;195310;0
FRF;195311;0
FRF;195312;0
FRF;195401;0
FRF;195402;0
FRF;195403;0
FRF;195404;0
FRF;195405;0
FRF;195406;0
FRF;195407;0
FRF;195408;0
FRF;195409;0
FRF;195410;0
FRF;195411;0
FRF;195412;0
FRF;195501;0
FRF;195502;0
FRF;195503;0
FRF;195504;0
FRF;195505;0
FRF;195506;0
FRF;195507;0
FRF;195508;0
FRF;195509;0
FRF;195510;0
FRF;195511;0
FRF;195512;0
FRF;195601;0
FRF;195602;0
FRF;195603;0
FRF;195604;0
FRF;195605;0
FRF;195606;0
FRF;195607;0
FRF;195608;0
FRF;195609;0
FRF;195610;0
FRF;195611;0
FRF;195612;0
FRF;195701;0
FRF;195702;0
FRF;195703;0
FRF;195704;0
FRF;195705;0
FRF;195706;0
FRF;195707;0
FRF;195708;0
FRF;195709;0
FRF;195710;0
FRF;195711;0
FRF;195712;0
FRF;195801;0
FRF;195802;0
FRF;195803;0
FRF;195804;0
FRF;195805;0
FRF;195806;0
FRF;195807;0
FRF;195808;0
FRF;195809;0
FRF;195810;0
FRF;195811;0
FRF;195812;0
FRF;195901;0
FRF;195902;0
FRF;195903;0
FRF;195904;0
FRF;195905;0
FRF;195906;1
FRF;195907;0
FRF;195908;0
FRF;195909;0
FRF;195910;0
FRF;195911;0
FRF;195912;0
FRF;196001;0
FRF;196002;0
FRF;196003;0
FRF;196004;0
FRF;196005;0
FRF;196006;0
FRF;196007;0
FRF;196008;0
FRF;196009;0
FRF;196010;0
FRF;196011;0
FRF;196012;0
FRF;196101;0
FRF;196102;0
FRF;196103;0
FRF;196104;0
FRF;196105;0
FRF;196106;0
FRF;196107;0
FRF;196108;0
FRF;196109;0
FRF;196110;0
FRF;196111;0
FRF;196112;0
FRF;196201;0
FRF;196202;0
FRF;196203;0
FRF;196204;0
FRF;196205;0
FRF;196206;0
FRF;196207;0
FRF;196208;0
FRF;196209;0
FRF;196210;0
FRF;196211;0
FRF;196212;0
FRF;196301;0
FRF;196302;0
FRF;196303;0
FRF;196304;0
FRF;196305;0
FRF;196306;0
FRF;196307;0
FRF;196308;0
FRF;196309;0
FRF;196310;0
FRF;196311;0
FRF;196312;0
FRF;196401;0
FRF;196402;0
