 

stn;time;rti150yx
HOY;1973;19730623
HOY;1974;19741019
HOY;1975;19750630
HOY;1976;19760726
HOY;1977;19770731
HOY;1978;19780807
HOY;1979;19791106
HOY;1980;19800729
HOY;1981;19810718
HOY;1982;19820129
HOY;1983;19831126
HOY;1984;19840905
HOY;1985;19850903
HOY;1986;19860706
HOY;1987;19870615
HOY;1988;19880604
HOY;1989;19890827
HOY;1990;19900214
HOY;1991;19910511
HOY;1992;19920807
HOY;1993;19930705
HOY;1994;19940608
HOY;1995;19950110
HOY;1996;19960708
HOY;1997;19970705
HOY;1998;19980911
HOY;1999;19990521
HOY;2000;20000920
HOY;2001;20011229
HOY;2002;20020503
HOY;2003;20031007
HOY;2004;20040113
HOY;2005;20050822
HOY;2006;20060916
HOY;2007;20070808
HOY;2008;20080815
HOY;2009;20090717
HOY;2010;20100530
HOY;2011;20110629
HOY;2012;20121009
HOY;2013;20130531
HOY;2014;20140721
HOY;2015;20151120
HOY;2016;20160512
HOY;2017;20170901
HOY;2018;20181202
HOY;2019;20190610
HOY;2020;20200829
