 

stn;time;rre150mx
BEKRL;201305;36.3
BEKRL;201306;46.2
BEKRL;201307;50.2
BEKRL;201308;25.6
BEKRL;201309;20.8
BEKRL;201310;29.0
BEKRL;201311;21.7
BEKRL;201312;30.4
BEKRL;201401;20.6
BEKRL;201402;21.6
BEKRL;201403;18.2
BEKRL;201404;40.1
BEKRL;201405;21.7
BEKRL;201406;21.2
BEKRL;201407;38.5
BEKRL;201408;14.9
BEKRL;201409;17.7
BEKRL;201410;23.6
BEKRL;201411;33.0
BEKRL;201412;12.1
BEKRL;201501;13.1
BEKRL;201502;10.8
BEKRL;201503;21.1
BEKRL;201504;20.6
BEKRL;201505;49.7
BEKRL;201506;40.9
BEKRL;201507;17.0
BEKRL;201508;20.1
BEKRL;201509;25.5
BEKRL;201510;12.1
BEKRL;201511;47.3
BEKRL;201512;5.4
BEKRL;201601;29.7
BEKRL;201602;12.2
BEKRL;201603;9.6
BEKRL;201604;24.8
BEKRL;201605;57.6
