 

stn;time;tre200y0
DLERF;1951;9.1
DLERF;1952;8.2
DLERF;1953;9.5
DLERF;1954;8.0
DLERF;1955;7.5
DLERF;1956;7.0
DLERF;1957;8.9
DLERF;1958;8.7
DLERF;1959;8.9
DLERF;1960;8.1
DLERF;1961;8.8
DLERF;1962;6.8
DLERF;1963;6.6
DLERF;1964;7.8
DLERF;1965;7.2
DLERF;1966;8.1
DLERF;1967;8.7
DLERF;1968;7.7
DLERF;1969;7.2
DLERF;1970;7.4
DLERF;1971;8.0
DLERF;1972;7.2
DLERF;1973;7.9
DLERF;1974;8.5
DLERF;1975;8.6
DLERF;1976;8.1
DLERF;1977;8.4
DLERF;1978;7.4
DLERF;1979;7.3
DLERF;1980;7.3
DLERF;1981;7.9
DLERF;1982;9.0
DLERF;1983;8.7
DLERF;1984;7.6
DLERF;1985;7.1
DLERF;1986;7.6
DLERF;1987;6.7
DLERF;1988;8.9
DLERF;1989;9.3
DLERF;1990;9.4
DLERF;1991;8.3
DLERF;1992;9.1
DLERF;1993;8.1
DLERF;1994;9.6
DLERF;1995;8.5
DLERF;1996;6.4
DLERF;1997;8.5
DLERF;1998;8.8
DLERF;1999;9.2
DLERF;2000;9.7
DLERF;2001;8.7
DLERF;2002;8.9
DLERF;2003;8.9
DLERF;2004;8.6
DLERF;2005;8.8
DLERF;2006;9.2
DLERF;2007;9.5
DLERF;2008;9.2
DLERF;2009;8.9
DLERF;2010;7.4
DLERF;2011;9.5
DLERF;2012;9.0
DLERF;2013;8.3
DLERF;2014;10.0
DLERF;2015;9.8
DLERF;2016;9.4
DLERF;2017;9.5
DLERF;2018;10.3
DLERF;2019;10.2
DLERF;2020;10.3
