 

stn;time;rti150yx
ZWK;1985;19850507
ZWK;1986;19860602
ZWK;1987;19870925
ZWK;1988;19880604
ZWK;1989;19890827
ZWK;1990;19900922
ZWK;1991;19910511
ZWK;1992;19920710
ZWK;1993;19930710
ZWK;1994;19940518
ZWK;1995;19950808
ZWK;1996;19960621
ZWK;1997;19970705
ZWK;1998;19981103
ZWK;1999;19990512
ZWK;2000;20000920
ZWK;2001;20010715
ZWK;2002;20020503
ZWK;2003;20030508
ZWK;2004;20040602
ZWK;2005;20050821
ZWK;2006;20060917
ZWK;2007;20070808
ZWK;2008;20080913
ZWK;2009;20090717
ZWK;2010;20100617
ZWK;2011;20110707
ZWK;2012;20120831
ZWK;2013;20130531
ZWK;2014;20140921
ZWK;2015;20150501
ZWK;2016;20160512
ZWK;2017;20170425
ZWK;2018;20180930
ZWK;2019;20190520
ZWK;2020;20200830
