 

stn;time;hns000mx
SBA;201210;35
SBA;201211;41
SBA;201212;34
SBA;201301;10
SBA;201302;13
SBA;201303;-
SBA;201304;38
SBA;201305;14
SBA;201306;0
SBA;201307;0
SBA;201308;0
SBA;201309;0
SBA;201310;30
SBA;201311;22
SBA;201312;26
SBA;201401;11
SBA;201402;33
SBA;201403;17
SBA;201404;52
SBA;201405;5
SBA;201406;0
SBA;201407;0
SBA;201408;0
SBA;201409;0
SBA;201410;0
SBA;201411;40
SBA;201412;15
SBA;201501;10
SBA;201502;36
SBA;201503;7
SBA;201504;0
SBA;201505;3
SBA;201506;0
SBA;201507;0
SBA;201508;0
SBA;201509;0
SBA;201510;23
SBA;201511;3
SBA;201512;1
SBA;201601;19
SBA;201602;25
SBA;201603;9
SBA;201604;26
SBA;201605;7
SBA;201606;0
SBA;201607;0
SBA;201608;0
SBA;201609;0
SBA;201610;0
SBA;201611;25
SBA;201612;0
SBA;201701;19
SBA;201702;14
SBA;201703;16
SBA;201704;22
SBA;201705;6
SBA;201706;0
SBA;201707;0
SBA;201708;0
SBA;201709;0
SBA;201710;0
SBA;201711;7
SBA;201712;18
