 

stn;time;tre200y0
GTT;1959;7.5
GTT;1960;6.9
GTT;1961;7.5
GTT;1962;5.6
GTT;1963;5.6
GTT;1964;6.8
GTT;1965;5.9
GTT;1966;6.7
GTT;1967;6.3
GTT;1968;6.3
GTT;1969;6.2
GTT;1970;6.0
GTT;1971;6.5
GTT;1972;6.5
GTT;1973;6.2
GTT;1974;6.8
GTT;1975;6.4
GTT;1976;6.1
GTT;1977;6.3
GTT;1978;5.5
GTT;1979;6.0
GTT;1980;5.1
GTT;1981;5.7
GTT;1982;6.9
GTT;1983;6.7
GTT;1984;5.8
GTT;1985;5.6
GTT;1986;6.2
GTT;1987;5.9
GTT;1988;6.7
GTT;1989;7.0
GTT;1990;7.0
GTT;1991;6.2
GTT;1992;7.0
GTT;1993;6.7
GTT;1994;7.9
GTT;1995;6.6
GTT;1996;6.5
