 

stn;time;rhs150m0
GVE;186401;13.6
GVE;186402;17.2
GVE;186403;32.7
GVE;186404;35.2
GVE;186405;68.9
GVE;186406;115.2
GVE;186407;37.7
GVE;186408;87.8
GVE;186409;84.8
GVE;186410;69.9
GVE;186411;104.0
GVE;186412;4.5
GVE;186501;49.4
GVE;186502;56.6
GVE;186503;30.6
GVE;186504;18.3
GVE;186505;81.7
GVE;186506;75.9
GVE;186507;52.0
GVE;186508;138.4
GVE;186509;3.2
GVE;186510;156.9
GVE;186511;70.3
GVE;186512;35.1
GVE;186601;50.0
GVE;186602;93.8
GVE;186603;169.0
GVE;186604;75.7
GVE;186605;144.1
GVE;186606;46.5
GVE;186607;101.3
GVE;186608;92.6
GVE;186609;120.7
GVE;186610;40.7
GVE;186611;72.6
GVE;186612;71.9
GVE;186701;113.1
GVE;186702;43.2
GVE;186703;168.6
GVE;186704;147.3
GVE;186705;126.8
GVE;186706;68.1
GVE;186707;29.5
GVE;186708;64.5
GVE;186709;98.0
GVE;186710;98.0
GVE;186711;6.3
GVE;186712;20.1
GVE;186801;41.4
GVE;186802;3.8
GVE;186803;69.1
GVE;186804;60.1
GVE;186805;79.6
GVE;186806;29.9
GVE;186807;63.2
GVE;186808;66.4
GVE;186809;143.2
GVE;186810;97.0
GVE;186811;60.0
GVE;186812;166.9
GVE;186901;39.5
GVE;186902;67.0
GVE;186903;47.8
GVE;186904;36.3
GVE;186905;103.0
GVE;186906;77.5
GVE;186907;37.6
GVE;186908;34.2
GVE;186909;70.7
GVE;186910;38.0
GVE;186911;66.3
GVE;186912;58.4
GVE;187001;17.0
GVE;187002;33.4
GVE;187003;34.9
GVE;187004;10.9
GVE;187005;22.7
GVE;187006;15.4
GVE;187007;66.5
GVE;187008;113.4
GVE;187009;64.0
GVE;187010;212.0
GVE;187011;137.5
GVE;187012;54.7
GVE;187101;60.4
GVE;187102;16.4
GVE;187103;34.7
GVE;187104;85.8
GVE;187105;11.2
GVE;187106;89.5
GVE;187107;113.4
GVE;187108;46.2
GVE;187109;97.5
GVE;187110;86.7
GVE;187111;44.3
GVE;187112;6.8
GVE;187201;99.8
GVE;187202;92.6
GVE;187203;32.0
GVE;187204;95.0
GVE;187205;143.0
GVE;187206;86.7
GVE;187207;127.3
GVE;187208;128.3
GVE;187209;24.1
GVE;187210;250.7
GVE;187211;81.1
GVE;187212;63.0
GVE;187301;59.0
GVE;187302;28.3
GVE;187303;93.2
GVE;187304;40.4
GVE;187305;63.6
GVE;187306;78.4
GVE;187307;87.9
GVE;187308;76.8
GVE;187309;69.2
GVE;187310;87.4
GVE;187311;73.3
GVE;187312;10.7
