 

stn;time;rti150yx
DLPFU;1958;19580619
DLPFU;1959;19590808
DLPFU;1960;19600731
DLPFU;1961;19611007
DLPFU;1962;19620615
DLPFU;1963;19630623
DLPFU;1964;19640829
DLPFU;1965;19650528
DLPFU;1966;19660705
DLPFU;1967;19670607
DLPFU;1968;19680921
DLPFU;1969;19690726
DLPFU;1970;19700510
DLPFU;1971;19710712
DLPFU;1972;19721116
DLPFU;1973;19731007
DLPFU;1974;19740714
DLPFU;1975;19750811
DLPFU;1976;19760719
DLPFU;1977;19770614
DLPFU;1978;19780807
DLPFU;1979;19790605
DLPFU;1980;19800922
DLPFU;1981;19810928
DLPFU;1982;19821006
DLPFU;1983;19830524
DLPFU;1984;19840715
DLPFU;1985;19851105
DLPFU;1986;19860409
DLPFU;1987;19870926
DLPFU;1988;19880901
DLPFU;1989;19890401
DLPFU;1990;19900922
DLPFU;1991;19910616
DLPFU;1992;19920603
DLPFU;1993;19930705
DLPFU;1994;19940518
DLPFU;1995;19950513
DLPFU;1996;19960802
DLPFU;1997;19970715
DLPFU;1998;19980501
DLPFU;1999;19990710
DLPFU;2000;20000920
DLPFU;2001;20010715
