 

stn;time;rs1000y0
MOU;1969;0
MOU;1970;0
MOU;1971;0
MOU;1972;0
MOU;1973;1
MOU;1974;0
MOU;1975;0
MOU;1976;0
MOU;1977;0
MOU;1978;0
MOU;1979;0
MOU;1980;0
MOU;1981;0
MOU;1982;0
MOU;1983;0
MOU;1984;0
MOU;1985;0
MOU;1986;0
MOU;1987;0
MOU;1988;0
MOU;1989;0
MOU;1990;0
MOU;1991;0
MOU;1992;0
MOU;1993;0
MOU;1994;0
MOU;1995;0
MOU;1996;0
MOU;1997;0
MOU;1998;0
MOU;1999;0
MOU;2000;0
MOU;2001;0
MOU;2002;0
MOU;2003;0
MOU;2004;0
MOU;2005;0
MOU;2006;0
MOU;2007;0
MOU;2008;0
MOU;2009;0
MOU;2010;0
MOU;2011;0
MOU;2012;0
MOU;2013;0
MOU;2014;0
MOU;2015;0
MOU;2016;0
MOU;2017;0
MOU;2018;0
MOU;2019;0
MOU;2020;0
