 

stn;time;rzz150mx
SGEGR;199401;1.2
SGEGR;199402;1.1
SGEGR;199403;2.7
SGEGR;199404;3.7
SGEGR;199405;2.8
SGEGR;199406;3.5
SGEGR;199407;5.1
SGEGR;199408;6.7
SGEGR;199409;2.9
SGEGR;199410;1.2
SGEGR;199411;1.0
SGEGR;199412;2.5
SGEGR;199501;1.3
SGEGR;199502;1.1
SGEGR;199503;2.3
SGEGR;199504;1.8
SGEGR;199505;3.2
SGEGR;199506;3.6
SGEGR;199507;4.6
SGEGR;199508;5.7
SGEGR;199509;1.8
SGEGR;199510;2.1
SGEGR;199511;1.6
SGEGR;199512;1.6
SGEGR;199601;0.5
SGEGR;199602;0.4
SGEGR;199603;1.1
SGEGR;199604;1.5
SGEGR;199605;3.4
SGEGR;199606;1.7
SGEGR;199607;4.5
SGEGR;199608;4.3
SGEGR;199609;3.5
SGEGR;199610;2.1
SGEGR;199611;1.6
SGEGR;199612;0.5
SGEGR;199701;0.2
SGEGR;199702;1.3
SGEGR;199703;1.6
SGEGR;199704;2.0
SGEGR;199705;1.5
SGEGR;199706;4.0
SGEGR;199707;3.2
SGEGR;199708;2.5
SGEGR;199709;2.5
SGEGR;199710;4.1
SGEGR;199711;1.0
SGEGR;199712;1.6
SGEGR;199801;1.1
SGEGR;199802;0.4
SGEGR;199803;1.0
SGEGR;199804;1.6
SGEGR;199805;2.3
SGEGR;199806;4.2
SGEGR;199807;7.5
SGEGR;199808;7.9
SGEGR;199809;3.3
SGEGR;199810;3.5
SGEGR;199811;1.6
SGEGR;199812;0.7
SGEGR;199901;1.0
SGEGR;199902;1.3
SGEGR;199903;0.8
SGEGR;199904;2.7
SGEGR;199905;11.6
SGEGR;199906;4.3
SGEGR;199907;0.3
SGEGR;199908;13.1
SGEGR;199909;4.7
SGEGR;199910;2.8
SGEGR;199911;1.6
SGEGR;199912;3.1
SGEGR;200001;1.4
SGEGR;200002;1.8
SGEGR;200003;2.8
SGEGR;200004;1.3
SGEGR;200005;1.8
SGEGR;200006;7.6
SGEGR;200007;8.3
SGEGR;200008;4.4
SGEGR;200009;2.6
SGEGR;200010;3.3
SGEGR;200011;1.9
SGEGR;200012;1.8
SGEGR;200101;0.8
SGEGR;200102;1.3
SGEGR;200103;2.3
SGEGR;200104;1.5
SGEGR;200105;8.1
SGEGR;200106;2.9
SGEGR;200107;7.6
SGEGR;200108;12.8
SGEGR;200109;6.0
SGEGR;200110;2.9
SGEGR;200111;1.6
SGEGR;200112;1.1
SGEGR;200201;0.8
SGEGR;200202;1.1
SGEGR;200203;1.7
SGEGR;200204;2.0
SGEGR;200205;5.1
SGEGR;200206;13.4
SGEGR;200207;4.7
SGEGR;200208;12.1
SGEGR;200209;3.7
SGEGR;200210;1.6
SGEGR;200211;2.5
SGEGR;200212;0.5
SGEGR;200301;1.1
SGEGR;200302;1.0
SGEGR;200303;1.8
SGEGR;200304;1.5
SGEGR;200305;2.7
SGEGR;200306;3.6
SGEGR;200307;8.4
SGEGR;200308;3.2
SGEGR;200309;7.0
SGEGR;200310;3.0
SGEGR;200311;0.8
SGEGR;200312;1.0
SGEGR;200401;0.9
SGEGR;200402;0.7
SGEGR;200403;1.4
SGEGR;200404;3.1
SGEGR;200405;6.8
SGEGR;200406;3.9
SGEGR;200407;3.2
SGEGR;200408;1.2
SGEGR;200409;1.0
SGEGR;200410;3.1
SGEGR;200411;0.0
SGEGR;200412;0.7
SGEGR;200501;0.9
SGEGR;200502;11.5
SGEGR;200503;1.8
SGEGR;200504;1.1
SGEGR;200505;2.4
SGEGR;200506;6.9
SGEGR;200507;5.2
SGEGR;200508;7.2
SGEGR;200509;3.1
SGEGR;200510;1.7
SGEGR;200511;1.9
SGEGR;200512;0.4
SGEGR;200601;1.4
SGEGR;200602;0.6
SGEGR;200603;1.1
SGEGR;200604;1.9
SGEGR;200605;4.5
SGEGR;200606;5.4
SGEGR;200607;6.6
SGEGR;200608;3.5
SGEGR;200609;4.4
SGEGR;200610;1.4
SGEGR;200611;1.4
SGEGR;200612;1.5
SGEGR;200701;0.6
SGEGR;200702;0.6
SGEGR;200703;1.4
SGEGR;200704;1.6
SGEGR;200705;1.3
SGEGR;200706;3.9
SGEGR;200707;8.1
SGEGR;200708;7.5
SGEGR;200709;3.4
SGEGR;200710;1.9
SGEGR;200711;1.5
SGEGR;200712;0.9
SGEGR;200801;1.1
SGEGR;200802;1.6
SGEGR;200803;1.9
SGEGR;200804;2.9
SGEGR;200805;2.4
SGEGR;200806;6.9
SGEGR;200807;4.5
SGEGR;200808;9.9
SGEGR;200809;2.7
SGEGR;200810;2.0
SGEGR;200811;1.7
SGEGR;200812;1.1
SGEGR;200901;0.8
SGEGR;200902;0.7
SGEGR;200903;1.3
SGEGR;200904;2.0
SGEGR;200905;5.8
SGEGR;200906;7.3
SGEGR;200907;4.4
SGEGR;200908;3.5
SGEGR;200909;1.4
SGEGR;200910;2.6
SGEGR;200911;2.8
SGEGR;200912;1.4
SGEGR;201001;0.5
SGEGR;201002;0.5
SGEGR;201003;2.8
SGEGR;201004;1.6
SGEGR;201005;6.3
SGEGR;201006;3.3
SGEGR;201007;9.1
SGEGR;201008;6.8
SGEGR;201009;3.5
SGEGR;201010;1.4
SGEGR;201011;2.1
SGEGR;201012;1.1
SGEGR;201101;1.3
SGEGR;201102;1.9
SGEGR;201103;1.0
SGEGR;201104;1.6
SGEGR;201105;2.0
SGEGR;201106;5.8
SGEGR;201107;9.9
SGEGR;201108;5.7
SGEGR;201109;3.1
SGEGR;201110;2.0
SGEGR;201111;0.1
SGEGR;201112;1.6
SGEGR;201201;0.7
SGEGR;201202;1.0
SGEGR;201203;0.6
SGEGR;201204;2.7
SGEGR;201205;5.4
SGEGR;201206;4.0
SGEGR;201207;5.6
SGEGR;201208;8.4
SGEGR;201209;2.9
SGEGR;201210;3.7
SGEGR;201211;1.4
