 

stn;time;fu3010m1
GES;201504;70.9
GES;201505;63.4
GES;201506;70.9
GES;201507;55.1
GES;201508;72.0
GES;201509;87.8
GES;201510;51.5
GES;201511;68.4
GES;201512;22.3
GES;201601;66.6
GES;201602;119.9
GES;201603;85.0
GES;201604;76.3
GES;201605;76.7
GES;201606;50.4
GES;201607;65.9
GES;201608;65.9
GES;201609;61.2
GES;201610;68.0
GES;201611;103.0
GES;201612;53.6
GES;201701;79.6
GES;201702;77.0
GES;201703;110.5
GES;201704;62.3
GES;201705;76.0
GES;201706;82.1
GES;201707;71.3
GES;201708;61.9
GES;201709;54.7
GES;201710;54.4
GES;201711;85.7
GES;201712;95.0
GES;201801;103.3
GES;201802;39.6
GES;201803;101.5
GES;201804;102.6
GES;201805;61.2
GES;201806;60.8
GES;201807;49.3
GES;201808;75.2
GES;201809;65.9
GES;201810;90.4
GES;201811;79.2
GES;201812;86.0
GES;201901;70.9
GES;201902;85.3
GES;201903;125.3
GES;201904;112.7
GES;201905;61.6
GES;201906;94.0
GES;201907;67.0
GES;201908;65.2
GES;201909;72.0
GES;201910;81.0
GES;201911;117.0
GES;201912;127.4
GES;202001;100.4
GES;202002;127.8
GES;202003;78.8
GES;202004;50.0
GES;202005;62.3
GES;202006;91.4
GES;202007;48.6
GES;202008;64.4
GES;202009;74.5
GES;202010;86.0
GES;202011;59.0
GES;202012;76.0
GES;202101;98.6
GES;202102;67.3
GES;202103;68.8
