 

stn;time;rhh150mx
VDORN;201309;15.8
VDORN;201310;8.1
VDORN;201311;13.8
VDORN;201312;5.6
VDORN;201401;6.4
VDORN;201402;4.8
VDORN;201403;2.9
VDORN;201404;3.2
VDORN;201405;7.7
VDORN;201406;9.2
VDORN;201407;14.0
VDORN;201408;6.2
VDORN;201409;9.2
VDORN;201410;8.8
VDORN;201411;4.4
VDORN;201412;3.8
VDORN;201501;4.3
VDORN;201502;4.8
VDORN;201503;4.6
VDORN;201504;5.4
VDORN;201505;6.0
VDORN;201506;6.5
VDORN;201507;6.1
VDORN;201508;10.9
VDORN;201509;8.5
VDORN;201510;3.9
VDORN;201511;10.4
VDORN;201512;1.9
VDORN;201601;4.0
VDORN;201602;10.3
VDORN;201603;3.5
VDORN;201604;4.6
VDORN;201605;4.1
VDORN;201606;5.5
VDORN;201607;10.8
VDORN;201608;3.4
VDORN;201609;5.1
VDORN;201610;10.3
VDORN;201611;3.7
VDORN;201612;0.0
VDORN;201701;2.3
VDORN;201702;5.4
VDORN;201703;4.0
VDORN;201704;2.2
VDORN;201705;5.9
VDORN;201706;6.8
VDORN;201707;14.8
VDORN;201708;7.2
VDORN;201709;2.7
VDORN;201710;3.9
VDORN;201711;5.4
VDORN;201712;7.9
VDORN;201801;5.6
VDORN;201802;2.9
VDORN;201803;4.4
VDORN;201804;2.9
VDORN;201805;26.0
VDORN;201806;13.8
VDORN;201807;10.1
VDORN;201808;3.7
VDORN;201809;4.7
VDORN;201810;2.0
VDORN;201811;3.3
VDORN;201812;5.7
VDORN;201901;3.2
VDORN;201902;-
VDORN;201903;2.8
VDORN;201904;4.4
VDORN;201905;3.8
VDORN;201906;9.0
VDORN;201907;10.2
VDORN;201908;12.2
VDORN;201909;6.6
VDORN;201910;4.8
VDORN;201911;6.0
VDORN;201912;5.0
VDORN;202001;4.0
VDORN;202002;7.8
VDORN;202003;3.2
VDORN;202004;4.8
VDORN;202005;21.8
VDORN;202006;0.2
VDORN;202007;0.2
VDORN;202008;0.2
VDORN;202009;0.2
VDORN;202010;0.0
VDORN;202011;0.0
VDORN;202012;0.2
VDORN;202101;0.0
VDORN;202102;0.0
VDORN;202103;0.0
