 

stn;time;rsd300y0
SNS;1976;5
SNS;1977;3
SNS;1978;5
SNS;1979;7
SNS;1980;4
SNS;1981;10
SNS;1982;5
SNS;1983;3
SNS;1984;6
SNS;1985;6
SNS;1986;7
SNS;1987;5
SNS;1988;1
SNS;1989;8
SNS;1990;5
SNS;1991;4
SNS;1992;3
SNS;1993;7
SNS;1994;5
SNS;1995;5
SNS;1996;8
SNS;1997;6
SNS;1998;4
SNS;1999;5
SNS;2000;2
SNS;2001;4
SNS;2002;16
SNS;2003;5
SNS;2004;9
SNS;2005;9
SNS;2006;5
SNS;2007;10
SNS;2008;8
SNS;2009;5
SNS;2010;9
SNS;2011;8
SNS;2012;8
SNS;2013;3
SNS;2014;7
SNS;2015;10
SNS;2016;9
SNS;2017;4
SNS;2018;6
SNS;2019;2
SNS;2020;6
