 

stn;time;rsd700m0
VRI;190101;0
VRI;190102;0
VRI;190103;0
VRI;190104;0
VRI;190105;0
VRI;190106;1
VRI;190107;0
VRI;190108;0
VRI;190109;0
VRI;190110;0
VRI;190111;0
VRI;190112;0
VRI;190201;0
VRI;190202;0
VRI;190203;0
VRI;190204;0
VRI;190205;0
VRI;190206;0
VRI;190207;0
VRI;190208;0
VRI;190209;0
VRI;190210;0
VRI;190211;0
VRI;190212;0
VRI;190301;0
VRI;190302;0
VRI;190303;0
VRI;190304;0
VRI;190305;0
VRI;190306;0
VRI;190307;0
VRI;190308;0
VRI;190309;0
VRI;190310;0
VRI;190311;0
VRI;190312;0
VRI;190401;0
VRI;190402;0
VRI;190403;0
VRI;190404;0
VRI;190405;0
VRI;190406;0
VRI;190407;0
VRI;190408;0
VRI;190409;0
VRI;190410;0
VRI;190411;0
VRI;190412;0
VRI;190501;0
VRI;190502;0
VRI;190503;0
VRI;190504;0
VRI;190505;0
VRI;190506;0
VRI;190507;0
VRI;190508;0
VRI;190509;0
VRI;190510;0
VRI;190511;0
VRI;190512;0
VRI;190601;0
VRI;190602;0
VRI;190603;0
VRI;190604;0
VRI;190605;0
VRI;190606;0
VRI;190607;0
VRI;190608;0
VRI;190609;0
VRI;190610;0
VRI;190611;0
VRI;190612;0
VRI;190701;0
VRI;190702;0
VRI;190703;0
VRI;190704;0
VRI;190705;0
VRI;190706;0
VRI;190707;0
VRI;190708;0
VRI;190709;0
VRI;190710;0
VRI;190711;0
VRI;190712;0
VRI;190801;0
VRI;190802;0
VRI;190803;0
VRI;190804;0
VRI;190805;0
VRI;190806;0
VRI;190807;0
VRI;190808;0
VRI;190809;1
VRI;190810;0
VRI;190811;0
VRI;190812;0
VRI;190901;0
VRI;190902;0
VRI;190903;0
VRI;190904;0
VRI;190905;0
VRI;190906;0
VRI;190907;0
VRI;190908;0
VRI;190909;0
VRI;190910;0
VRI;190911;0
VRI;190912;0
VRI;191001;0
VRI;191002;0
VRI;191003;0
VRI;191004;0
VRI;191005;0
VRI;191006;0
VRI;191007;0
VRI;191008;0
VRI;191009;0
VRI;191010;0
VRI;191011;0
VRI;191012;0
VRI;191101;0
VRI;191102;0
VRI;191103;0
VRI;191104;0
VRI;191105;0
VRI;191106;0
VRI;191107;0
VRI;191108;0
VRI;191109;2
VRI;191110;1
VRI;191111;0
VRI;191112;0
VRI;191201;0
VRI;191202;0
VRI;191203;0
VRI;191204;0
VRI;191205;0
VRI;191206;0
VRI;191207;0
VRI;191208;0
VRI;191209;0
VRI;191210;0
VRI;191211;0
VRI;191212;0
VRI;191301;0
VRI;191302;0
VRI;191303;0
VRI;191304;0
VRI;191305;0
VRI;191306;0
VRI;191307;1
VRI;191308;0
VRI;191309;0
VRI;191310;0
VRI;191311;0
VRI;191312;0
VRI;191401;0
VRI;191402;0
VRI;191403;0
VRI;191404;0
VRI;191405;0
VRI;191406;0
VRI;191407;1
VRI;191408;0
VRI;191409;0
