 

stn;time;tre200y0
VIS;1980;7.8
VIS;1981;8.3
VIS;1982;9.2
VIS;1983;8.4
VIS;1984;8.4
VIS;1985;8.2
VIS;1986;8.8
VIS;1987;8.8
VIS;1988;9.6
VIS;1989;9.1
VIS;1990;9.6
VIS;1991;8.7
VIS;1992;9.3
VIS;1993;9.3
VIS;1994;10.4
VIS;1995;9.4
VIS;1996;9.6
VIS;1997;10.3
VIS;1998;9.5
VIS;1999;9.4
VIS;2000;10.0
VIS;2001;9.7
VIS;2002;10.2
VIS;2003;10.3
VIS;2004;9.6
VIS;2005;8.7
VIS;2006;9.6
VIS;2007;9.8
VIS;2008;10.0
VIS;2009;9.9
VIS;2010;9.5
VIS;2011;10.4
VIS;2012;10.1
VIS;2013;9.6
VIS;2014;11.0
VIS;2015;10.4
VIS;2016;10.0
VIS;2017;10.3
VIS;2018;11.3
VIS;2019;10.8
VIS;2020;10.6
