 

stn;time;fu3010m1
DLSTU;195301;79.9
DLSTU;195302;64.4
DLSTU;195303;68.0
DLSTU;195304;67.3
DLSTU;195305;60.5
DLSTU;195306;58.3
DLSTU;195307;73.1
DLSTU;195308;53.6
DLSTU;195309;61.2
DLSTU;195310;37.8
DLSTU;195311;42.8
DLSTU;195312;53.3
DLSTU;195401;75.6
DLSTU;195402;77.4
DLSTU;195403;60.5
DLSTU;195404;72.7
DLSTU;195405;73.8
DLSTU;195406;52.6
DLSTU;195407;71.3
DLSTU;195408;58.0
DLSTU;195409;64.8
DLSTU;195410;71.3
DLSTU;195411;50.4
DLSTU;195412;94.0
DLSTU;195501;113.0
DLSTU;195502;98.6
DLSTU;195503;65.9
DLSTU;195504;55.8
DLSTU;195505;93.6
DLSTU;195506;100.4
DLSTU;195507;54.0
DLSTU;195508;45.4
DLSTU;195509;62.6
DLSTU;195510;69.1
DLSTU;195511;59.4
DLSTU;195512;77.4
DLSTU;195601;86.4
DLSTU;195602;68.0
DLSTU;195603;89.6
DLSTU;195604;54.0
DLSTU;195605;72.0
DLSTU;195606;61.9
DLSTU;195607;59.4
DLSTU;195608;75.6
DLSTU;195609;57.6
DLSTU;195610;61.9
DLSTU;195611;72.0
DLSTU;195612;76.0
DLSTU;195701;57.6
DLSTU;195702;82.8
DLSTU;195703;50.4
DLSTU;195704;54.0
DLSTU;195705;61.2
DLSTU;195706;117.0
DLSTU;195707;57.6
DLSTU;195708;68.4
DLSTU;195709;79.2
DLSTU;195710;52.6
DLSTU;195711;40.3
DLSTU;195712;75.6
DLSTU;195801;111.6
DLSTU;195802;63.4
DLSTU;195803;64.8
DLSTU;195804;81.0
DLSTU;195805;70.9
DLSTU;195806;54.0
DLSTU;195807;55.8
DLSTU;195808;108.0
DLSTU;195809;59.4
DLSTU;195810;91.8
DLSTU;195811;36.0
DLSTU;195812;77.4
DLSTU;195901;64.8
DLSTU;195902;50.4
DLSTU;195903;41.4
DLSTU;195904;90.0
DLSTU;195905;54.0
DLSTU;195906;58.3
DLSTU;195907;68.4
DLSTU;195908;76.3
DLSTU;195909;50.4
DLSTU;195910;52.2
DLSTU;195911;36.4
DLSTU;195912;68.4
DLSTU;196001;73.8
DLSTU;196002;64.8
DLSTU;196003;63.7
DLSTU;196004;57.6
DLSTU;196005;54.0
DLSTU;196006;50.4
DLSTU;196007;54.0
DLSTU;196008;58.0
DLSTU;196009;49.7
DLSTU;196010;61.2
DLSTU;196011;63.7
DLSTU;196012;86.4
DLSTU;196101;64.1
DLSTU;196102;81.0
DLSTU;196103;68.0
DLSTU;196104;55.8
DLSTU;196105;74.5
DLSTU;196106;66.6
DLSTU;196107;70.2
DLSTU;196108;60.1
DLSTU;196109;57.6
DLSTU;196110;77.0
DLSTU;196111;54.0
DLSTU;196112;72.0
DLSTU;196201;78.1
DLSTU;196202;99.0
DLSTU;196203;57.6
DLSTU;196204;63.7
DLSTU;196205;57.6
DLSTU;196206;57.6
DLSTU;196207;79.2
DLSTU;196208;69.1
DLSTU;196209;72.4
DLSTU;196210;46.8
DLSTU;196211;43.2
DLSTU;196212;82.8
DLSTU;196301;45.7
DLSTU;196302;45.0
DLSTU;196303;61.6
DLSTU;196304;41.4
DLSTU;196305;46.8
DLSTU;196306;66.2
DLSTU;196307;92.5
DLSTU;196308;68.0
DLSTU;196309;61.6
DLSTU;196310;46.4
DLSTU;196311;76.3
DLSTU;196312;40.7
DLSTU;196401;41.0
DLSTU;196402;52.9
DLSTU;196403;41.4
DLSTU;196404;54.0
DLSTU;196405;61.2
DLSTU;196406;53.6
DLSTU;196407;68.4
DLSTU;196408;55.8
DLSTU;196409;79.6
DLSTU;196410;65.2
DLSTU;196411;72.0
DLSTU;196412;61.9
DLSTU;196501;79.6
DLSTU;196502;77.4
DLSTU;196503;79.6
DLSTU;196504;68.8
DLSTU;196505;71.3
DLSTU;196506;93.2
DLSTU;196507;66.6
DLSTU;196508;56.2
DLSTU;196509;47.2
DLSTU;196510;36.0
DLSTU;196511;97.2
DLSTU;196512;76.7
DLSTU;196601;74.5
DLSTU;196602;54.0
DLSTU;196603;81.0
DLSTU;196604;62.6
DLSTU;196605;59.4
DLSTU;196606;94.0
DLSTU;196607;52.2
DLSTU;196608;52.2
DLSTU;196609;43.2
DLSTU;196610;57.6
DLSTU;196611;68.4
DLSTU;196612;85.3
DLSTU;196701;61.2
DLSTU;196702;106.2
DLSTU;196703;99.0
DLSTU;196704;57.6
DLSTU;196705;108.0
DLSTU;196706;44.6
DLSTU;196707;55.8
DLSTU;196708;72.0
DLSTU;196709;79.9
DLSTU;196710;81.0
DLSTU;196711;50.4
DLSTU;196712;70.9
DLSTU;196801;76.3
DLSTU;196802;38.2
DLSTU;196803;73.1
DLSTU;196804;55.8
DLSTU;196805;70.9
DLSTU;196806;58.3
DLSTU;196807;86.4
DLSTU;196808;56.5
DLSTU;196809;59.4
DLSTU;196810;57.2
DLSTU;196811;59.0
DLSTU;196812;48.6
DLSTU;196901;54.0
DLSTU;196902;72.0
DLSTU;196903;60.5
DLSTU;196904;88.6
DLSTU;196905;63.0
DLSTU;196906;47.2
DLSTU;196907;61.2
DLSTU;196908;85.0
DLSTU;196909;36.7
DLSTU;196910;35.6
DLSTU;196911;99.4
DLSTU;196912;43.9
DLSTU;197001;42.5
DLSTU;197002;95.4
DLSTU;197003;68.4
DLSTU;197004;70.2
DLSTU;197005;64.8
DLSTU;197006;54.4
DLSTU;197007;67.7
DLSTU;197008;59.4
DLSTU;197009;52.9
DLSTU;197010;63.0
DLSTU;197011;68.4
DLSTU;197012;71.6
DLSTU;197101;79.2
DLSTU;197102;65.5
DLSTU;197103;43.2
DLSTU;197104;57.6
DLSTU;197105;50.4
DLSTU;197106;65.2
DLSTU;197107;52.2
DLSTU;197108;72.0
DLSTU;197109;46.8
DLSTU;197110;45.0
DLSTU;197111;68.4
DLSTU;197112;55.8
DLSTU;197201;34.9
DLSTU;197202;36.0
DLSTU;197203;65.2
DLSTU;197204;70.2
DLSTU;197205;82.1
DLSTU;197206;52.2
DLSTU;197207;68.0
DLSTU;197208;64.8
DLSTU;197209;64.8
DLSTU;197210;43.2
DLSTU;197211;77.4
DLSTU;197212;43.2
DLSTU;197301;41.4
DLSTU;197302;65.9
DLSTU;197303;37.8
DLSTU;197304;73.8
DLSTU;197305;59.0
DLSTU;197306;79.2
DLSTU;197307;56.5
DLSTU;197308;61.6
DLSTU;197309;51.1
DLSTU;197310;75.6
DLSTU;197311;85.3
DLSTU;197312;74.9
DLSTU;197401;90.0
DLSTU;197402;82.1
DLSTU;197403;73.4
DLSTU;197404;63.4
DLSTU;197405;64.8
DLSTU;197406;63.7
DLSTU;197407;71.6
DLSTU;197408;61.2
DLSTU;197409;76.3
DLSTU;197410;92.5
DLSTU;197411;96.8
DLSTU;197412;94.7
DLSTU;197501;76.7
DLSTU;197502;60.8
DLSTU;197503;65.2
DLSTU;197504;69.8
DLSTU;197505;62.3
DLSTU;197506;82.1
DLSTU;197507;57.6
DLSTU;197508;54.0
DLSTU;197509;66.2
DLSTU;197510;49.0
DLSTU;197511;66.2
DLSTU;197512;44.6
DLSTU;197601;86.4
DLSTU;197602;51.5
DLSTU;197603;59.4
DLSTU;197604;55.4
DLSTU;197605;75.2
DLSTU;197606;48.2
DLSTU;197607;84.6
DLSTU;197608;49.7
DLSTU;197609;66.2
DLSTU;197610;39.6
DLSTU;197611;114.1
DLSTU;197612;78.5
DLSTU;197701;55.8
DLSTU;197702;64.1
DLSTU;197703;68.4
DLSTU;197704;100.8
DLSTU;197705;65.2
DLSTU;197706;77.0
DLSTU;197707;60.8
DLSTU;197708;56.2
DLSTU;197709;56.9
DLSTU;197710;78.1
DLSTU;197711;92.9
DLSTU;197712;81.0
DLSTU;197801;72.0
DLSTU;197802;62.6
DLSTU;197803;91.8
DLSTU;197804;66.2
DLSTU;197805;70.2
DLSTU;197806;66.2
DLSTU;197807;63.4
DLSTU;197808;97.6
DLSTU;197809;81.4
DLSTU;197810;40.0
DLSTU;197811;33.8
DLSTU;197812;90.0
DLSTU;197901;65.2
DLSTU;197902;52.2
DLSTU;197903;74.9
DLSTU;197904;64.4
DLSTU;197905;80.3
DLSTU;197906;91.1
DLSTU;197907;65.5
DLSTU;197908;60.8
DLSTU;197909;48.6
DLSTU;197910;49.7
DLSTU;197911;82.8
DLSTU;197912;95.0
DLSTU;198001;54.0
DLSTU;198002;75.2
DLSTU;198003;76.0
DLSTU;198004;84.6
DLSTU;198005;55.1
DLSTU;198006;64.1
DLSTU;198007;73.1
DLSTU;198008;73.1
DLSTU;198009;62.6
DLSTU;198010;89.3
DLSTU;198011;66.6
DLSTU;198012;74.9
DLSTU;198101;99.4
DLSTU;198102;60.5
DLSTU;198103;79.2
DLSTU;198104;51.1
DLSTU;198105;57.2
DLSTU;198106;80.6
DLSTU;198107;61.2
DLSTU;198108;54.0
DLSTU;198109;46.1
DLSTU;198110;92.5
DLSTU;198111;61.2
DLSTU;198112;76.7
DLSTU;198201;64.1
DLSTU;198202;42.5
DLSTU;198203;87.5
DLSTU;198204;70.9
DLSTU;198205;58.3
DLSTU;198206;71.6
DLSTU;198207;82.8
DLSTU;198208;57.2
DLSTU;198209;43.9
DLSTU;198210;86.4
DLSTU;198211;57.2
DLSTU;198212;89.6
DLSTU;198301;76.3
DLSTU;198302;90.0
DLSTU;198303;82.8
DLSTU;198304;70.9
DLSTU;198305;58.3
DLSTU;198306;56.5
DLSTU;198307;46.8
DLSTU;198308;76.7
DLSTU;198309;88.6
DLSTU;198310;65.5
DLSTU;198311;87.8
DLSTU;198312;85.0
DLSTU;198401;96.5
DLSTU;198402;81.0
DLSTU;198403;55.4
DLSTU;198404;55.1
DLSTU;198405;49.7
DLSTU;198406;60.8
DLSTU;198407;60.1
DLSTU;198408;45.7
DLSTU;198409;64.1
DLSTU;198410;61.2
DLSTU;198411;97.2
DLSTU;198412;42.8
DLSTU;198501;61.9
DLSTU;198502;64.1
DLSTU;198503;67.0
DLSTU;198504;74.2
DLSTU;198505;59.4
DLSTU;198506;64.8
DLSTU;198507;59.8
DLSTU;198508;79.6
DLSTU;198509;67.7
DLSTU;198510;59.4
DLSTU;198511;73.1
DLSTU;198512;61.6
DLSTU;198601;104.4
DLSTU;198602;45.4
DLSTU;198603;102.6
DLSTU;198604;92.5
DLSTU;198605;71.3
DLSTU;198606;77.8
DLSTU;198607;53.6
DLSTU;198608;50.0
DLSTU;198609;53.6
DLSTU;198610;83.5
DLSTU;198611;61.2
DLSTU;198612;83.5
DLSTU;198701;74.2
DLSTU;198702;50.0
DLSTU;198703;68.8
DLSTU;198704;61.2
DLSTU;198705;76.0
DLSTU;198706;70.6
DLSTU;198707;57.6
DLSTU;198708;76.0
DLSTU;198709;64.8
DLSTU;198710;70.6
DLSTU;198711;85.3
DLSTU;198712;48.2
DLSTU;198801;83.5
DLSTU;198802;79.6
DLSTU;198803;88.9
DLSTU;198804;42.5
DLSTU;198805;59.4
DLSTU;198806;57.6
DLSTU;198807;77.8
DLSTU;198808;61.2
DLSTU;198809;53.6
DLSTU;198810;68.8
DLSTU;198811;53.6
DLSTU;198812;76.0
DLSTU;198901;53.6
DLSTU;198902;64.8
DLSTU;198903;65.9
DLSTU;198904;53.6
DLSTU;198905;66.6
DLSTU;198906;50.0
DLSTU;198907;61.2
DLSTU;198908;57.6
DLSTU;198909;61.2
DLSTU;198910;53.6
DLSTU;198911;44.6
DLSTU;198912;68.8
DLSTU;199001;98.3
DLSTU;199002;135.4
DLSTU;199003;122.4
DLSTU;199004;57.6
DLSTU;199005;61.2
DLSTU;199006;70.6
DLSTU;199007;55.8
DLSTU;199008;59.0
DLSTU;199009;73.8
DLSTU;199010;72.0
DLSTU;199011;77.8
DLSTU;199012;59.0
DLSTU;199101;64.8
DLSTU;199102;59.0
DLSTU;199103;44.3
DLSTU;199104;46.1
DLSTU;199105;46.1
DLSTU;199106;77.8
DLSTU;199107;47.9
DLSTU;199108;40.7
DLSTU;199109;75.6
DLSTU;199110;63.0
DLSTU;199111;76.0
DLSTU;199112;72.4
DLSTU;199201;46.4
DLSTU;199202;55.4
DLSTU;199203;83.2
DLSTU;199204;79.6
DLSTU;199205;79.6
DLSTU;199206;88.9
DLSTU;199207;70.2
DLSTU;199208;53.6
DLSTU;199209;66.6
DLSTU;199210;76.0
DLSTU;199211;85.3
DLSTU;199212;63.0
DLSTU;199301;88.9
DLSTU;199302;64.8
DLSTU;199303;44.3
DLSTU;199304;55.4
DLSTU;199305;81.4
DLSTU;199306;53.6
DLSTU;199307;85.3
DLSTU;199308;50.0
DLSTU;199309;53.6
DLSTU;199310;53.6
DLSTU;199311;79.6
DLSTU;199312;98.3
DLSTU;199401;107.3
DLSTU;199402;55.4
DLSTU;199403;79.6
DLSTU;199404;88.9
DLSTU;199405;63.0
DLSTU;199406;66.6
DLSTU;199407;66.6
DLSTU;199408;57.2
DLSTU;199409;74.2
DLSTU;199410;55.4
DLSTU;199411;51.8
DLSTU;199412;66.6
DLSTU;199501;116.6
DLSTU;199502;74.2
DLSTU;199503;70.2
DLSTU;199504;64.8
DLSTU;199505;53.6
DLSTU;199506;38.9
DLSTU;199507;76.0
DLSTU;199508;57.2
DLSTU;199509;68.4
DLSTU;199510;55.4
DLSTU;199511;66.6
DLSTU;199512;68.4
DLSTU;199601;42.5
DLSTU;199602;66.6
DLSTU;199603;55.4
DLSTU;199604;46.4
DLSTU;199605;79.6
DLSTU;199606;64.8
DLSTU;199607;61.2
DLSTU;199608;53.6
DLSTU;199609;61.2
DLSTU;199610;70.2
DLSTU;199611;61.2
DLSTU;199612;74.2
DLSTU;199701;31.3
DLSTU;199702;118.4
DLSTU;199703;94.3
DLSTU;199704;74.2
DLSTU;199705;76.0
DLSTU;199706;76.0
DLSTU;199707;68.4
DLSTU;199708;68.4
DLSTU;199709;46.4
DLSTU;199710;66.6
DLSTU;199711;59.4
DLSTU;199712;70.2
DLSTU;199801;100.1
DLSTU;199802;66.6
DLSTU;199803;105.5
DLSTU;199804;74.2
DLSTU;199805;50.0
DLSTU;199806;90.7
DLSTU;199807;55.4
DLSTU;199808;70.2
DLSTU;199809;72.4
DLSTU;199810;92.5
DLSTU;199811;94.3
DLSTU;199812;68.4
DLSTU;199901;61.2
DLSTU;199902;82.8
DLSTU;199903;64.8
DLSTU;199904;75.6
DLSTU;199905;57.6
DLSTU;199906;79.2
DLSTU;199907;68.4
DLSTU;199908;54.0
DLSTU;199909;57.6
DLSTU;199910;68.4
DLSTU;199911;43.2
DLSTU;199912;144.0
DLSTU;200001;86.4
DLSTU;200002;68.4
DLSTU;200003;68.4
DLSTU;200004;57.6
DLSTU;200005;61.2
DLSTU;200006;54.0
DLSTU;200007;68.4
DLSTU;200008;82.8
DLSTU;200009;68.4
DLSTU;200010;57.6
DLSTU;200011;50.4
DLSTU;200012;57.6
DLSTU;200101;72.0
DLSTU;200102;61.2
DLSTU;200103;72.0
DLSTU;200104;86.4
DLSTU;200105;78.5
DLSTU;200106;87.1
DLSTU;200107;79.6
DLSTU;200108;49.0
DLSTU;200109;62.3
DLSTU;200110;70.9
DLSTU;200111;79.9
DLSTU;200112;77.0
DLSTU;200201;94.7
DLSTU;200202;87.1
DLSTU;200203;67.7
DLSTU;200204;71.6
DLSTU;200205;52.2
DLSTU;200206;64.8
DLSTU;200207;57.6
DLSTU;200208;86.0
DLSTU;200209;49.7
DLSTU;200210;101.9
DLSTU;200211;60.8
DLSTU;200212;55.8
DLSTU;200301;96.5
DLSTU;200302;51.1
DLSTU;200303;55.4
DLSTU;200304;68.8
DLSTU;200305;64.4
DLSTU;200306;90.7
DLSTU;200307;54.7
DLSTU;200308;74.9
DLSTU;200309;52.9
DLSTU;200310;62.6
DLSTU;200311;57.2
DLSTU;200312;78.1
DLSTU;200401;100.4
DLSTU;200402;77.0
DLSTU;200403;69.1
DLSTU;200404;66.2
DLSTU;200405;65.2
DLSTU;200406;62.3
DLSTU;200407;103.3
DLSTU;200408;107.3
DLSTU;200409;62.6
DLSTU;200410;64.8
DLSTU;200411;86.4
DLSTU;200412;75.2
DLSTU;200501;103.3
DLSTU;200502;96.8
DLSTU;200503;66.6
DLSTU;200504;58.7
DLSTU;200505;64.8
DLSTU;200506;77.0
DLSTU;200507;82.1
DLSTU;200508;58.7
DLSTU;200509;43.6
DLSTU;200510;50.8
DLSTU;200511;56.9
DLSTU;200512;62.6
DLSTU;200601;52.6
DLSTU;200602;75.6
DLSTU;200603;68.4
DLSTU;200604;67.0
DLSTU;200605;76.7
DLSTU;200606;64.4
DLSTU;200607;97.6
DLSTU;200608;58.7
DLSTU;200609;54.4
DLSTU;200610;75.2
DLSTU;200611;65.2
DLSTU;200612;60.5
DLSTU;200701;92.5
DLSTU;200702;73.8
DLSTU;200703;91.1
DLSTU;200704;53.6
DLSTU;200705;72.0
DLSTU;200706;80.6
DLSTU;200707;71.3
DLSTU;200708;54.0
DLSTU;200709;52.9
DLSTU;200710;57.6
DLSTU;200711;73.4
DLSTU;200712;72.4
DLSTU;200801;74.9
DLSTU;200802;80.3
DLSTU;200803;100.1
DLSTU;200804;65.2
DLSTU;200805;55.1
DLSTU;200806;60.5
DLSTU;200807;55.4
DLSTU;200808;60.8
DLSTU;200809;48.2
DLSTU;200810;63.0
DLSTU;200811;73.8
DLSTU;200812;58.7
DLSTU;200901;85.3
DLSTU;200902;91.4
DLSTU;200903;74.9
DLSTU;200904;50.0
DLSTU;200905;77.4
DLSTU;200906;63.0
DLSTU;200907;74.2
DLSTU;200908;69.8
DLSTU;200909;60.1
DLSTU;200910;55.1
DLSTU;200911;69.5
DLSTU;200912;63.0
DLSTU;201001;42.5
DLSTU;201002;95.0
DLSTU;201003;72.0
DLSTU;201004;56.2
DLSTU;201005;64.8
DLSTU;201006;62.3
DLSTU;201007;72.7
DLSTU;201008;50.8
DLSTU;201009;60.8
DLSTU;201010;42.1
DLSTU;201011;66.6
DLSTU;201012;63.7
DLSTU;201101;45.4
DLSTU;201102;36.7
DLSTU;201103;56.2
DLSTU;201104;64.8
DLSTU;201105;59.8
DLSTU;201106;67.3
DLSTU;201107;76.7
DLSTU;201108;59.0
DLSTU;201109;52.2
DLSTU;201110;52.6
DLSTU;201111;32.4
DLSTU;201112;84.2
DLSTU;201201;81.7
DLSTU;201202;63.7
DLSTU;201203;54.7
DLSTU;201204;52.6
DLSTU;201205;70.2
DLSTU;201206;86.4
DLSTU;201207;58.0
DLSTU;201208;48.2
DLSTU;201209;65.5
DLSTU;201210;72.0
DLSTU;201211;52.6
DLSTU;201212;80.3
DLSTU;201301;70.9
DLSTU;201302;65.5
DLSTU;201303;52.2
DLSTU;201304;56.9
DLSTU;201305;64.4
DLSTU;201306;72.0
DLSTU;201307;69.8
DLSTU;201308;73.8
DLSTU;201309;60.8
DLSTU;201310;67.0
DLSTU;201311;58.7
DLSTU;201312;67.7
DLSTU;201401;66.6
DLSTU;201402;63.7
DLSTU;201403;57.6
DLSTU;201404;58.0
DLSTU;201405;72.4
DLSTU;201406;59.4
DLSTU;201407;69.8
DLSTU;201408;67.3
DLSTU;201409;50.0
DLSTU;201410;104.4
DLSTU;201411;28.4
DLSTU;201412;59.8
DLSTU;201501;73.8
DLSTU;201502;56.2
DLSTU;201503;101.9
DLSTU;201504;87.1
DLSTU;201505;64.8
DLSTU;201506;64.8
DLSTU;201507;83.2
DLSTU;201508;52.9
DLSTU;201509;61.2
DLSTU;201510;44.3
DLSTU;201511;79.6
DLSTU;201512;61.6
