 

stn;time;rsd300y0
BAU;1904;3
BAU;1905;3
BAU;1906;4
BAU;1907;3
BAU;1908;10
BAU;1909;4
BAU;1910;12
BAU;1911;6
BAU;1912;7
BAU;1913;5
BAU;1914;12
BAU;1915;5
BAU;1916;12
BAU;1917;12
BAU;1918;6
BAU;1919;9
BAU;1920;2
BAU;1921;1
BAU;1922;7
BAU;1923;8
BAU;1924;7
BAU;1925;8
BAU;1926;5
BAU;1927;5
BAU;1928;9
BAU;1929;0
BAU;1930;8
BAU;1931;8
BAU;1932;6
BAU;1933;3
BAU;1934;1
BAU;1935;10
BAU;1936;8
BAU;1937;13
BAU;1938;6
BAU;1939;13
BAU;1940;9
BAU;1941;1
BAU;1942;6
BAU;1943;6
BAU;1944;12
BAU;1945;7
BAU;1946;7
BAU;1947;5
BAU;1948;5
BAU;1949;4
BAU;1950;9
BAU;1951;7
BAU;1952;7
BAU;1953;5
BAU;1954;10
BAU;1955;11
BAU;1956;6
BAU;1957;6
BAU;1958;5
BAU;1959;6
BAU;1960;5
BAU;1961;6
BAU;1962;7
BAU;1963;8
BAU;1964;0
BAU;1965;8
BAU;1966;7
BAU;1967;8
BAU;1968;11
BAU;1969;4
BAU;1970;7
BAU;1971;3
BAU;1972;5
BAU;1973;2
BAU;1974;4
BAU;1975;2
BAU;1976;2
BAU;1977;2
BAU;1978;4
BAU;1979;8
BAU;1980;8
BAU;1981;7
BAU;1982;6
BAU;1983;8
BAU;1984;3
BAU;1985;4
BAU;1986;5
BAU;1987;9
BAU;1988;6
BAU;1989;2
BAU;1990;10
BAU;1991;8
BAU;1992;6
BAU;1993;4
BAU;1994;10
BAU;1995;11
BAU;1996;3
BAU;1997;6
BAU;1998;3
BAU;1999;10
BAU;2000;7
BAU;2001;7
BAU;2002;9
BAU;2003;4
BAU;2004;8
BAU;2005;4
BAU;2006;5
BAU;2007;9
BAU;2008;7
BAU;2009;3
BAU;2010;3
BAU;2011;3
BAU;2012;7
BAU;2013;4
BAU;2014;6
BAU;2015;9
BAU;2016;6
BAU;2017;4
BAU;2018;12
BAU;2019;7
BAU;2020;5
