 

stn;time;rhh150mx
AIR;201401;3.1
AIR;201402;4.6
AIR;201403;4.8
AIR;201404;9.7
AIR;201405;13.3
AIR;201406;12.1
AIR;201407;8.6
AIR;201408;11.9
AIR;201409;4.0
AIR;201410;6.9
AIR;201411;11.0
AIR;201412;3.5
AIR;201501;6.2
AIR;201502;4.6
AIR;201503;3.8
AIR;201504;3.4
AIR;201505;10.6
AIR;201506;5.8
AIR;201507;8.2
AIR;201508;12.2
AIR;201509;22.9
AIR;201510;5.9
AIR;201511;5.3
AIR;201512;0.4
AIR;201601;3.4
AIR;201602;2.6
AIR;201603;5.6
AIR;201604;9.3
AIR;201605;5.3
AIR;201606;9.8
AIR;201607;9.8
AIR;201608;12.5
AIR;201609;9.3
AIR;201610;8.8
AIR;201611;4.3
AIR;201612;1.0
AIR;201701;2.5
AIR;201702;3.3
AIR;201703;7.7
AIR;201704;4.4
AIR;201705;7.4
AIR;201706;24.2
AIR;201707;17.0
AIR;201708;11.1
AIR;201709;7.8
AIR;201710;3.6
AIR;201711;3.9
AIR;201712;7.5
AIR;201801;20.0
AIR;201802;1.7
AIR;201803;6.7
AIR;201804;6.1
AIR;201805;5.8
AIR;201806;12.6
AIR;201807;7.5
AIR;201808;16.7
AIR;201809;5.3
AIR;201810;8.8
AIR;201811;4.8
