 

stn;time;rti150yx
BEV;1864;18640918
BEV;1865;18650630
BEV;1866;18660917
BEV;1867;18670917
BEV;1868;18680922
BEV;1869;18691009
BEV;1870;18700908
BEV;1871;18710619
BEV;1872;18720731
BEV;1873;18730702
BEV;1874;18740406
BEV;1875;18750619
BEV;1876;18760725
BEV;1877;18770703
BEV;1878;18780914
BEV;1879;18790415
BEV;1880;18801007
BEV;1881;18810828
BEV;1882;18820915
BEV;1883;18831021
BEV;1884;18840719
BEV;1885;18850925
BEV;1886;18861220
BEV;1887;18870821
BEV;1888;18880909
BEV;1889;18891011
BEV;1890;18900712
BEV;1891;18911113
BEV;1892;18920903
BEV;1893;18931001
BEV;1894;18940906
BEV;1895;18951009
BEV;1896;18961019
BEV;1897;18970919
BEV;1898;18980512
BEV;1899;18990911
BEV;1900;19000824
BEV;1901;19010310
BEV;1902;19020322
BEV;1903;19030423
BEV;1904;19041123
BEV;1905;19050805
BEV;1906;19061107
BEV;1907;19070623
BEV;1908;19080830
BEV;1909;19090711
BEV;1910;19100626
BEV;1911;19111110
BEV;1912;19120624
BEV;1913;19131008
BEV;1914;19141031
BEV;1915;19150925
BEV;1916;19160603
BEV;1917;19171010
BEV;1918;19180923
BEV;1919;19190428
BEV;1920;19200727
BEV;1921;19210627
BEV;1922;19220715
BEV;1923;19230923
BEV;1924;19240911
BEV;1925;19250214
BEV;1926;19260515
BEV;1927;19271122
BEV;1928;19281031
BEV;1929;19290809
BEV;1930;19300413
BEV;1931;19310820
BEV;1932;19320802
BEV;1933;19331008
BEV;1934;19340829
BEV;1935;19350225
BEV;1936;19361203
BEV;1937;19370716
BEV;1938;19381220
BEV;1939;19391019
BEV;1940;19400529
BEV;1941;19410405
BEV;1942;19420927
BEV;1943;19430707
BEV;1944;19440831
BEV;1945;19450808
BEV;1946;19460830
BEV;1947;19470622
BEV;1948;19480619
BEV;1949;19490829
BEV;1950;19501122
BEV;1951;19510120
BEV;1952;19520911
BEV;1953;19530718
BEV;1954;19540821
BEV;1955;19550609
BEV;1956;19560902
BEV;1957;19570719
BEV;1958;19580622
BEV;1959;19591028
BEV;1960;19600916
BEV;1961;19611109
BEV;1962;19620917
BEV;1963;19631103
BEV;1964;19640829
BEV;1965;19650822
BEV;1966;19660717
BEV;1967;19670903
BEV;1968;19681102
BEV;1969;19691113
BEV;1970;19700911
BEV;1971;19711109
BEV;1972;19720616
BEV;1973;19730714
BEV;1974;19740717
BEV;1975;19750915
BEV;1976;19760929
BEV;1977;19770829
BEV;1978;19780624
BEV;1979;19790921
BEV;1980;19801017
BEV;1981;19810526
BEV;1982;19820831
