 

stn;time;rti150yx
FIE;1901;19010310
FIE;1902;19020330
FIE;1903;19030501
FIE;1904;19040309
FIE;1905;19050505
FIE;1906;19061107
FIE;1907;19071016
FIE;1908;19080523
FIE;1909;19090622
FIE;1910;19101021
FIE;1911;19110326
FIE;1912;19120720
FIE;1913;19130331
FIE;1914;19141030
FIE;1915;19150930
FIE;1916;19161205
FIE;1917;19170730
FIE;1918;19181222
FIE;1919;19191001
FIE;1920;19200923
FIE;1921;19210409
FIE;1922;19220108
FIE;1923;19230529
FIE;1924;19241004
FIE;1925;19250214
FIE;1926;19260515
FIE;1927;19270708
FIE;1928;19281031
FIE;1929;19291019
FIE;1930;19301128
FIE;1931;19310304
FIE;1932;19320501
FIE;1933;19330621
FIE;1934;19340422
FIE;1935;19351028
FIE;1936;19361202
FIE;1937;19370520
FIE;1938;19380701
FIE;1939;19390805
FIE;1940;19400404
FIE;1941;19411112
FIE;1942;19421031
FIE;1943;19430401
FIE;1944;19441107
FIE;1945;19451029
FIE;1946;19460303
FIE;1947;19470925
FIE;1948;19480904
FIE;1949;19490426
FIE;1950;19500103
FIE;1951;19510211
FIE;1952;19521110
FIE;1953;19531018
FIE;1954;19540821
FIE;1955;19551021
FIE;1956;19560322
FIE;1957;19571212
FIE;1958;19580819
FIE;1959;19591028
FIE;1960;19600916
FIE;1961;19611211
FIE;1962;19621107
FIE;1963;19630509
FIE;1964;19640419
FIE;1965;19650822
FIE;1966;19660221
FIE;1967;19670220
FIE;1968;19681102
FIE;1969;19690506
FIE;1970;19700203
FIE;1971;19710320
FIE;1972;19720611
FIE;1973;19730620
FIE;1974;19740205
FIE;1975;19751117
FIE;1976;19761012
FIE;1977;19770430
FIE;1978;19780807
FIE;1979;19791014
FIE;1980;19801017
FIE;1981;19810331
FIE;1982;19821006
FIE;1983;19830521
FIE;1984;19840603
FIE;1985;19850513
FIE;1986;19860407
FIE;1987;19870824
FIE;1988;19881012
FIE;1989;19890404
FIE;1990;19900214
