 

stn;time;rsd700y0
VEV;1961;0
VEV;1962;0
VEV;1963;0
VEV;1964;0
VEV;1965;0
VEV;1966;0
VEV;1967;0
VEV;1968;2
VEV;1969;0
VEV;1970;0
VEV;1971;0
VEV;1972;0
VEV;1973;0
VEV;1974;0
VEV;1975;0
VEV;1976;0
VEV;1977;1
VEV;1978;0
VEV;1979;0
VEV;1980;1
VEV;1981;0
VEV;1982;0
VEV;1983;0
VEV;1984;0
VEV;1985;0
VEV;1986;0
VEV;1987;0
VEV;1988;0
VEV;1989;0
VEV;1990;0
VEV;1991;1
VEV;1992;0
VEV;1993;0
VEV;1994;0
VEV;1995;0
VEV;1996;0
VEV;1997;1
VEV;1998;0
VEV;1999;0
VEV;2000;0
VEV;2001;0
VEV;2002;0
VEV;2003;0
VEV;2004;0
VEV;2005;0
VEV;2006;1
VEV;2007;0
VEV;2008;0
VEV;2009;0
VEV;2010;0
VEV;2011;0
