 

stn;time;rre150y0
OBD;1901;1534.4
OBD;1902;1479.6
OBD;1903;1427.6
OBD;1904;1263.2
OBD;1905;1520.2
OBD;1906;1680.3
OBD;1907;1371.8
OBD;1908;1340.2
OBD;1909;1435.2
OBD;1910;1899.9
OBD;1911;1170.3
OBD;1912;1688.5
OBD;1913;1760.4
OBD;1914;1743.2
OBD;1915;1484.6
OBD;1916;1833.8
OBD;1917;1423.8
OBD;1918;1585.4
OBD;1919;1800.4
OBD;1920;1170.3
OBD;1921;1337.5
OBD;1922;2139.6
OBD;1923;1531.2
OBD;1924;1625.5
OBD;1925;1417.1
OBD;1926;1763.0
OBD;1927;1834.7
OBD;1928;1662.0
OBD;1929;1340.2
OBD;1930;2001.6
OBD;1931;1538.9
OBD;1932;1469.4
OBD;1933;1667.6
OBD;1934;1398.8
OBD;1935;1682.0
OBD;1936;1768.9
OBD;1937;1617.5
OBD;1938;1303.4
OBD;1939;1698.2
OBD;1940;1900.9
OBD;1941;1440.6
OBD;1942;1294.2
OBD;1943;1227.2
OBD;1944;1649.1
OBD;1945;1706.4
OBD;1946;1295.0
OBD;1947;1240.4
OBD;1948;1402.6
OBD;1949;915.6
OBD;1950;1385.1
OBD;1951;1485.4
OBD;1952;1838.5
OBD;1953;1134.0
OBD;1954;1825.1
OBD;1955;1694.8
OBD;1956;1601.3
OBD;1957;1658.6
OBD;1958;1640.9
OBD;1959;1333.4
OBD;1960;1751.2
OBD;1961;1682.8
OBD;1962;1632.2
OBD;1963;1410.2
OBD;1964;1515.4
OBD;1965;2276.3
OBD;1966;2001.5
OBD;1967;1663.1
OBD;1968;1735.6
OBD;1969;1739.4
OBD;1970;2195.8
OBD;1971;1400.7
OBD;1972;1343.0
OBD;1973;1648.8
OBD;1974;1907.7
OBD;1975;1493.7
OBD;1976;1367.6
OBD;1977;1716.9
OBD;1978;1679.2
OBD;1979;1657.2
OBD;1980;1655.6
OBD;1981;1908.1
OBD;1982;1414.2
OBD;1983;1492.0
OBD;1984;1493.6
OBD;1985;1512.4
OBD;1986;1564.6
OBD;1987;1781.1
OBD;1988;1670.0
OBD;1989;1587.8
OBD;1990;1755.3
OBD;1991;1518.3
OBD;1992;1540.8
OBD;1993;1716.6
OBD;1994;1552.8
OBD;1995;1884.7
OBD;1996;1599.7
OBD;1997;1639.1
OBD;1998;1669.4
OBD;1999;2130.9
OBD;2000;1981.3
OBD;2001;1903.8
OBD;2002;1922.9
OBD;2003;1259.2
OBD;2004;1432.7
OBD;2005;1323.4
OBD;2006;1394.6
OBD;2007;1567.3
OBD;2008;1394.6
OBD;2009;1444.1
OBD;2010;1562.5
OBD;2011;1413.5
OBD;2012;1710.3
OBD;2013;1460.2
OBD;2014;1394.3
OBD;2015;1425.1
OBD;2016;1579.3
OBD;2017;1779.7
OBD;2018;1184.3
OBD;2019;1546.6
OBD;2020;1408.3
