 

stn;time;fu3010m1
DAV;200511;49.7
DAV;200512;72.4
DAV;200601;57.6
DAV;200602;72.4
DAV;200603;68.8
DAV;200604;51.1
DAV;200605;71.3
DAV;200606;67.3
DAV;200607;55.1
DAV;200608;47.5
DAV;200609;44.6
DAV;200610;43.9
DAV;200611;45.0
DAV;200612;51.5
DAV;200701;78.8
DAV;200702;85.7
DAV;200703;54.4
DAV;200704;43.9
DAV;200705;60.1
DAV;200706;56.2
DAV;200707;60.5
DAV;200708;78.1
DAV;200709;62.6
DAV;200710;40.7
DAV;200711;81.7
DAV;200712;53.3
DAV;200801;83.2
DAV;200802;61.2
DAV;200803;72.0
DAV;200804;51.5
DAV;200805;51.8
DAV;200806;48.2
DAV;200807;65.5
DAV;200808;58.7
DAV;200809;59.4
DAV;200810;56.9
DAV;200811;93.2
DAV;200812;52.9
DAV;200901;55.8
DAV;200902;59.8
DAV;200903;69.1
DAV;200904;51.1
DAV;200905;85.0
DAV;200906;49.7
DAV;200907;74.2
DAV;200908;43.9
DAV;200909;60.5
DAV;200910;82.4
DAV;200911;53.6
DAV;200912;54.4
DAV;201001;46.4
DAV;201002;53.6
DAV;201003;68.4
DAV;201004;43.9
DAV;201005;52.9
DAV;201006;58.3
DAV;201007;54.7
DAV;201008;62.3
DAV;201009;66.6
DAV;201010;55.8
DAV;201011;47.9
DAV;201012;70.6
DAV;201101;48.2
DAV;201102;44.3
DAV;201103;49.7
DAV;201104;55.1
DAV;201105;46.4
DAV;201106;48.2
DAV;201107;64.4
DAV;201108;63.7
DAV;201109;56.2
DAV;201110;59.8
DAV;201111;48.2
DAV;201112;71.3
DAV;201201;91.4
DAV;201202;65.9
DAV;201203;50.4
DAV;201204;67.7
DAV;201205;51.8
DAV;201206;57.2
DAV;201207;53.6
DAV;201208;56.9
DAV;201209;65.9
DAV;201210;44.6
DAV;201211;43.2
DAV;201212;74.2
DAV;201301;65.2
DAV;201302;45.0
DAV;201303;54.4
DAV;201304;51.1
DAV;201305;56.9
DAV;201306;46.1
DAV;201307;52.6
DAV;201308;72.4
DAV;201309;65.5
DAV;201310;58.3
DAV;201311;62.6
DAV;201312;72.7
DAV;201401;82.8
DAV;201402;65.9
DAV;201403;47.2
DAV;201404;59.0
DAV;201405;60.8
DAV;201406;59.8
DAV;201407;60.8
DAV;201408;62.3
DAV;201409;53.3
DAV;201410;83.9
DAV;201411;59.4
DAV;201412;45.0
DAV;201501;89.6
DAV;201502;54.7
DAV;201503;91.4
DAV;201504;78.5
DAV;201505;65.5
DAV;201506;49.0
DAV;201507;67.3
DAV;201508;68.4
DAV;201509;82.8
DAV;201510;40.7
DAV;201511;54.7
DAV;201512;41.4
DAV;201601;52.2
DAV;201602;65.2
DAV;201603;65.2
DAV;201604;55.1
DAV;201605;47.2
DAV;201606;52.9
DAV;201607;64.4
DAV;201608;44.6
DAV;201609;59.8
DAV;201610;58.3
DAV;201611;53.3
DAV;201612;38.5
DAV;201701;67.3
DAV;201702;38.2
DAV;201703;59.0
DAV;201704;46.1
DAV;201705;54.0
DAV;201706;55.8
DAV;201707;69.5
DAV;201708;49.0
DAV;201709;64.4
DAV;201710;76.3
DAV;201711;83.5
DAV;201712;70.9
DAV;201801;82.8
DAV;201802;41.8
DAV;201803;55.1
DAV;201804;52.6
DAV;201805;56.9
DAV;201806;49.3
DAV;201807;54.7
DAV;201808;54.7
DAV;201809;67.3
DAV;201810;63.7
DAV;201811;43.6
DAV;201812;75.2
DAV;201901;78.5
DAV;201902;69.8
DAV;201903;90.4
DAV;201904;60.1
DAV;201905;55.4
DAV;201906;54.7
DAV;201907;69.1
DAV;201908;65.2
DAV;201909;44.3
DAV;201910;59.0
DAV;201911;57.6
DAV;201912;67.0
DAV;202001;60.8
DAV;202002;97.2
DAV;202003;60.5
DAV;202004;50.0
DAV;202005;77.0
DAV;202006;62.3
DAV;202007;106.6
DAV;202008;59.8
DAV;202009;64.1
DAV;202010;63.7
DAV;202011;59.4
DAV;202012;60.5
DAV;202101;64.1
DAV;202102;47.2
DAV;202103;63.0
