 

stn;time;rre150m0
IYSVP;196306;105.7
IYSVP;196307;95.8
IYSVP;196308;93.2
IYSVP;196309;48.1
IYSVP;196310;15.6
IYSVP;196311;101.3
IYSVP;196312;24.3
IYSVP;196401;0.0
IYSVP;196402;8.4
IYSVP;196403;18.9
IYSVP;196404;66.0
IYSVP;196405;32.3
IYSVP;196406;88.6
IYSVP;196407;79.2
IYSVP;196408;96.9
IYSVP;196409;25.8
IYSVP;196410;172.1
IYSVP;196411;18.1
IYSVP;196412;80.7
IYSVP;196501;44.6
IYSVP;196502;0.1
IYSVP;196503;38.6
IYSVP;196504;72.0
IYSVP;196505;70.3
IYSVP;196506;69.8
IYSVP;196507;121.7
IYSVP;196508;106.6
IYSVP;196509;152.8
IYSVP;196510;0.1
IYSVP;196511;70.4
IYSVP;196512;49.0
IYSVP;196601;19.1
IYSVP;196602;25.2
IYSVP;196603;13.4
IYSVP;196604;51.2
IYSVP;196605;78.4
IYSVP;196606;92.7
IYSVP;196607;113.9
IYSVP;196608;234.2
IYSVP;196609;42.0
IYSVP;196610;88.2
IYSVP;196611;113.0
IYSVP;196612;39.7
IYSVP;196701;7.1
IYSVP;196702;23.4
IYSVP;196703;27.8
IYSVP;196704;79.9
IYSVP;196705;85.7
IYSVP;196706;63.8
IYSVP;196707;107.7
IYSVP;196708;123.7
IYSVP;196709;121.5
IYSVP;196710;23.2
IYSVP;196711;75.5
IYSVP;196712;13.8
IYSVP;196801;33.7
IYSVP;196802;53.5
IYSVP;196803;11.3
IYSVP;196804;58.5
IYSVP;196805;107.3
IYSVP;196806;115.9
IYSVP;196807;68.8
IYSVP;196808;174.0
IYSVP;196809;98.7
IYSVP;196810;13.3
IYSVP;196811;139.1
IYSVP;196812;20.2
IYSVP;196901;71.9
IYSVP;196902;47.2
IYSVP;196903;13.2
IYSVP;196904;39.6
IYSVP;196905;61.6
IYSVP;196906;121.7
IYSVP;196907;45.2
IYSVP;196908;102.9
