 

stn;time;rhh150yx
LEI;1989;12.9
LEI;1990;17.4
LEI;1991;9.0
LEI;1992;10.8
LEI;1993;18.9
LEI;1994;18.9
LEI;1995;25.1
LEI;1996;8.7
LEI;1997;16.9
LEI;1998;9.4
LEI;1999;19.4
LEI;2000;16.1
LEI;2001;20.8
LEI;2002;13.4
LEI;2003;10.9
LEI;2004;10.3
LEI;2005;10.1
LEI;2006;22.9
LEI;2007;10.1
LEI;2008;12.5
LEI;2009;16.8
LEI;2010;18.0
LEI;2011;14.9
LEI;2012;15.0
LEI;2013;16.9
LEI;2014;18.0
LEI;2015;11.2
LEI;2016;30.5
LEI;2017;28.0
LEI;2018;22.7
LEI;2019;13.2
LEI;2020;17.7
