 

stn;time;fklnd3m0
IYSAN;201112;0
IYSAN;201201;0
IYSAN;201202;0
IYSAN;201203;0
IYSAN;201204;0
IYSAN;201205;0
IYSAN;201206;0
IYSAN;201207;0
IYSAN;201208;0
IYSAN;201209;0
IYSAN;201210;0
IYSAN;201211;0
IYSAN;201212;0
IYSAN;201301;0
IYSAN;201302;0
IYSAN;201303;0
IYSAN;201304;0
IYSAN;201305;0
IYSAN;201306;0
IYSAN;201307;0
IYSAN;201308;0
IYSAN;201309;0
IYSAN;201310;0
IYSAN;201311;0
IYSAN;201312;0
IYSAN;201401;0
IYSAN;201402;0
IYSAN;201403;0
IYSAN;201404;0
IYSAN;201405;0
IYSAN;201406;0
IYSAN;201407;0
IYSAN;201408;0
IYSAN;201409;0
IYSAN;201410;0
IYSAN;201411;0
IYSAN;201412;0
IYSAN;201501;0
IYSAN;201502;0
IYSAN;201503;0
IYSAN;201504;0
IYSAN;201505;0
IYSAN;201506;0
IYSAN;201507;0
IYSAN;201508;0
IYSAN;201509;0
IYSAN;201510;0
IYSAN;201511;0
IYSAN;201512;0
IYSAN;201601;0
IYSAN;201602;0
IYSAN;201603;0
IYSAN;201604;0
IYSAN;201605;0
IYSAN;201606;0
IYSAN;201607;0
IYSAN;201608;0
IYSAN;201609;0
IYSAN;201610;0
IYSAN;201611;0
IYSAN;201612;0
