 

stn;time;rsd700y0
NEB;1973;1
NEB;1974;0
NEB;1975;0
NEB;1976;0
NEB;1977;0
NEB;1978;1
NEB;1979;0
NEB;1980;1
NEB;1981;2
NEB;1982;1
NEB;1983;2
NEB;1984;0
NEB;1985;0
NEB;1986;1
NEB;1987;3
NEB;1988;1
NEB;1989;0
NEB;1990;2
NEB;1991;1
NEB;1992;1
NEB;1993;1
NEB;1994;0
NEB;1995;0
NEB;1996;0
NEB;1997;1
NEB;1998;0
NEB;1999;0
NEB;2000;0
NEB;2001;0
NEB;2002;1
NEB;2003;0
NEB;2004;0
NEB;2005;0
NEB;2006;2
NEB;2007;2
NEB;2008;0
