 

stn;time;tre200y0
SAE;1864;-3.0
SAE;1865;-1.8
SAE;1866;-2.0
SAE;1867;-2.6
SAE;1868;-1.6
SAE;1869;-2.6
SAE;1870;-3.4
SAE;1871;-3.1
SAE;1872;-1.8
SAE;1873;-1.9
SAE;1874;-2.7
SAE;1875;-2.7
SAE;1876;-2.5
SAE;1877;-2.9
SAE;1878;-3.1
SAE;1879;-3.6
SAE;1880;-2.1
SAE;1881;-2.5
SAE;1882;-2.1
SAE;1883;-2.6
SAE;1884;-1.8
SAE;1885;-1.3
SAE;1886;-1.5
SAE;1887;-2.2
SAE;1888;-2.3
SAE;1889;-2.7
SAE;1890;-2.3
SAE;1891;-2.3
SAE;1892;-1.9
SAE;1893;-1.8
SAE;1894;-2.3
SAE;1895;-2.8
SAE;1896;-2.8
SAE;1897;-1.8
SAE;1898;-1.4
SAE;1899;-1.8
SAE;1900;-2.1
SAE;1901;-3.0
SAE;1902;-2.4
SAE;1903;-2.5
SAE;1904;-1.9
SAE;1905;-3.0
SAE;1906;-2.8
SAE;1907;-2.6
SAE;1908;-2.3
SAE;1909;-3.4
SAE;1910;-3.1
SAE;1911;-1.6
SAE;1912;-3.0
SAE;1913;-2.3
SAE;1914;-2.3
SAE;1915;-3.1
SAE;1916;-2.6
SAE;1917;-3.0
SAE;1918;-1.9
SAE;1919;-3.4
SAE;1920;-0.7
SAE;1921;-1.0
SAE;1922;-2.8
SAE;1923;-2.5
SAE;1924;-2.0
SAE;1925;-2.6
SAE;1926;-1.7
SAE;1927;-1.7
SAE;1928;-1.9
SAE;1929;-2.2
SAE;1930;-1.5
SAE;1931;-2.7
SAE;1932;-1.6
SAE;1933;-2.7
SAE;1934;-1.0
SAE;1935;-2.6
SAE;1936;-2.1
SAE;1937;-2.2
SAE;1938;-1.9
SAE;1939;-2.3
SAE;1940;-3.0
SAE;1941;-2.9
SAE;1942;-1.9
SAE;1943;-1.0
SAE;1944;-2.8
SAE;1945;-1.6
SAE;1946;-1.4
SAE;1947;-0.9
SAE;1948;-0.9
SAE;1949;-1.0
SAE;1950;-1.3
SAE;1951;-1.4
SAE;1952;-2.4
SAE;1953;-0.9
SAE;1954;-2.6
SAE;1955;-2.4
SAE;1956;-3.3
SAE;1957;-1.4
SAE;1958;-1.5
SAE;1959;-0.8
SAE;1960;-2.2
SAE;1961;-0.9
SAE;1962;-2.9
SAE;1963;-2.2
SAE;1964;-1.2
SAE;1965;-3.0
SAE;1966;-2.2
SAE;1967;-1.8
SAE;1968;-2.0
SAE;1969;-2.3
SAE;1970;-2.6
SAE;1971;-1.6
SAE;1972;-2.0
SAE;1973;-2.4
SAE;1974;-2.7
SAE;1975;-1.3
SAE;1976;-1.9
SAE;1977;-1.7
SAE;1978;-2.3
SAE;1979;-2.3
SAE;1980;-2.6
SAE;1981;-2.2
SAE;1982;-1.0
SAE;1983;-0.6
SAE;1984;-2.3
SAE;1985;-1.8
SAE;1986;-1.5
SAE;1987;-1.5
SAE;1988;-1.1
SAE;1989;0.1
SAE;1990;-0.7
SAE;1991;-1.1
SAE;1992;-0.2
SAE;1993;-1.1
SAE;1994;-0.2
SAE;1995;-1.3
SAE;1996;-1.5
SAE;1997;-0.1
SAE;1998;-1.1
SAE;1999;-1.1
SAE;2000;-0.6
SAE;2001;-1.1
SAE;2002;-0.4
SAE;2003;-0.1
SAE;2004;-1.3
SAE;2005;-1.7
SAE;2006;-0.3
SAE;2007;-0.5
SAE;2008;-0.9
SAE;2009;-1.0
SAE;2010;-2.1
SAE;2011;0.3
SAE;2012;-0.7
SAE;2013;-1.1
SAE;2014;-0.1
SAE;2015;0.2
SAE;2016;-0.6
SAE;2017;-0.6
SAE;2018;0.3
SAE;2019;-0.1
SAE;2020;0.3
