 

stn;time;hns000mx
BLA;200103;30
BLA;200104;44
BLA;200105;0
BLA;200106;2
BLA;200107;0
BLA;200108;0
BLA;200109;5
BLA;200110;0
BLA;200111;10
BLA;200112;34
BLA;200201;6
BLA;200202;48
BLA;200203;13
BLA;200204;3
BLA;200205;16
BLA;200206;0
BLA;200207;0
BLA;200208;0
BLA;200209;0
BLA;200210;21
BLA;200211;17
BLA;200212;12
BLA;200301;30
BLA;200302;45
BLA;200303;10
BLA;200304;13
BLA;200305;0
BLA;200306;0
BLA;200307;0
BLA;200308;0
BLA;200309;0
BLA;200310;9
BLA;200311;20
BLA;200312;15
BLA;200401;46
BLA;200402;13
BLA;200403;12
BLA;200404;16
BLA;200405;12
BLA;200406;0
BLA;200407;0
BLA;200408;0
BLA;200409;1
BLA;200410;6
BLA;200411;16
BLA;200412;28
BLA;200501;20
BLA;200502;12
BLA;200503;9
BLA;200504;20
BLA;200505;0
BLA;200506;0
BLA;200507;0
BLA;200508;0
BLA;200509;0
BLA;200510;1
BLA;200511;9
BLA;200512;37
BLA;200601;31
BLA;200602;28
BLA;200603;26
BLA;200604;12
BLA;200605;9
BLA;200606;3
BLA;200607;0
BLA;200608;0
BLA;200609;0
BLA;200610;0
BLA;200611;20
BLA;200612;30
BLA;200701;18
BLA;200702;18
BLA;200703;6
BLA;200704;5
BLA;200705;17
BLA;200706;0
BLA;200707;0
BLA;200708;0
BLA;200709;0
BLA;200710;0
BLA;200711;41
BLA;200712;42
BLA;200801;25
BLA;200802;11
BLA;200803;89
BLA;200804;17
BLA;200805;0
BLA;200806;0
BLA;200807;0
BLA;200808;0
BLA;200809;0
BLA;200810;47
BLA;200811;31
BLA;200812;33
BLA;200901;36
BLA;200902;71
BLA;200903;38
BLA;200904;18
BLA;200905;0
BLA;200906;0
BLA;200907;0
BLA;200908;0
BLA;200909;0
BLA;200910;4
BLA;200911;28
BLA;200912;17
BLA;201001;23
BLA;201002;18
BLA;201003;16
BLA;201004;4
BLA;201005;0
BLA;201006;0
BLA;201007;0
BLA;201008;0
BLA;201009;0
BLA;201010;15
BLA;201011;12
BLA;201012;22
BLA;201101;8
BLA;201102;17
BLA;201103;7
BLA;201104;6
BLA;201105;6
BLA;201106;0
BLA;201107;0
BLA;201108;0
BLA;201109;0
BLA;201110;26
BLA;201111;0
BLA;201112;63
BLA;201201;33
BLA;201202;7
BLA;201203;7
BLA;201204;6
