 

stn;time;tre200y0
ION;1865;11.0
ION;1866;10.8
ION;1867;10.4
ION;1868;11.0
ION;1869;10.4
ION;1870;9.9
ION;1871;9.3
ION;1872;10.8
ION;1873;10.2
ION;1874;9.8
ION;1875;9.6
ION;1876;10.1
ION;1877;10.0
ION;1878;9.2
ION;1879;8.6
ION;1880;10.2
ION;1881;9.9
ION;1882;9.7
ION;1883;9.5
ION;1884;10.1
ION;1885;9.7
ION;1886;10.0
ION;1887;8.9
ION;1888;9.2
ION;1889;8.8
ION;1890;9.2
ION;1891;9.1
ION;1892;10.1
ION;1893;10.4
ION;1894;10.2
ION;1895;9.6
ION;1896;9.1
ION;1897;10.2
ION;1898;10.7
ION;1899;10.7
ION;1900;10.7
ION;1901;9.5
ION;1902;9.8
ION;1903;10.0
ION;1904;10.2
ION;1905;9.6
ION;1906;10.1
ION;1907;9.7
ION;1908;9.8
ION;1909;9.3
ION;1910;9.3
ION;1911;10.4
ION;1912;9.3
ION;1913;10.1
ION;1914;9.3
ION;1915;9.3
ION;1916;9.6
ION;1917;8.8
ION;1918;9.8
ION;1919;9.3
ION;1920;10.9
ION;1921;11.0
ION;1922;9.1
ION;1923;10.0
ION;1924;9.5
ION;1925;9.6
ION;1926;10.3
ION;1927;9.9
ION;1928;10.5
ION;1929;9.8
ION;1930;10.5
ION;1931;9.2
ION;1932;9.8
ION;1933;9.9
ION;1934;10.6
ION;1935;10.0
ION;1936;10.2
ION;1937;10.6
ION;1938;10.3
ION;1939;10.0
ION;1940;9.2
ION;1941;9.4
ION;1942;10.1
ION;1943;11.0
ION;1944;9.6
ION;1945;10.5
ION;1946;10.3
ION;1947;11.4
ION;1948;10.8
ION;1949;11.1
ION;1950;10.7
ION;1951;10.5
ION;1952;10.3
ION;1953;10.2
ION;1954;9.8
ION;1955;10.1
ION;1956;9.0
ION;1957;10.3
ION;1958;10.2
ION;1959;11.3
ION;1960;10.6
ION;1961;11.2
ION;1962;9.8
ION;1963;9.5
ION;1964;10.3
ION;1965;9.1
ION;1966;10.2
ION;1967;10.3
ION;1968;10.1
ION;1969;9.6
ION;1970;9.8
ION;1971;9.9
ION;1972;10.0
ION;1973;9.6
ION;1974;10.1
ION;1975;10.1
ION;1976;10.2
ION;1977;10.2
