 

stn;time;rs1000y0
MAD;1972;0
MAD;1973;0
MAD;1974;0
MAD;1975;1
MAD;1976;0
MAD;1977;0
MAD;1978;0
MAD;1979;0
MAD;1980;0
MAD;1981;0
MAD;1982;0
MAD;1983;0
MAD;1984;0
MAD;1985;0
MAD;1986;0
MAD;1987;0
MAD;1988;0
MAD;1989;0
MAD;1990;0
MAD;1991;0
MAD;1992;0
MAD;1993;0
MAD;1994;0
MAD;1995;0
MAD;1996;0
MAD;1997;0
MAD;1998;0
MAD;1999;0
MAD;2000;0
MAD;2001;0
MAD;2002;0
MAD;2003;0
MAD;2004;0
MAD;2005;0
MAD;2006;0
MAD;2007;0
MAD;2008;0
MAD;2009;0
MAD;2010;0
MAD;2011;0
MAD;2012;0
MAD;2013;0
MAD;2014;0
MAD;2015;0
MAD;2016;0
MAD;2017;0
MAD;2018;0
MAD;2019;0
MAD;2020;0
