 

stn;time;tre200y0
LUG;1864;10.8
LUG;1865;11.7
LUG;1866;11.5
LUG;1867;11.9
LUG;1868;12.2
LUG;1869;11.5
LUG;1870;11.5
LUG;1871;11.2
LUG;1872;11.7
LUG;1873;12.0
LUG;1874;11.7
LUG;1875;11.4
LUG;1876;11.7
LUG;1877;11.8
LUG;1878;11.8
LUG;1879;10.9
LUG;1880;11.9
LUG;1881;11.8
LUG;1882;11.9
LUG;1883;11.4
LUG;1884;11.9
LUG;1885;11.8
LUG;1886;11.8
LUG;1887;10.9
LUG;1888;11.1
LUG;1889;11.2
LUG;1890;11.2
LUG;1891;11.2
LUG;1892;11.8
LUG;1893;12.2
LUG;1894;11.8
LUG;1895;11.3
LUG;1896;10.6
LUG;1897;11.5
LUG;1898;11.9
LUG;1899;11.8
LUG;1900;11.8
LUG;1901;10.7
LUG;1902;11.2
LUG;1903;11.1
LUG;1904;11.9
LUG;1905;10.9
LUG;1906;11.4
LUG;1907;11.4
LUG;1908;11.2
LUG;1909;10.8
LUG;1910;11.2
LUG;1911;11.6
LUG;1912;11.0
LUG;1913;11.4
LUG;1914;11.1
LUG;1915;10.9
LUG;1916;11.0
LUG;1917;10.6
LUG;1918;11.3
LUG;1919;11.4
LUG;1920;11.9
LUG;1921;12.3
LUG;1922;11.1
LUG;1923;11.9
LUG;1924;11.4
LUG;1925;11.0
LUG;1926;12.1
LUG;1927;12.0
LUG;1928;12.2
LUG;1929;11.6
LUG;1930;11.3
LUG;1931;10.9
LUG;1932;11.0
LUG;1933;11.1
LUG;1934;11.7
LUG;1935;11.4
LUG;1936;11.3
LUG;1937;11.6
LUG;1938;11.5
LUG;1939;11.1
LUG;1940;11.0
LUG;1941;11.0
LUG;1942;11.9
LUG;1943;12.7
LUG;1944;11.5
LUG;1945;12.5
LUG;1946;11.7
LUG;1947;12.2
LUG;1948;12.4
LUG;1949;12.7
LUG;1950;12.4
LUG;1951;11.9
LUG;1952;11.9
LUG;1953;12.4
LUG;1954;11.5
LUG;1955;12.0
LUG;1956;11.1
LUG;1957;11.9
LUG;1958;12.4
LUG;1959;12.4
LUG;1960;11.4
LUG;1961;12.6
LUG;1962;11.7
LUG;1963;11.2
LUG;1964;12.1
LUG;1965;11.4
LUG;1966;11.9
LUG;1967;12.2
LUG;1968;11.7
LUG;1969;11.5
LUG;1970;11.6
LUG;1971;12.1
LUG;1972;11.6
LUG;1973;12.0
LUG;1974;12.2
LUG;1975;12.1
LUG;1976;12.2
LUG;1977;11.6
LUG;1978;11.2
LUG;1979;11.4
LUG;1980;11.1
LUG;1981;11.6
LUG;1982;12.1
LUG;1983;11.9
LUG;1984;11.5
LUG;1985;11.7
LUG;1986;12.1
LUG;1987;11.8
LUG;1988;12.4
LUG;1989;12.3
LUG;1990;12.6
LUG;1991;12.3
LUG;1992;12.4
LUG;1993;12.1
LUG;1994;13.1
LUG;1995;12.4
LUG;1996;12.1
LUG;1997;13.0
LUG;1998;12.4
LUG;1999;12.6
LUG;2000;13.0
LUG;2001;12.7
LUG;2002;13.1
LUG;2003;13.7
LUG;2004;12.6
LUG;2005;12.6
LUG;2006;13.1
LUG;2007;13.5
LUG;2008;12.6
LUG;2009;13.2
LUG;2010;12.1
LUG;2011;13.5
LUG;2012;13.2
LUG;2013;12.8
LUG;2014;13.5
LUG;2015;13.8
LUG;2016;13.3
LUG;2017;13.4
LUG;2018;13.9
LUG;2019;13.9
LUG;2020;13.7
