 

stn;time;tre200d0
SLFBV2;20011102;3.3
SLFBV2;20011103;-
SLFBV2;20011104;3.6
SLFBV2;20011105;1.0
SLFBV2;20011106;-1.7
SLFBV2;20011107;-2.6
SLFBV2;20011108;-
SLFBV2;20011109;-14.4
SLFBV2;20011110;-11.2
SLFBV2;20011111;-
SLFBV2;20011112;-
SLFBV2;20011113;-6.9
SLFBV2;20011114;-9.0
SLFBV2;20011115;-5.9
SLFBV2;20011116;-
SLFBV2;20011117;-
SLFBV2;20011118;-
SLFBV2;20011119;-
SLFBV2;20011120;-2.4
SLFBV2;20011121;-
SLFBV2;20011122;-
SLFBV2;20011123;-13.2
SLFBV2;20011124;-
SLFBV2;20011125;-5.5
SLFBV2;20011126;-4.7
SLFBV2;20011127;-7.1
SLFBV2;20011128;-7.4
SLFBV2;20011129;-6.0
SLFBV2;20011130;-1.4
SLFBV2;20011201;1.4
SLFBV2;20011202;1.0
SLFBV2;20011203;-0.6
SLFBV2;20011204;-1.8
SLFBV2;20011205;-1.6
SLFBV2;20011206;-2.4
SLFBV2;20011207;-3.0
SLFBV2;20011208;-4.5
SLFBV2;20011209;-4.1
SLFBV2;20011210;-6.5
SLFBV2;20011211;-5.8
SLFBV2;20011212;-5.0
SLFBV2;20011213;-11.8
SLFBV2;20011214;-17.4
SLFBV2;20011215;-12.2
SLFBV2;20011216;-7.2
SLFBV2;20011217;-8.2
SLFBV2;20011218;-5.5
SLFBV2;20011219;-3.9
SLFBV2;20011220;-9.6
SLFBV2;20011221;-10.0
SLFBV2;20011222;-11.3
SLFBV2;20011223;-18.4
SLFBV2;20011224;-13.1
SLFBV2;20011225;-6.9
SLFBV2;20011226;-14.1
SLFBV2;20011227;-15.1
SLFBV2;20011228;-7.5
SLFBV2;20011229;-4.1
SLFBV2;20011230;-8.6
SLFBV2;20011231;-16.5
SLFBV2;20020101;-11.0
SLFBV2;20020102;-4.1
SLFBV2;20020103;-2.2
SLFBV2;20020104;-5.8
SLFBV2;20020105;-4.1
SLFBV2;20020106;-1.9
SLFBV2;20020107;-6.5
SLFBV2;20020108;-5.8
SLFBV2;20020109;-3.9
SLFBV2;20020110;-4.6
SLFBV2;20020111;-5.8
SLFBV2;20020112;-5.2
SLFBV2;20020113;-3.3
SLFBV2;20020114;-7.0
SLFBV2;20020115;-7.6
SLFBV2;20020116;-10.4
SLFBV2;20020117;-8.9
SLFBV2;20020118;-6.2
SLFBV2;20020119;-5.0
SLFBV2;20020120;-3.9
SLFBV2;20020121;0.4
SLFBV2;20020122;-5.1
SLFBV2;20020123;-4.0
SLFBV2;20020124;-
SLFBV2;20020125;-
SLFBV2;20020126;-
SLFBV2;20020127;-
SLFBV2;20020128;-
SLFBV2;20020129;-
SLFBV2;20020130;3.9
SLFBV2;20020131;-
SLFBV2;20020201;-
SLFBV2;20020202;-
SLFBV2;20020203;-
SLFBV2;20020204;-
SLFBV2;20020205;-
SLFBV2;20020206;-8.5
SLFBV2;20020207;-8.6
SLFBV2;20020208;-
SLFBV2;20020209;-0.4
SLFBV2;20020210;-
SLFBV2;20020211;-
SLFBV2;20020212;2.8
SLFBV2;20020213;-1.4
SLFBV2;20020214;-5.5
SLFBV2;20020215;-7.2
SLFBV2;20020216;-9.5
SLFBV2;20020217;-9.6
SLFBV2;20020218;-9.1
SLFBV2;20020219;-10.1
SLFBV2;20020220;-6.7
SLFBV2;20020221;-14.1
SLFBV2;20020222;-6.3
SLFBV2;20020223;-7.0
SLFBV2;20020224;-11.2
SLFBV2;20020225;-5.7
SLFBV2;20020226;-1.0
SLFBV2;20020227;-
SLFBV2;20020228;-7.7
SLFBV2;20020301;-
SLFBV2;20020302;-6.2
SLFBV2;20020303;-9.0
SLFBV2;20020304;-2.6
SLFBV2;20020305;-
SLFBV2;20020306;-
SLFBV2;20020307;0.3
SLFBV2;20020308;1.7
SLFBV2;20020309;-1.0
SLFBV2;20020310;-3.1
SLFBV2;20020311;-1.5
SLFBV2;20020312;-1.5
SLFBV2;20020313;-1.2
SLFBV2;20020314;-4.9
SLFBV2;20020315;-5.5
SLFBV2;20020316;-4.0
SLFBV2;20020317;-2.8
SLFBV2;20020318;-3.0
SLFBV2;20020319;-1.3
SLFBV2;20020320;-
SLFBV2;20020321;0.5
SLFBV2;20020322;-
SLFBV2;20020323;-
SLFBV2;20020324;-
SLFBV2;20020325;-
SLFBV2;20020326;-7.8
SLFBV2;20020327;-7.2
SLFBV2;20020328;-6.3
SLFBV2;20020329;-7.4
SLFBV2;20020330;-
SLFBV2;20020331;-4.4
SLFBV2;20020401;-2.9
SLFBV2;20020402;-2.5
SLFBV2;20020403;-4.4
SLFBV2;20020404;-4.3
SLFBV2;20020405;-
SLFBV2;20020406;-
SLFBV2;20020407;-
SLFBV2;20020408;-
SLFBV2;20020409;-
SLFBV2;20020410;-
SLFBV2;20020411;-6.3
SLFBV2;20020412;-
SLFBV2;20020413;-
SLFBV2;20020414;-
SLFBV2;20020415;-10.0
SLFBV2;20020416;-8.6
SLFBV2;20020417;-7.2
SLFBV2;20020418;-
SLFBV2;20020419;-
SLFBV2;20020420;-
SLFBV2;20020421;-2.0
SLFBV2;20020422;-0.9
SLFBV2;20020423;-
SLFBV2;20020424;-
SLFBV2;20020425;-
SLFBV2;20020426;-
SLFBV2;20020427;-3.0
SLFBV2;20020428;-1.2
SLFBV2;20020429;-2.5
SLFBV2;20020430;-
SLFBV2;20020501;-0.2
SLFBV2;20020502;-2.2
SLFBV2;20020503;-2.0
SLFBV2;20020504;-5.6
SLFBV2;20020505;-6.7
SLFBV2;20020506;-5.9
SLFBV2;20020507;-
SLFBV2;20020508;-
SLFBV2;20020509;-0.1
SLFBV2;20020510;-1.0
SLFBV2;20020511;-0.3
SLFBV2;20020512;-0.7
SLFBV2;20020513;0.6
SLFBV2;20020514;2.4
SLFBV2;20020515;5.1
SLFBV2;20020516;5.2
SLFBV2;20020517;6.8
SLFBV2;20020518;1.8
SLFBV2;20020519;-0.3
SLFBV2;20020520;3.1
SLFBV2;20020521;3.8
SLFBV2;20020522;2.3
SLFBV2;20020523;-0.6
SLFBV2;20020524;0.5
SLFBV2;20020525;0.5
SLFBV2;20020526;0.4
SLFBV2;20020527;-3.5
SLFBV2;20020528;-2.7
SLFBV2;20020529;1.7
SLFBV2;20020530;3.9
SLFBV2;20020531;5.4
SLFBV2;20020601;6.4
SLFBV2;20020602;6.9
SLFBV2;20020603;5.6
SLFBV2;20020604;6.3
SLFBV2;20020605;2.6
SLFBV2;20020606;0.3
SLFBV2;20020607;1.5
SLFBV2;20020608;0.2
SLFBV2;20020609;-0.1
SLFBV2;20020610;0.3
SLFBV2;20020611;3.1
SLFBV2;20020612;6.5
SLFBV2;20020613;8.1
SLFBV2;20020614;10.6
SLFBV2;20020615;11.8
SLFBV2;20020616;11.9
SLFBV2;20020617;13.4
SLFBV2;20020618;13.4
SLFBV2;20020619;13.0
SLFBV2;20020620;10.9
SLFBV2;20020621;11.6
SLFBV2;20020622;12.8
SLFBV2;20020623;13.6
SLFBV2;20020624;9.9
SLFBV2;20020625;7.1
SLFBV2;20020626;8.2
SLFBV2;20020627;8.8
SLFBV2;20020628;2.1
SLFBV2;20020629;4.0
SLFBV2;20020630;4.8
SLFBV2;20020701;6.8
SLFBV2;20020702;7.2
SLFBV2;20020703;6.3
SLFBV2;20020704;1.9
SLFBV2;20020705;5.6
SLFBV2;20020706;2.4
SLFBV2;20020707;7.9
SLFBV2;20020708;10.6
SLFBV2;20020709;7.9
SLFBV2;20020710;6.7
SLFBV2;20020711;6.0
SLFBV2;20020712;7.2
SLFBV2;20020713;2.7
SLFBV2;20020714;2.8
SLFBV2;20020715;-
SLFBV2;20020716;4.7
SLFBV2;20020717;4.3
SLFBV2;20020718;3.3
SLFBV2;20020719;6.7
SLFBV2;20020720;10.7
SLFBV2;20020721;7.5
SLFBV2;20020722;7.7
SLFBV2;20020723;10.4
SLFBV2;20020724;5.9
SLFBV2;20020725;3.0
SLFBV2;20020726;4.1
SLFBV2;20020727;9.3
SLFBV2;20020728;9.6
SLFBV2;20020729;9.9
SLFBV2;20020730;8.5
SLFBV2;20020731;5.5
SLFBV2;20020801;4.5
SLFBV2;20020802;5.7
SLFBV2;20020803;6.9
SLFBV2;20020804;5.4
SLFBV2;20020805;5.5
SLFBV2;20020806;2.4
SLFBV2;20020807;2.3
SLFBV2;20020808;3.9
SLFBV2;20020809;2.4
SLFBV2;20020810;0.0
SLFBV2;20020811;0.0
SLFBV2;20020812;2.6
SLFBV2;20020813;5.4
SLFBV2;20020814;9.3
SLFBV2;20020815;9.2
SLFBV2;20020816;8.4
SLFBV2;20020817;9.0
SLFBV2;20020818;-
SLFBV2;20020819;-
SLFBV2;20020820;7.7
SLFBV2;20020821;4.7
SLFBV2;20020822;6.8
SLFBV2;20020823;5.3
SLFBV2;20020824;-
SLFBV2;20020825;-
SLFBV2;20020826;5.0
SLFBV2;20020827;3.4
SLFBV2;20020828;4.1
SLFBV2;20020829;5.0
SLFBV2;20020830;7.3
SLFBV2;20020831;5.7
SLFBV2;20020901;5.2
SLFBV2;20020902;4.6
SLFBV2;20020903;3.7
SLFBV2;20020904;2.7
SLFBV2;20020905;3.1
SLFBV2;20020906;3.0
SLFBV2;20020907;4.2
SLFBV2;20020908;4.3
SLFBV2;20020909;3.7
SLFBV2;20020910;1.6
SLFBV2;20020911;0.7
SLFBV2;20020912;2.9
SLFBV2;20020913;3.6
SLFBV2;20020914;3.0
SLFBV2;20020915;4.2
SLFBV2;20020916;6.5
SLFBV2;20020917;6.2
SLFBV2;20020918;6.6
SLFBV2;20020919;5.3
SLFBV2;20020920;5.8
SLFBV2;20020921;4.6
SLFBV2;20020922;0.7
SLFBV2;20020923;-5.5
SLFBV2;20020924;-6.0
SLFBV2;20020925;-7.0
SLFBV2;20020926;-3.4
SLFBV2;20020927;-4.0
SLFBV2;20020928;-1.6
SLFBV2;20020929;0.7
SLFBV2;20020930;1.8
SLFBV2;20021001;-
SLFBV2;20021002;-
SLFBV2;20021003;2.4
SLFBV2;20021004;0.7
SLFBV2;20021005;2.1
SLFBV2;20021006;-1.8
SLFBV2;20021007;-2.0
SLFBV2;20021008;0.1
SLFBV2;20021009;-0.4
SLFBV2;20021010;0.8
SLFBV2;20021011;0.8
SLFBV2;20021012;-0.2
SLFBV2;20021013;1.2
SLFBV2;20021014;2.9
SLFBV2;20021015;5.4
SLFBV2;20021016;4.9
SLFBV2;20021017;-1.7
SLFBV2;20021018;-6.9
SLFBV2;20021019;-3.8
SLFBV2;20021020;5.6
SLFBV2;20021021;2.3
SLFBV2;20021022;-0.6
SLFBV2;20021023;-3.1
SLFBV2;20021024;-2.2
SLFBV2;20021025;0.1
SLFBV2;20021026;1.5
SLFBV2;20021027;2.5
SLFBV2;20021028;-0.9
SLFBV2;20021029;3.7
SLFBV2;20021030;4.0
SLFBV2;20021031;0.5
SLFBV2;20021101;2.1
SLFBV2;20021102;1.1
SLFBV2;20021103;0.4
SLFBV2;20021104;-7.0
SLFBV2;20021105;-8.2
SLFBV2;20021106;-2.5
SLFBV2;20021107;-8.3
SLFBV2;20021108;-8.9
SLFBV2;20021109;-3.0
SLFBV2;20021110;-1.6
SLFBV2;20021111;-1.4
SLFBV2;20021112;-2.7
SLFBV2;20021113;-3.1
SLFBV2;20021114;-
SLFBV2;20021115;0.6
SLFBV2;20021116;-3.2
SLFBV2;20021117;-5.3
SLFBV2;20021118;-6.5
SLFBV2;20021119;-5.7
SLFBV2;20021120;-1.1
SLFBV2;20021121;-2.7
SLFBV2;20021122;-6.6
SLFBV2;20021123;-4.3
SLFBV2;20021124;-1.9
SLFBV2;20021125;-2.2
SLFBV2;20021126;-1.9
SLFBV2;20021127;-0.5
SLFBV2;20021128;-2.6
SLFBV2;20021129;-6.4
SLFBV2;20021130;-9.1
SLFBV2;20021201;-6.1
SLFBV2;20021202;-9.4
SLFBV2;20021203;-10.7
SLFBV2;20021204;-8.3
SLFBV2;20021205;-
SLFBV2;20021206;-
SLFBV2;20021207;-
SLFBV2;20021208;-
SLFBV2;20021209;-
SLFBV2;20021210;-
SLFBV2;20021211;-5.7
SLFBV2;20021212;-
SLFBV2;20021213;-6.3
SLFBV2;20021214;-
SLFBV2;20021215;-
SLFBV2;20021216;-
SLFBV2;20021217;-
SLFBV2;20021218;-
SLFBV2;20021219;-
SLFBV2;20021220;-
SLFBV2;20021221;-
SLFBV2;20021222;-
SLFBV2;20021223;-
SLFBV2;20021224;-2.6
SLFBV2;20021225;-4.3
SLFBV2;20021226;-
SLFBV2;20021227;-2.1
SLFBV2;20021228;-5.6
SLFBV2;20021229;-4.0
SLFBV2;20021230;-1.1
SLFBV2;20021231;-6.3
SLFBV2;20030101;-3.8
SLFBV2;20030102;-2.9
SLFBV2;20030103;-6.7
SLFBV2;20030104;-8.9
SLFBV2;20030105;-15.7
SLFBV2;20030106;-10.0
SLFBV2;20030107;-14.1
SLFBV2;20030108;-11.2
SLFBV2;20030109;-10.7
SLFBV2;20030110;-10.9
SLFBV2;20030111;-12.0
SLFBV2;20030112;-9.8
SLFBV2;20030113;-8.0
SLFBV2;20030114;-2.0
SLFBV2;20030115;-1.2
SLFBV2;20030116;-8.0
SLFBV2;20030117;-8.2
SLFBV2;20030118;-7.8
SLFBV2;20030119;-3.2
SLFBV2;20030120;-4.2
SLFBV2;20030121;-7.3
SLFBV2;20030122;-8.9
SLFBV2;20030123;-10.8
SLFBV2;20030124;-10.5
SLFBV2;20030125;-6.4
SLFBV2;20030126;-8.5
SLFBV2;20030127;-2.7
SLFBV2;20030128;-6.9
SLFBV2;20030129;-14.1
SLFBV2;20030130;-16.1
SLFBV2;20030131;-19.3
SLFBV2;20030201;-15.7
SLFBV2;20030202;-12.0
SLFBV2;20030203;-8.9
SLFBV2;20030204;-14.5
SLFBV2;20030205;-17.8
SLFBV2;20030206;-17.1
SLFBV2;20030207;-9.6
SLFBV2;20030208;-6.3
SLFBV2;20030209;-7.4
SLFBV2;20030210;-8.0
SLFBV2;20030211;-7.5
SLFBV2;20030212;-10.3
SLFBV2;20030213;-13.2
SLFBV2;20030214;-13.5
SLFBV2;20030215;-11.9
SLFBV2;20030216;-15.9
SLFBV2;20030217;-17.4
SLFBV2;20030218;-10.1
SLFBV2;20030219;-7.6
SLFBV2;20030220;-7.7
SLFBV2;20030221;-6.3
SLFBV2;20030222;-6.5
SLFBV2;20030223;-6.7
SLFBV2;20030224;-7.6
SLFBV2;20030225;-7.3
SLFBV2;20030226;-6.9
SLFBV2;20030227;-6.3
SLFBV2;20030228;-5.3
SLFBV2;20030301;-4.0
SLFBV2;20030302;-7.0
SLFBV2;20030303;-9.4
SLFBV2;20030304;-3.3
SLFBV2;20030305;1.5
SLFBV2;20030306;-4.4
SLFBV2;20030307;-3.7
SLFBV2;20030308;-3.5
SLFBV2;20030309;-2.5
SLFBV2;20030310;1.3
SLFBV2;20030311;3.0
SLFBV2;20030312;-0.6
SLFBV2;20030313;-4.4
SLFBV2;20030314;-4.0
SLFBV2;20030315;-9.1
SLFBV2;20030316;-5.4
SLFBV2;20030317;-4.2
SLFBV2;20030318;-5.6
SLFBV2;20030319;-3.8
SLFBV2;20030320;-3.0
SLFBV2;20030321;-3.7
SLFBV2;20030322;-4.7
SLFBV2;20030323;-2.3
SLFBV2;20030324;-0.3
SLFBV2;20030325;-0.6
SLFBV2;20030326;-2.2
SLFBV2;20030327;-1.8
SLFBV2;20030328;-1.5
SLFBV2;20030329;-1.1
SLFBV2;20030330;-1.7
SLFBV2;20030331;-2.4
SLFBV2;20030401;-1.2
SLFBV2;20030402;-9.2
SLFBV2;20030403;-10.6
SLFBV2;20030404;-8.8
SLFBV2;20030405;-2.1
SLFBV2;20030406;-6.6
SLFBV2;20030407;-12.3
SLFBV2;20030408;-12.4
SLFBV2;20030409;-8.3
SLFBV2;20030410;-8.9
SLFBV2;20030411;-6.8
SLFBV2;20030412;-6.5
SLFBV2;20030413;-3.5
SLFBV2;20030414;-0.2
SLFBV2;20030415;-0.9
SLFBV2;20030416;-1.0
SLFBV2;20030417;0.1
SLFBV2;20030418;0.3
SLFBV2;20030419;-2.0
SLFBV2;20030420;-4.8
SLFBV2;20030421;-3.2
SLFBV2;20030422;-1.3
SLFBV2;20030423;-1.2
SLFBV2;20030424;1.0
SLFBV2;20030425;1.9
SLFBV2;20030426;-0.3
SLFBV2;20030427;0.1
SLFBV2;20030428;3.6
SLFBV2;20030429;5.0
SLFBV2;20030430;1.8
SLFBV2;20030501;0.3
SLFBV2;20030502;1.9
SLFBV2;20030503;1.6
SLFBV2;20030504;6.2
SLFBV2;20030505;8.2
SLFBV2;20030506;6.1
SLFBV2;20030507;6.1
SLFBV2;20030508;5.3
SLFBV2;20030509;2.4
SLFBV2;20030510;2.0
SLFBV2;20030511;2.9
SLFBV2;20030512;2.8
SLFBV2;20030513;-0.5
SLFBV2;20030514;-6.6
SLFBV2;20030515;-3.6
SLFBV2;20030516;-0.5
SLFBV2;20030517;-1.0
SLFBV2;20030518;2.9
SLFBV2;20030519;3.3
SLFBV2;20030520;-3.5
SLFBV2;20030521;-4.5
SLFBV2;20030522;-0.1
SLFBV2;20030523;6.0
SLFBV2;20030524;5.1
SLFBV2;20030525;2.4
SLFBV2;20030526;2.0
SLFBV2;20030527;4.7
SLFBV2;20030528;6.0
SLFBV2;20030529;4.6
SLFBV2;20030530;5.8
SLFBV2;20030531;7.4
SLFBV2;20030601;7.4
SLFBV2;20030602;6.6
SLFBV2;20030603;7.1
SLFBV2;20030604;7.9
SLFBV2;20030605;8.2
SLFBV2;20030606;7.1
SLFBV2;20030607;-
SLFBV2;20030608;7.8
SLFBV2;20030609;9.1
SLFBV2;20030610;10.7
SLFBV2;20030611;11.7
SLFBV2;20030612;11.4
SLFBV2;20030613;11.0
SLFBV2;20030614;11.2
SLFBV2;20030615;9.4
SLFBV2;20030616;9.5
SLFBV2;20030617;8.4
SLFBV2;20030618;5.0
SLFBV2;20030619;7.8
SLFBV2;20030620;10.5
SLFBV2;20030621;10.8
SLFBV2;20030622;13.3
SLFBV2;20030623;13.2
SLFBV2;20030624;12.3
SLFBV2;20030625;13.5
SLFBV2;20030626;10.5
SLFBV2;20030627;9.0
SLFBV2;20030628;7.9
SLFBV2;20030629;10.2
SLFBV2;20030630;12.0
SLFBV2;20030701;4.6
SLFBV2;20030702;2.8
SLFBV2;20030703;1.8
SLFBV2;20030704;0.4
SLFBV2;20030705;3.2
SLFBV2;20030706;6.4
SLFBV2;20030707;7.2
SLFBV2;20030708;8.0
SLFBV2;20030709;8.0
SLFBV2;20030710;10.0
SLFBV2;20030711;10.1
SLFBV2;20030712;10.8
SLFBV2;20030713;11.9
SLFBV2;20030714;13.0
SLFBV2;20030715;11.8
SLFBV2;20030716;10.7
SLFBV2;20030717;7.8
SLFBV2;20030718;10.7
SLFBV2;20030719;12.1
SLFBV2;20030720;13.1
SLFBV2;20030721;9.8
SLFBV2;20030722;11.3
SLFBV2;20030723;10.7
SLFBV2;20030724;6.8
SLFBV2;20030725;8.6
SLFBV2;20030726;11.1
SLFBV2;20030727;9.2
SLFBV2;20030728;4.4
SLFBV2;20030729;5.7
SLFBV2;20030730;7.3
SLFBV2;20030731;3.4
SLFBV2;20030801;9.2
SLFBV2;20030802;11.4
SLFBV2;20030803;13.2
SLFBV2;20030804;14.4
SLFBV2;20030805;14.0
SLFBV2;20030806;13.7
SLFBV2;20030807;13.9
SLFBV2;20030808;13.2
SLFBV2;20030809;13.8
SLFBV2;20030810;14.3
SLFBV2;20030811;13.9
SLFBV2;20030812;15.0
SLFBV2;20030813;14.8
SLFBV2;20030814;11.5
SLFBV2;20030815;8.7
SLFBV2;20030816;10.9
SLFBV2;20030817;10.4
SLFBV2;20030818;8.1
SLFBV2;20030819;8.4
SLFBV2;20030820;9.1
SLFBV2;20030821;7.3
SLFBV2;20030822;9.1
SLFBV2;20030823;10.8
SLFBV2;20030824;9.8
SLFBV2;20030825;7.9
SLFBV2;20030826;8.1
SLFBV2;20030827;10.3
SLFBV2;20030828;10.8
SLFBV2;20030829;6.1
SLFBV2;20030830;4.4
SLFBV2;20030831;0.2
SLFBV2;20030901;-0.2
SLFBV2;20030902;-0.4
SLFBV2;20030903;2.2
SLFBV2;20030904;4.7
SLFBV2;20030905;4.5
SLFBV2;20030906;3.6
SLFBV2;20030907;3.5
SLFBV2;20030908;2.7
SLFBV2;20030909;1.2
SLFBV2;20030910;1.5
SLFBV2;20030911;1.4
SLFBV2;20030912;2.5
SLFBV2;20030913;2.6
SLFBV2;20030914;3.7
SLFBV2;20030915;5.6
SLFBV2;20030916;8.0
SLFBV2;20030917;9.7
SLFBV2;20030918;10.3
SLFBV2;20030919;10.2
SLFBV2;20030920;9.7
SLFBV2;20030921;8.6
SLFBV2;20030922;5.6
SLFBV2;20030923;2.6
SLFBV2;20030924;2.0
SLFBV2;20030925;4.0
SLFBV2;20030926;4.0
SLFBV2;20030927;4.2
SLFBV2;20030928;1.1
SLFBV2;20030929;0.1
SLFBV2;20030930;2.2
SLFBV2;20031001;4.0
SLFBV2;20031002;7.8
SLFBV2;20031003;4.9
SLFBV2;20031004;0.1
SLFBV2;20031005;-7.4
SLFBV2;20031006;-3.5
SLFBV2;20031007;-2.8
SLFBV2;20031008;-4.4
SLFBV2;20031009;0.7
SLFBV2;20031010;8.0
SLFBV2;20031011;7.9
SLFBV2;20031012;6.3
SLFBV2;20031013;2.4
SLFBV2;20031014;1.3
SLFBV2;20031015;-1.0
SLFBV2;20031016;0.2
SLFBV2;20031017;-0.1
SLFBV2;20031018;-0.6
SLFBV2;20031019;0.5
SLFBV2;20031020;-1.4
SLFBV2;20031021;-6.7
SLFBV2;20031022;-6.3
SLFBV2;20031023;-8.9
SLFBV2;20031024;-11.9
SLFBV2;20031025;-11.0
SLFBV2;20031026;-8.3
SLFBV2;20031027;-7.8
SLFBV2;20031028;-3.1
SLFBV2;20031029;-4.9
SLFBV2;20031030;-7.0
