 

stn;time;tre200y0
IYBOZ;1980;11.3
IYBOZ;1981;12.5
IYBOZ;1982;13.9
IYBOZ;1983;11.7
IYBOZ;1984;10.8
IYBOZ;1985;11.2
IYBOZ;1986;11.3
IYBOZ;1987;11.4
IYBOZ;1988;11.6
IYBOZ;1989;11.1
IYBOZ;1990;11.6
IYBOZ;1991;11.5
IYBOZ;1992;11.8
IYBOZ;1993;11.7
IYBOZ;1994;12.6
IYBOZ;1995;11.6
IYBOZ;1996;11.5
IYBOZ;1997;12.1
IYBOZ;1998;11.7
IYBOZ;1999;11.8
IYBOZ;2000;12.3
IYBOZ;2001;11.8
IYBOZ;2002;12.2
IYBOZ;2003;12.8
IYBOZ;2004;12.4
IYBOZ;2005;12.1
IYBOZ;2006;12.4
IYBOZ;2007;12.9
IYBOZ;2008;12.7
IYBOZ;2009;13.1
IYBOZ;2010;12.3
IYBOZ;2011;13.0
IYBOZ;2012;13.2
IYBOZ;2013;12.9
IYBOZ;2014;13.6
IYBOZ;2015;13.4
IYBOZ;2016;13.0
IYBOZ;2017;13.1
IYBOZ;2018;13.7
IYBOZ;2019;13.6
IYBOZ;2020;13.1
