 

stn;time;rre150yx
ALM;1973;94.5
ALM;1974;46.6
ALM;1975;68.5
ALM;1976;93.8
ALM;1977;73.7
ALM;1978;118.4
ALM;1979;61.8
ALM;1980;47.2
ALM;1981;87.4
ALM;1982;65.1
ALM;1983;69.2
ALM;1984;84.2
ALM;1985;56.1
ALM;1986;52.9
ALM;1987;60.9
ALM;1988;50.8
ALM;1989;68.2
ALM;1990;45.7
ALM;1991;81.4
ALM;1992;60.1
ALM;1993;74.3
ALM;1994;56.8
ALM;1995;68.4
ALM;1996;88.9
ALM;1997;54.3
ALM;1998;62.4
ALM;1999;81.5
ALM;2000;82.3
ALM;2001;55.1
ALM;2002;84.8
ALM;2003;58.0
ALM;2004;74.4
ALM;2005;106.5
ALM;2006;51.2
ALM;2007;74.1
ALM;2008;78.6
ALM;2009;66.5
ALM;2010;67.6
ALM;2011;77.6
ALM;2012;79.6
ALM;2013;79.1
ALM;2014;55.9
ALM;2015;67.2
ALM;2016;55.4
ALM;2017;58.4
ALM;2018;49.7
ALM;2019;61.4
ALM;2020;66.1
