 

stn;time;rre150yx
CGI;1965;40.1
CGI;1966;32.0
CGI;1967;64.0
CGI;1968;56.5
CGI;1969;31.3
CGI;1970;31.5
CGI;1971;29.1
CGI;1972;41.7
CGI;1973;29.1
CGI;1974;47.2
CGI;1975;60.9
CGI;1976;53.5
CGI;1977;51.0
CGI;1978;67.2
CGI;1979;38.5
CGI;1980;36.4
CGI;1981;36.6
CGI;1982;38.5
CGI;1983;54.0
CGI;1984;36.9
CGI;1985;39.4
CGI;1986;45.1
CGI;1987;37.9
CGI;1988;39.1
CGI;1989;32.5
CGI;1990;56.6
CGI;1991;60.5
CGI;1992;50.4
CGI;1993;81.4
CGI;1994;70.6
CGI;1995;56.2
CGI;1996;57.9
CGI;1997;66.3
CGI;1998;50.0
CGI;1999;57.0
CGI;2000;51.0
CGI;2001;50.6
CGI;2002;87.0
CGI;2003;34.2
CGI;2004;51.5
CGI;2005;49.4
CGI;2006;34.4
CGI;2007;37.9
CGI;2008;56.3
CGI;2009;25.1
CGI;2010;36.7
CGI;2011;33.4
CGI;2012;71.6
CGI;2013;65.3
CGI;2014;48.3
CGI;2015;55.5
CGI;2016;44.5
CGI;2017;36.1
CGI;2018;44.0
CGI;2019;51.7
CGI;2020;58.2
