 

stn;time;rre150y0
MER;1890;1213.9
MER;1891;1301.1
MER;1892;1168.8
MER;1893;1151.3
MER;1894;1183.7
MER;1895;1249.9
MER;1896;1634.5
MER;1897;1369.1
MER;1898;1427.3
MER;1899;1189.7
MER;1900;1319.9
MER;1901;1486.8
MER;1902;1431.8
MER;1903;1372.9
MER;1904;1221.6
MER;1905;1505.3
MER;1906;1142.5
MER;1907;1194.1
MER;1908;1239.9
MER;1909;1288.7
MER;1910;1703.6
MER;1911;1116.1
MER;1912;1382.6
MER;1913;1357.0
MER;1914;1503.3
MER;1915;1199.3
MER;1916;1526.6
MER;1917;1234.6
MER;1918;1364.2
MER;1919;1490.9
MER;1920;972.3
MER;1921;970.1
MER;1922;1775.2
MER;1923;1313.6
MER;1924;1243.9
MER;1925;1157.5
MER;1926;1398.3
MER;1927;1333.7
MER;1928;1585.7
MER;1929;1053.8
MER;1930;1532.5
MER;1931;1331.8
MER;1932;1126.1
MER;1933;1333.4
MER;1934;1156.8
MER;1935;1469.0
MER;1936;1359.4
MER;1937;1443.8
MER;1938;1168.1
MER;1939;1558.9
MER;1940;1597.4
MER;1941;1155.0
MER;1942;1139.5
MER;1943;1050.3
MER;1944;1604.4
MER;1945;1318.1
MER;1946;1231.5
MER;1947;1243.6
MER;1948;1244.0
MER;1949;972.8
MER;1950;1265.8
MER;1951;1528.7
MER;1952;1615.8
MER;1953;1032.1
MER;1954;1462.4
MER;1955;1414.9
MER;1956;1322.2
MER;1957;1222.7
MER;1958;1669.6
MER;1959;1184.9
MER;1960;1427.7
MER;1961;1248.1
MER;1962;1283.0
MER;1963;1171.8
MER;1964;1158.6
MER;1965;1754.6
MER;1966;1566.9
MER;1967;1296.9
MER;1968;1552.0
MER;1969;1223.5
MER;1970;1610.2
MER;1971;1114.9
MER;1972;1095.1
MER;1973;1256.2
MER;1974;1359.5
MER;1975;1286.2
MER;1976;1112.9
MER;1977;1508.6
MER;1978;1432.3
MER;1979;1473.7
MER;1980;1282.1
MER;1981;1621.3
MER;1982;1369.2
MER;1983;1242.6
MER;1984;1214.8
MER;1985;1199.5
MER;1986;1442.2
MER;1987;1482.6
MER;1988;1480.9
MER;1989;1194.3
MER;1990;1486.8
MER;1991;1228.3
MER;1992;1279.0
MER;1993;1282.4
MER;1994;1351.1
MER;1995;1547.8
MER;1996;1220.3
MER;1997;1228.6
MER;1998;1280.2
MER;1999;1772.2
MER;2000;1306.1
MER;2001;1473.4
MER;2002;1876.1
MER;2003;1085.3
MER;2004;1275.5
MER;2005;1286.0
MER;2006;1374.3
MER;2007;1591.1
MER;2008;1407.5
MER;2009;1395.9
MER;2010;1241.6
MER;2011;1247.0
MER;2012;1369.5
MER;2013;1109.2
MER;2014;1303.5
MER;2015;1102.0
MER;2016;1449.9
MER;2017;1333.5
MER;2018;1296.9
MER;2019;1253.2
MER;2020;1269.1
