 

stn;time;rti150yx
GEA;1968;19680801
GEA;1969;19690427
GEA;1970;19700614
GEA;1971;19710318
GEA;1972;19720724
GEA;1973;19730612
GEA;1974;19741019
GEA;1975;19750914
GEA;1976;19760912
GEA;1977;19770730
GEA;1978;19780807
GEA;1979;19790127
GEA;1980;19800826
GEA;1981;19810525
GEA;1982;19820611
GEA;1983;19830515
GEA;1984;19840904
GEA;1985;19850122
GEA;1986;19860422
GEA;1987;19871011
GEA;1988;19880901
GEA;1989;19890404
GEA;1990;19900406
GEA;1991;19911221
GEA;1992;19921115
GEA;1993;19930909
GEA;1994;19940912
GEA;1995;19950912
GEA;1996;19960707
GEA;1997;19970621
GEA;1998;19980904
GEA;1999;19990925
GEA;2000;20000920
GEA;2001;20010714
GEA;2002;20021114
GEA;2003;20031031
GEA;2004;20040819
GEA;2005;20050424
GEA;2006;20060409
GEA;2007;20070917
GEA;2008;20080906
GEA;2009;20090716
GEA;2010;20100616
GEA;2011;20110717
GEA;2012;20121110
GEA;2013;20130728
GEA;2014;20141007
GEA;2015;20150913
GEA;2016;20161025
GEA;2017;20171211
GEA;2018;20180806
GEA;2019;20190725
GEA;2020;20201023
