 

stn;time;rti150yx
DUB;1901;19010405
DUB;1902;19020710
DUB;1903;19030815
DUB;1904;19040625
DUB;1905;19050805
DUB;1906;19060520
DUB;1907;19070815
DUB;1908;19080720
DUB;1909;19090630
DUB;1910;19100710
DUB;1911;19110830
DUB;1912;19120613
DUB;1913;19130627
DUB;1914;19140616
DUB;1915;19150627
DUB;1916;19160609
DUB;1917;19170702
DUB;1918;19180617
DUB;1919;19190708
