 

stn;time;tre200y0
CDF;1901;5.5
CDF;1902;6.0
CDF;1903;6.0
CDF;1904;6.5
CDF;1905;5.7
CDF;1906;6.0
CDF;1907;6.1
CDF;1908;5.7
CDF;1909;5.1
CDF;1910;5.9
CDF;1911;7.1
CDF;1912;5.9
CDF;1913;6.5
CDF;1914;5.9
CDF;1915;6.0
CDF;1916;6.3
CDF;1917;5.2
CDF;1918;6.4
CDF;1919;5.5
CDF;1920;6.8
CDF;1921;7.1
CDF;1922;5.7
CDF;1923;6.4
CDF;1924;6.0
CDF;1925;5.7
CDF;1926;6.4
CDF;1927;6.1
CDF;1928;6.7
CDF;1929;6.0
CDF;1930;6.8
CDF;1931;5.4
CDF;1932;6.1
CDF;1933;5.7
CDF;1934;6.8
CDF;1935;6.0
CDF;1936;6.5
CDF;1937;6.9
CDF;1938;6.3
CDF;1939;6.0
CDF;1940;5.5
CDF;1941;5.4
CDF;1942;6.2
CDF;1943;7.3
CDF;1944;5.9
CDF;1945;7.0
CDF;1946;6.6
CDF;1947;7.8
CDF;1948;7.3
CDF;1949;7.5
CDF;1950;7.1
CDF;1951;6.9
CDF;1952;6.7
CDF;1953;7.3
CDF;1954;6.5
CDF;1955;6.9
CDF;1956;5.7
CDF;1957;7.1
CDF;1958;7.3
CDF;1959;8.1
CDF;1960;7.3
CDF;1961;8.2
CDF;1962;6.3
CDF;1963;6.6
CDF;1964;7.8
CDF;1965;6.7
CDF;1966;7.6
CDF;1967;7.6
CDF;1968;7.3
CDF;1969;6.9
CDF;1970;7.2
CDF;1971;7.6
CDF;1972;6.2
CDF;1973;6.1
CDF;1974;6.3
CDF;1975;6.2
CDF;1976;6.3
CDF;1977;6.3
CDF;1978;5.6
CDF;1979;5.9
CDF;1980;4.8
CDF;1981;5.4
CDF;1982;6.5
CDF;1983;6.3
CDF;1984;5.3
CDF;1985;5.5
CDF;1986;5.8
CDF;1987;5.7
CDF;1988;6.6
CDF;1989;7.1
CDF;1990;7.0
CDF;1991;6.1
CDF;1992;6.7
CDF;1993;6.4
CDF;1994;7.7
CDF;1995;6.6
CDF;1996;5.9
CDF;1997;7.1
CDF;1998;6.3
CDF;1999;6.6
CDF;2000;7.1
CDF;2001;6.7
CDF;2002;7.5
CDF;2003;7.4
CDF;2004;6.6
CDF;2005;6.4
CDF;2006;7.1
CDF;2007;7.2
CDF;2008;7.1
CDF;2009;7.1
CDF;2010;6.0
CDF;2011;7.9
CDF;2012;7.0
CDF;2013;6.5
CDF;2014;8.0
CDF;2015;7.7
CDF;2016;7.3
CDF;2017;7.3
CDF;2018;8.2
CDF;2019;7.9
CDF;2020;8.3
