 

stn;time;rsd700y0
BIA;1934;1
BIA;1935;4
BIA;1936;3
BIA;1937;2
BIA;1938;2
BIA;1939;3
BIA;1940;3
BIA;1941;1
BIA;1942;4
BIA;1943;2
BIA;1944;1
BIA;1945;5
BIA;1946;1
BIA;1947;2
BIA;1948;2
BIA;1949;0
BIA;1950;3
BIA;1951;8
BIA;1952;4
BIA;1953;1
BIA;1954;5
BIA;1955;1
BIA;1956;4
BIA;1957;3
BIA;1958;3
BIA;1959;0
BIA;1960;3
BIA;1961;1
BIA;1962;0
BIA;1963;7
BIA;1964;0
BIA;1965;6
BIA;1966;7
BIA;1967;2
BIA;1968;7
BIA;1969;2
BIA;1970;2
BIA;1971;0
BIA;1972;0
BIA;1973;1
BIA;1974;0
BIA;1975;3
BIA;1976;5
BIA;1977;6
BIA;1978;3
BIA;1979;5
BIA;1980;2
BIA;1981;7
BIA;1982;2
BIA;1983;3
BIA;1984;2
BIA;1985;2
BIA;1986;3
BIA;1987;5
BIA;1988;4
BIA;1989;2
BIA;1990;1
BIA;1991;5
BIA;1992;2
BIA;1993;7
BIA;1994;4
BIA;1995;1
BIA;1996;5
BIA;1997;3
BIA;1998;3
BIA;1999;4
BIA;2000;2
BIA;2001;2
BIA;2002;8
BIA;2003;2
BIA;2004;4
BIA;2005;0
BIA;2006;3
BIA;2007;0
BIA;2008;6
BIA;2009;4
BIA;2010;1
BIA;2011;4
BIA;2012;1
BIA;2013;6
BIA;2014;6
BIA;2015;1
BIA;2016;2
BIA;2017;4
BIA;2018;1
BIA;2019;2
BIA;2020;4
