 

stn;time;rhh150mx
GEERM;200712;3.1
GEERM;200801;3.6
GEERM;200802;3.0
GEERM;200803;4.2
GEERM;200804;6.1
GEERM;200805;5.3
GEERM;200806;3.8
GEERM;200807;9.4
GEERM;200808;11.4
GEERM;200809;22.7
GEERM;200810;3.3
GEERM;200811;2.7
GEERM;200812;3.9
GEERM;200901;4.1
GEERM;200902;2.8
GEERM;200903;2.3
GEERM;200904;2.8
GEERM;200905;3.2
GEERM;200906;5.6
GEERM;200907;9.1
GEERM;200908;8.7
GEERM;200909;8.9
GEERM;200910;4.3
GEERM;200911;4.2
GEERM;200912;6.0
GEERM;201001;1.4
GEERM;201002;6.2
GEERM;201003;3.6
GEERM;201004;3.2
GEERM;201005;5.1
GEERM;201006;9.9
GEERM;201007;3.2
GEERM;201008;6.3
GEERM;201009;3.3
GEERM;201010;3.1
