 

stn;time;rre150yx
BER;1864;50.0
BER;1865;36.0
BER;1866;37.5
BER;1867;43.6
BER;1868;55.4
BER;1869;48.9
BER;1870;49.1
BER;1871;28.4
BER;1872;53.7
BER;1873;42.4
BER;1874;61.6
BER;1875;55.6
BER;1876;57.1
BER;1877;87.9
BER;1878;49.1
BER;1879;38.5
BER;1880;56.3
BER;1881;58.7
BER;1882;32.2
BER;1883;49.8
BER;1884;34.8
BER;1885;37.2
BER;1886;39.6
BER;1887;32.0
BER;1888;88.9
BER;1889;48.8
BER;1890;42.2
BER;1891;37.4
BER;1892;34.1
BER;1893;35.4
BER;1894;32.6
BER;1895;42.4
BER;1896;36.5
BER;1897;37.5
BER;1898;33.9
BER;1899;24.4
BER;1900;53.7
BER;1901;35.5
BER;1902;36.9
BER;1903;46.3
BER;1904;35.8
BER;1905;44.6
BER;1906;49.0
BER;1907;34.4
BER;1908;54.5
BER;1909;31.8
BER;1910;52.8
BER;1911;31.9
BER;1912;66.4
BER;1913;44.2
BER;1914;28.3
BER;1915;65.3
BER;1916;39.5
BER;1917;41.2
BER;1918;49.0
BER;1919;36.0
BER;1920;34.2
BER;1921;59.0
BER;1922;46.1
BER;1923;47.1
BER;1924;50.9
BER;1925;48.1
BER;1926;49.2
BER;1927;38.6
BER;1928;59.0
BER;1929;37.3
BER;1930;60.7
BER;1931;35.0
BER;1932;43.5
BER;1933;41.4
BER;1934;51.2
BER;1935;57.8
BER;1936;50.1
BER;1937;37.2
BER;1938;45.0
BER;1939;35.2
BER;1940;49.0
BER;1941;28.8
BER;1942;36.6
BER;1943;31.1
BER;1944;46.8
BER;1945;30.0
BER;1946;41.8
BER;1947;34.7
BER;1948;37.0
BER;1949;31.6
BER;1950;67.9
BER;1951;53.0
BER;1952;38.6
BER;1953;35.6
BER;1954;55.2
BER;1955;45.3
BER;1956;45.1
BER;1957;44.5
BER;1958;64.9
BER;1959;38.8
BER;1960;43.5
BER;1961;38.9
BER;1962;45.4
BER;1963;30.3
BER;1964;54.9
BER;1965;60.5
BER;1966;29.9
BER;1967;26.5
BER;1968;59.9
BER;1969;51.7
BER;1970;44.0
BER;1971;56.6
BER;1972;67.6
BER;1973;50.5
BER;1974;36.1
BER;1975;35.7
BER;1976;41.8
BER;1977;55.6
BER;1978;76.3
BER;1979;49.1
BER;1980;69.2
BER;1981;58.9
BER;1982;50.3
BER;1983;52.5
BER;1984;39.7
BER;1985;40.1
BER;1986;49.3
BER;1987;67.9
BER;1988;37.6
BER;1989;34.2
BER;1990;55.0
BER;1991;38.4
BER;1992;48.5
BER;1993;52.2
BER;1994;32.8
BER;1995;40.1
BER;1996;44.2
BER;1997;48.1
BER;1998;57.6
BER;1999;63.9
BER;2000;44.0
BER;2001;46.3
BER;2002;50.6
BER;2003;32.9
BER;2004;31.4
BER;2005;56.3
BER;2006;61.8
BER;2007;80.5
BER;2008;42.3
BER;2009;41.5
BER;2010;90.3
BER;2011;56.4
BER;2012;32.1
BER;2013;47.7
BER;2014;44.5
BER;2015;48.1
BER;2016;38.7
BER;2017;52.2
BER;2018;31.8
BER;2019;36.3
BER;2020;33.5
