 

stn;time;rre150m0
ZUZ;196901;35.9
ZUZ;196902;70.7
ZUZ;196903;73.2
ZUZ;196904;94.6
ZUZ;196905;57.6
ZUZ;196906;126.9
ZUZ;196907;42.4
ZUZ;196908;154.6
ZUZ;196909;16.4
ZUZ;196910;7.9
ZUZ;196911;106.0
ZUZ;196912;87.4
ZUZ;197001;58.4
ZUZ;197002;248.3
ZUZ;197003;66.5
ZUZ;197004;138.1
ZUZ;197005;76.7
ZUZ;197006;55.8
ZUZ;197007;45.8
ZUZ;197008;95.3
ZUZ;197009;41.3
ZUZ;197010;59.4
ZUZ;197011;82.1
ZUZ;197012;29.9
ZUZ;197101;37.3
ZUZ;197102;38.6
ZUZ;197103;31.8
ZUZ;197104;26.1
ZUZ;197105;37.7
ZUZ;197106;106.8
ZUZ;197107;46.7
ZUZ;197108;116.9
ZUZ;197109;24.6
ZUZ;197110;31.3
ZUZ;197111;78.1
ZUZ;197112;28.4
ZUZ;197201;24.7
ZUZ;197202;13.7
ZUZ;197203;19.6
ZUZ;197204;71.8
ZUZ;197205;41.8
ZUZ;197206;119.2
ZUZ;197207;104.3
ZUZ;197208;70.6
ZUZ;197209;23.1
ZUZ;197210;21.6
ZUZ;197211;257.7
ZUZ;197212;27.9
ZUZ;197301;43.6
ZUZ;197302;54.6
ZUZ;197303;16.7
ZUZ;197304;70.5
ZUZ;197305;55.6
ZUZ;197306;80.4
ZUZ;197307;101.6
ZUZ;197308;52.7
ZUZ;197309;43.7
ZUZ;197310;87.1
ZUZ;197311;110.2
ZUZ;197312;62.8
ZUZ;197401;50.9
ZUZ;197402;83.0
ZUZ;197403;40.7
ZUZ;197404;25.8
ZUZ;197405;63.9
ZUZ;197406;85.1
ZUZ;197407;65.9
ZUZ;197408;66.8
ZUZ;197409;95.8
ZUZ;197410;161.6
ZUZ;197411;124.1
ZUZ;197412;92.0
ZUZ;197501;101.4
ZUZ;197502;7.9
ZUZ;197503;60.5
ZUZ;197504;59.7
ZUZ;197505;68.0
ZUZ;197506;126.9
ZUZ;197507;55.1
ZUZ;197508;191.0
ZUZ;197509;68.2
ZUZ;197510;40.6
ZUZ;197511;110.6
ZUZ;197512;5.9
ZUZ;197601;56.7
ZUZ;197602;44.3
ZUZ;197603;10.8
ZUZ;197604;42.1
ZUZ;197605;57.9
ZUZ;197606;46.7
ZUZ;197607;125.1
ZUZ;197608;55.4
ZUZ;197609;86.2
ZUZ;197610;32.6
ZUZ;197611;61.2
ZUZ;197612;90.7
ZUZ;197701;108.8
ZUZ;197702;156.4
ZUZ;197703;42.0
ZUZ;197704;154.1
ZUZ;197705;35.3
ZUZ;197706;79.7
ZUZ;197707;121.4
ZUZ;197708;108.2
ZUZ;197709;22.7
ZUZ;197710;63.9
ZUZ;197711;126.6
ZUZ;197712;80.7
ZUZ;197801;85.4
ZUZ;197802;111.1
ZUZ;197803;131.1
ZUZ;197804;26.6
ZUZ;197805;116.5
ZUZ;197806;87.3
ZUZ;197807;61.5
ZUZ;197808;112.8
ZUZ;197809;49.8
ZUZ;197810;46.8
ZUZ;197811;5.3
ZUZ;197812;132.6
ZUZ;197901;97.9
ZUZ;197902;94.8
ZUZ;197903;136.3
ZUZ;197904;88.0
ZUZ;197905;43.3
ZUZ;197906;46.3
ZUZ;197907;48.3
ZUZ;197908;86.9
ZUZ;197909;82.3
ZUZ;197910;55.2
ZUZ;197911;130.4
ZUZ;197912;129.4
ZUZ;198001;103.4
ZUZ;198002;85.7
ZUZ;198003;85.3
ZUZ;198004;32.2
ZUZ;198005;55.4
ZUZ;198006;130.2
ZUZ;198007;160.5
ZUZ;198008;43.0
ZUZ;198009;32.5
ZUZ;198010;112.8
ZUZ;198011;54.7
ZUZ;198012;71.9
ZUZ;198101;141.9
ZUZ;198102;42.4
ZUZ;198103;75.7
ZUZ;198104;22.3
ZUZ;198105;132.3
ZUZ;198106;39.0
ZUZ;198107;98.7
ZUZ;198108;71.7
ZUZ;198109;99.5
ZUZ;198110;216.9
ZUZ;198111;72.9
ZUZ;198112;213.3
