 

stn;time;fu3010m1
CHB;201611;91.4
CHB;201612;61.6
CHB;201701;97.6
CHB;201702;85.0
CHB;201703;68.0
CHB;201704;77.0
CHB;201705;71.6
CHB;201706;73.4
CHB;201707;58.3
CHB;201708;67.3
CHB;201709;70.6
CHB;201710;69.5
CHB;201711;84.6
CHB;201712;95.0
CHB;201801;97.2
CHB;201802;84.6
CHB;201803;56.5
CHB;201804;64.1
CHB;201805;76.7
CHB;201806;98.3
CHB;201807;70.2
CHB;201808;69.1
CHB;201809;88.9
CHB;201810;72.7
CHB;201811;65.5
CHB;201812;70.9
CHB;201901;66.6
CHB;201902;84.2
CHB;201903;91.4
CHB;201904;76.3
CHB;201905;99.0
CHB;201906;58.3
CHB;201907;61.2
CHB;201908;69.1
CHB;201909;69.5
CHB;201910;52.6
CHB;201911;70.9
CHB;201912;78.8
