 

stn;time;tre200y0
NABDUE;1996;8.8
NABDUE;1997;9.9
NABDUE;1998;10.1
NABDUE;1999;9.8
NABDUE;2000;10.7
NABDUE;2001;10.1
NABDUE;2002;10.7
NABDUE;2003;10.7
NABDUE;2004;10.3
NABDUE;2005;10.0
NABDUE;2006;10.3
NABDUE;2007;10.6
NABDUE;2008;10.1
NABDUE;2009;10.3
NABDUE;2010;9.5
NABDUE;2011;11.1
NABDUE;2012;10.3
NABDUE;2013;9.6
