 

stn;time;rre150yx
SMA;1864;45.8
SMA;1865;38.7
SMA;1866;72.1
SMA;1867;58.7
SMA;1868;47.3
SMA;1869;62.0
SMA;1870;48.0
SMA;1871;45.0
SMA;1872;76.3
SMA;1873;49.8
SMA;1874;60.1
SMA;1875;56.5
SMA;1876;171.5
SMA;1877;46.5
SMA;1878;137.4
SMA;1879;52.0
SMA;1880;38.0
SMA;1881;93.0
SMA;1882;59.2
SMA;1883;40.0
SMA;1884;55.5
SMA;1885;50.8
SMA;1886;48.3
SMA;1887;44.5
SMA;1888;53.4
SMA;1889;38.6
SMA;1890;55.5
SMA;1891;45.5
SMA;1892;33.1
SMA;1893;29.4
SMA;1894;48.2
SMA;1895;38.2
SMA;1896;39.2
SMA;1897;63.4
SMA;1898;46.8
SMA;1899;26.9
SMA;1900;44.6
SMA;1901;46.8
SMA;1902;50.2
SMA;1903;43.2
SMA;1904;33.2
SMA;1905;44.4
SMA;1906;49.8
SMA;1907;42.0
SMA;1908;46.3
SMA;1909;42.6
SMA;1910;50.2
SMA;1911;32.1
SMA;1912;61.6
SMA;1913;50.2
SMA;1914;34.6
SMA;1915;32.3
SMA;1916;41.3
SMA;1917;45.3
SMA;1918;45.0
SMA;1919;40.5
SMA;1920;22.2
SMA;1921;29.2
SMA;1922;36.9
SMA;1923;35.4
SMA;1924;39.5
SMA;1925;51.3
SMA;1926;35.4
SMA;1927;37.4
SMA;1928;46.4
SMA;1929;39.0
SMA;1930;43.2
SMA;1931;90.1
SMA;1932;44.9
SMA;1933;39.1
SMA;1934;45.0
SMA;1935;36.5
SMA;1936;47.6
SMA;1937;40.7
SMA;1938;45.8
SMA;1939;50.8
SMA;1940;46.4
SMA;1941;31.9
SMA;1942;38.2
SMA;1943;29.2
SMA;1944;44.0
SMA;1945;52.7
SMA;1946;57.0
SMA;1947;32.9
SMA;1948;35.7
SMA;1949;22.9
SMA;1950;46.7
SMA;1951;37.7
SMA;1952;38.0
SMA;1953;81.3
SMA;1954;64.9
SMA;1955;48.2
SMA;1956;54.7
SMA;1957;44.7
SMA;1958;57.3
SMA;1959;41.1
SMA;1960;44.1
SMA;1961;42.3
SMA;1962;54.0
SMA;1963;33.3
SMA;1964;56.0
SMA;1965;45.4
SMA;1966;37.2
SMA;1967;52.9
SMA;1968;103.1
SMA;1969;33.8
SMA;1970;46.2
SMA;1971;38.7
SMA;1972;60.8
SMA;1973;97.1
SMA;1974;36.4
SMA;1975;55.6
SMA;1976;46.0
SMA;1977;33.1
SMA;1978;97.2
SMA;1979;41.2
SMA;1980;31.6
SMA;1981;58.9
SMA;1982;50.1
SMA;1983;42.5
SMA;1984;49.3
SMA;1985;42.9
SMA;1986;49.5
SMA;1987;75.2
SMA;1988;80.4
SMA;1989;36.2
SMA;1990;46.2
SMA;1991;48.2
SMA;1992;41.0
SMA;1993;66.1
SMA;1994;75.7
SMA;1995;42.8
SMA;1996;37.2
SMA;1997;39.5
SMA;1998;41.9
SMA;1999;94.2
SMA;2000;67.2
SMA;2001;50.8
SMA;2002;48.7
SMA;2003;38.1
SMA;2004;55.1
SMA;2005;50.9
SMA;2006;48.7
SMA;2007;97.8
SMA;2008;50.7
SMA;2009;59.1
SMA;2010;39.3
SMA;2011;53.9
SMA;2012;57.0
SMA;2013;50.7
SMA;2014;41.9
SMA;2015;55.3
SMA;2016;60.7
SMA;2017;48.3
SMA;2018;37.6
SMA;2019;48.0
SMA;2020;34.9
