 

stn;time;tre200y0
DLMIT;1976;6.7
DLMIT;1977;7.3
DLMIT;1978;6.2
DLMIT;1979;6.8
DLMIT;1980;6.0
DLMIT;1981;6.5
DLMIT;1982;7.4
DLMIT;1983;7.4
DLMIT;1984;6.4
DLMIT;1985;6.4
DLMIT;1986;6.8
DLMIT;1987;6.5
DLMIT;1988;7.2
DLMIT;1989;7.6
DLMIT;1990;7.4
DLMIT;1991;6.2
DLMIT;1992;7.5
DLMIT;1993;6.5
DLMIT;1994;7.9
DLMIT;1995;6.9
DLMIT;1996;6.4
DLMIT;1997;7.7
DLMIT;1998;7.3
DLMIT;1999;7.3
DLMIT;2000;8.0
DLMIT;2001;7.2
DLMIT;2002;8.1
DLMIT;2003;7.8
DLMIT;2004;7.1
DLMIT;2005;6.6
DLMIT;2006;7.7
DLMIT;2007;8.0
DLMIT;2008;7.3
DLMIT;2009;6.9
DLMIT;2010;6.0
DLMIT;2011;7.6
DLMIT;2012;6.8
DLMIT;2013;6.4
DLMIT;2014;8.0
DLMIT;2015;7.7
DLMIT;2016;7.3
DLMIT;2017;7.1
