 

stn;time;rre150m0
DLSIN;200407;106.2
DLSIN;200408;91.4
DLSIN;200409;39.0
DLSIN;200410;112.7
DLSIN;200411;17.8
DLSIN;200412;55.0
DLSIN;200501;33.1
DLSIN;200502;38.0
DLSIN;200503;49.5
DLSIN;200504;83.7
DLSIN;200505;77.8
DLSIN;200506;42.4
DLSIN;200507;67.1
DLSIN;200508;64.6
DLSIN;200509;55.1
DLSIN;200510;54.9
DLSIN;200511;29.6
DLSIN;200512;59.3
DLSIN;200601;14.1
DLSIN;200602;57.6
DLSIN;200603;131.4
DLSIN;200604;127.2
DLSIN;200605;84.3
DLSIN;200606;21.6
DLSIN;200607;35.7
DLSIN;200608;161.4
DLSIN;200609;112.3
DLSIN;200610;44.0
DLSIN;200611;25.7
DLSIN;200612;39.0
DLSIN;200701;45.3
DLSIN;200702;82.5
DLSIN;200703;51.9
DLSIN;200704;1.4
DLSIN;200705;132.2
DLSIN;200706;93.9
DLSIN;200707;115.5
DLSIN;200708;122.4
DLSIN;200709;43.1
DLSIN;200710;2.3
DLSIN;200711;33.5
DLSIN;200712;70.9
DLSIN;200801;65.6
DLSIN;200802;14.5
DLSIN;200803;59.2
DLSIN;200804;84.2
DLSIN;200805;24.0
DLSIN;200806;97.6
DLSIN;200807;149.8
DLSIN;200808;118.0
DLSIN;200809;90.1
DLSIN;200810;95.7
DLSIN;200811;17.6
DLSIN;200812;65.2
DLSIN;200901;50.6
DLSIN;200902;42.2
DLSIN;200903;68.6
DLSIN;200904;14.5
DLSIN;200905;80.7
DLSIN;200906;96.7
DLSIN;200907;194.3
DLSIN;200908;58.4
DLSIN;200909;45.9
DLSIN;200910;32.6
DLSIN;200911;72.9
DLSIN;200912;81.5
DLSIN;201001;37.1
DLSIN;201002;53.8
DLSIN;201003;28.3
DLSIN;201004;23.0
DLSIN;201005;87.5
DLSIN;201006;99.5
DLSIN;201007;126.8
DLSIN;201008;83.4
DLSIN;201009;74.2
DLSIN;201010;34.8
DLSIN;201011;57.6
DLSIN;201012;128.4
DLSIN;201101;40.8
DLSIN;201102;18.5
DLSIN;201103;22.0
DLSIN;201104;15.6
DLSIN;201105;50.5
DLSIN;201106;45.9
DLSIN;201107;169.6
DLSIN;201108;63.8
DLSIN;201109;57.8
DLSIN;201110;60.5
DLSIN;201111;0.9
DLSIN;201112;162.7
DLSIN;201201;78.4
DLSIN;201202;9.3
DLSIN;201203;12.1
DLSIN;201204;63.5
DLSIN;201205;63.3
DLSIN;201206;142.2
DLSIN;201207;90.9
DLSIN;201208;109.3
DLSIN;201209;58.7
DLSIN;201210;76.7
DLSIN;201211;108.7
DLSIN;201212;112.6
DLSIN;201301;30.8
DLSIN;201302;51.9
DLSIN;201303;44.4
DLSIN;201304;87.0
DLSIN;201305;105.0
DLSIN;201306;63.1
DLSIN;201307;84.4
DLSIN;201308;30.9
DLSIN;201309;67.2
DLSIN;201310;87.9
DLSIN;201311;80.5
DLSIN;201312;47.8
DLSIN;201401;31.5
DLSIN;201402;101.3
DLSIN;201403;33.7
DLSIN;201404;58.7
DLSIN;201405;65.1
DLSIN;201406;70.7
DLSIN;201407;193.2
DLSIN;201408;118.3
DLSIN;201409;60.1
DLSIN;201410;57.8
DLSIN;201411;80.3
DLSIN;201412;35.7
DLSIN;201501;88.2
DLSIN;201502;23.1
DLSIN;201503;33.1
DLSIN;201504;74.3
DLSIN;201505;136.0
DLSIN;201506;115.8
DLSIN;201507;42.2
DLSIN;201508;33.6
DLSIN;201509;34.1
DLSIN;201510;30.4
DLSIN;201511;62.7
DLSIN;201512;14.0
DLSIN;201601;144.8
DLSIN;201602;104.0
DLSIN;201603;24.5
DLSIN;201604;87.4
DLSIN;201605;131.4
DLSIN;201606;116.1
DLSIN;201607;150.0
DLSIN;201608;36.3
DLSIN;201609;27.7
DLSIN;201610;48.0
DLSIN;201611;72.7
DLSIN;201612;1.8
DLSIN;201701;25.9
DLSIN;201702;37.0
DLSIN;201703;37.4
DLSIN;201704;99.2
DLSIN;201705;39.9
DLSIN;201706;53.3
DLSIN;201707;126.1
DLSIN;201708;126.5
DLSIN;201709;59.0
DLSIN;201710;28.0
DLSIN;201711;102.8
DLSIN;201712;87.6
DLSIN;201801;142.5
DLSIN;201802;38.1
DLSIN;201803;39.2
DLSIN;201804;3.9
DLSIN;201805;97.5
DLSIN;201806;56.1
DLSIN;201807;40.4
DLSIN;201808;50.4
DLSIN;201809;44.7
DLSIN;201810;49.1
DLSIN;201811;16.0
DLSIN;201812;80.7
DLSIN;201901;36.3
DLSIN;201902;17.0
DLSIN;201903;53.4
DLSIN;201904;48.4
DLSIN;201905;103.2
DLSIN;201906;100.5
DLSIN;201907;90.4
DLSIN;201908;87.6
DLSIN;201909;51.0
DLSIN;201910;107.1
DLSIN;201911;64.8
DLSIN;201912;47.6
DLSIN;202001;27.1
DLSIN;202002;115.9
DLSIN;202003;36.0
DLSIN;202004;21.5
DLSIN;202005;66.7
DLSIN;202006;81.6
DLSIN;202007;56.3
DLSIN;202008;171.6
DLSIN;202009;27.7
DLSIN;202010;79.8
DLSIN;202011;21.9
DLSIN;202012;74.8
DLSIN;202101;110.3
DLSIN;202102;36.4
DLSIN;202103;34.3
