 

stn;time;rre150m0
MCD;190201;44.8
MCD;190202;93.1
MCD;190203;88.0
MCD;190204;73.6
MCD;190205;83.8
MCD;190206;63.9
MCD;190207;42.1
MCD;190208;164.9
MCD;190209;52.4
MCD;190210;63.3
MCD;190211;50.4
MCD;190212;59.1
MCD;190301;40.2
MCD;190302;26.4
MCD;190303;63.1
MCD;190304;64.3
MCD;190305;62.1
MCD;190306;48.5
MCD;190307;83.1
MCD;190308;96.0
MCD;190309;25.0
MCD;190310;117.9
MCD;190311;65.8
MCD;190312;72.7
MCD;190401;29.3
MCD;190402;187.6
MCD;190403;32.8
MCD;190404;38.4
MCD;190405;99.0
MCD;190406;84.5
MCD;190407;8.0
MCD;190408;77.1
MCD;190409;83.1
MCD;190410;32.3
MCD;190411;22.7
MCD;190412;58.3
MCD;190501;36.3
MCD;190502;12.5
MCD;190503;101.1
MCD;190504;66.0
MCD;190505;87.8
MCD;190506;59.4
MCD;190507;63.1
MCD;190508;143.4
MCD;190509;127.6
MCD;190510;49.2
MCD;190511;110.5
MCD;190512;47.1
MCD;190601;66.9
MCD;190602;69.3
MCD;190603;56.0
MCD;190604;37.3
MCD;190605;75.9
MCD;190606;59.1
MCD;190607;46.9
MCD;190608;12.0
MCD;190609;23.3
MCD;190610;30.0
MCD;190611;141.7
MCD;190612;68.6
MCD;190701;46.1
MCD;190702;68.0
MCD;190703;58.1
MCD;190704;68.2
MCD;190705;69.0
MCD;190706;132.9
MCD;190707;39.7
MCD;190708;53.6
MCD;190709;29.1
MCD;190710;92.9
MCD;190711;19.4
MCD;190712;119.5
MCD;190801;27.6
MCD;190802;107.0
MCD;190803;46.5
MCD;190804;61.7
MCD;190805;96.0
MCD;190806;158.3
MCD;190807;45.0
MCD;190808;115.8
MCD;190809;121.2
MCD;190810;6.4
MCD;190811;77.1
MCD;190812;48.9
MCD;190901;28.9
MCD;190902;28.6
MCD;190903;56.3
MCD;190904;61.4
MCD;190905;35.0
MCD;190906;155.0
MCD;190907;74.4
MCD;190908;58.3
MCD;190909;56.8
MCD;190910;133.1
MCD;190911;47.8
MCD;190912;145.1
MCD;191001;186.7
MCD;191002;72.6
MCD;191003;21.5
MCD;191004;31.6
MCD;191005;46.2
MCD;191006;124.6
MCD;191007;168.6
MCD;191008;77.8
MCD;191009;32.3
MCD;191010;39.0
MCD;191011;208.7
MCD;191012;83.7
MCD;191101;8.5
MCD;191102;51.5
MCD;191103;71.8
MCD;191104;36.1
MCD;191105;91.0
MCD;191106;140.6
MCD;191107;30.3
MCD;191108;85.6
MCD;191109;63.7
MCD;191110;107.2
MCD;191111;85.5
MCD;191112;146.6
MCD;191201;78.8
MCD;191202;56.3
MCD;191203;91.5
MCD;191204;20.6
MCD;191205;86.3
MCD;191206;90.4
MCD;191207;105.3
MCD;191208;141.9
MCD;191209;20.7
MCD;191210;101.8
MCD;191211;58.6
MCD;191212;41.0
MCD;191301;110.8
MCD;191302;39.6
MCD;191303;83.1
MCD;191304;73.4
MCD;191305;42.3
MCD;191306;40.4
MCD;191307;89.4
MCD;191308;82.2
MCD;191309;98.4
MCD;191310;50.4
MCD;191311;113.2
MCD;191312;47.1
MCD;191401;30.9
MCD;191402;30.9
MCD;191403;179.1
MCD;191404;64.7
MCD;191405;87.7
MCD;191406;83.2
MCD;191407;113.0
MCD;191408;115.1
MCD;191409;70.2
MCD;191410;55.3
MCD;191411;71.9
MCD;191412;132.5
MCD;191501;99.9
MCD;191502;80.0
MCD;191503;68.2
MCD;191504;84.3
MCD;191505;111.5
MCD;191506;61.4
MCD;191507;126.4
MCD;191508;104.0
MCD;191509;54.0
MCD;191510;38.0
MCD;191511;171.7
MCD;191512;90.2
MCD;191601;44.0
MCD;191602;133.3
MCD;191603;68.1
MCD;191604;86.8
MCD;191605;65.6
MCD;191606;137.0
MCD;191607;132.2
MCD;191608;79.2
MCD;191609;51.9
MCD;191610;86.5
MCD;191611;152.0
MCD;191612;185.8
MCD;191701;56.3
MCD;191702;14.9
MCD;191703;98.9
MCD;191704;72.1
MCD;191705;117.4
MCD;191706;75.1
MCD;191707;79.8
MCD;191708;199.2
MCD;191709;68.2
MCD;191710;162.9
MCD;191711;62.9
MCD;191712;20.6
MCD;191801;61.4
MCD;191802;13.3
MCD;191803;40.1
MCD;191804;64.4
MCD;191805;22.3
MCD;191806;120.2
MCD;191807;37.8
MCD;191808;50.7
MCD;191809;192.1
MCD;191810;27.5
MCD;191811;72.2
MCD;191812;194.6
MCD;191901;28.3
MCD;191902;132.9
MCD;191903;120.2
MCD;191904;123.0
MCD;191905;37.1
MCD;191906;71.4
MCD;191907;75.6
MCD;191908;38.0
MCD;191909;43.2
MCD;191910;52.8
MCD;191911;170.0
MCD;191912;165.7
MCD;192001;105.0
MCD;192002;10.3
MCD;192003;66.6
MCD;192004;110.6
MCD;192005;66.0
MCD;192006;94.2
