 

stn;time;rre150yx
VIS;1980;68.4
VIS;1981;76.0
VIS;1982;31.4
VIS;1983;53.8
VIS;1984;36.1
VIS;1985;56.5
VIS;1986;53.8
VIS;1987;82.8
VIS;1988;43.7
VIS;1989;64.6
VIS;1990;47.6
VIS;1991;68.8
VIS;1992;35.5
VIS;1993;44.9
VIS;1994;65.3
VIS;1995;41.1
VIS;1996;50.6
VIS;1997;34.6
VIS;1998;24.5
VIS;1999;32.4
VIS;2000;83.2
VIS;2001;38.5
VIS;2002;42.4
VIS;2003;41.3
VIS;2004;53.5
VIS;2005;39.8
VIS;2006;35.1
VIS;2007;49.0
VIS;2008;46.9
VIS;2009;88.5
VIS;2010;38.6
VIS;2011;36.7
VIS;2012;44.0
VIS;2013;35.1
VIS;2014;50.1
VIS;2015;57.2
VIS;2016;30.6
VIS;2017;39.3
VIS;2018;82.2
VIS;2019;40.3
VIS;2020;40.3
