 

stn;time;tre200dx
MMSTA;20121120;3.4
MMSTA;20121121;-
MMSTA;20121122;8.4
MMSTA;20121123;9.1
MMSTA;20121124;11.2
MMSTA;20121125;10.7
MMSTA;20121126;12.1
MMSTA;20121127;7.2
MMSTA;20121128;6.0
MMSTA;20121129;2.9
MMSTA;20121130;2.4
MMSTA;20121201;1.2
MMSTA;20121202;0.7
MMSTA;20121203;1.4
MMSTA;20121204;6.8
MMSTA;20121205;2.8
MMSTA;20121206;1.9
MMSTA;20121207;-0.8
MMSTA;20121208;0.3
MMSTA;20121209;0.0
MMSTA;20121210;4.7
MMSTA;20121211;1.4
MMSTA;20121212;-4.7
MMSTA;20121213;-0.6
MMSTA;20121214;3.2
MMSTA;20121215;6.9
MMSTA;20121216;6.3
MMSTA;20121217;5.9
MMSTA;20121218;5.2
MMSTA;20121219;4.6
MMSTA;20121220;1.6
MMSTA;20121221;5.7
MMSTA;20121222;5.4
MMSTA;20121223;10.1
MMSTA;20121224;9.1
MMSTA;20121225;10.4
MMSTA;20121226;9.4
MMSTA;20121227;11.5
MMSTA;20121228;8.2
MMSTA;20121229;5.9
MMSTA;20121230;7.3
MMSTA;20121231;6.1
MMSTA;20130101;4.9
MMSTA;20130102;5.6
MMSTA;20130103;4.7
MMSTA;20130104;6.7
MMSTA;20130105;8.8
MMSTA;20130106;6.1
MMSTA;20130107;5.1
MMSTA;20130108;2.2
MMSTA;20130109;0.7
MMSTA;20130110;3.5
MMSTA;20130111;2.4
MMSTA;20130112;3.2
MMSTA;20130113;2.8
MMSTA;20130114;1.7
MMSTA;20130115;1.0
MMSTA;20130116;-0.6
MMSTA;20130117;-2.5
MMSTA;20130118;-2.3
MMSTA;20130119;-0.1
MMSTA;20130120;1.4
MMSTA;20130121;1.8
MMSTA;20130122;3.7
MMSTA;20130123;2.3
MMSTA;20130124;0.5
MMSTA;20130125;-0.5
MMSTA;20130126;0.1
MMSTA;20130127;3.7
MMSTA;20130128;3.6
MMSTA;20130129;4.9
MMSTA;20130130;12.7
MMSTA;20130131;12.7
MMSTA;20130201;9.8
MMSTA;20130202;7.9
MMSTA;20130203;1.8
MMSTA;20130204;3.8
MMSTA;20130205;10.3
MMSTA;20130206;3.0
MMSTA;20130207;1.1
MMSTA;20130208;1.6
MMSTA;20130209;0.4
MMSTA;20130210;-1.5
MMSTA;20130211;0.2
MMSTA;20130212;-0.9
MMSTA;20130213;-0.5
MMSTA;20130214;-0.6
MMSTA;20130215;3.6
MMSTA;20130216;4.9
MMSTA;20130217;3.6
MMSTA;20130218;4.2
MMSTA;20130219;5.7
MMSTA;20130220;3.1
MMSTA;20130221;-0.3
MMSTA;20130222;-2.7
MMSTA;20130223;-
MMSTA;20130224;-1.7
MMSTA;20130225;-1.1
MMSTA;20130226;-1.0
MMSTA;20130227;3.7
MMSTA;20130228;5.3
MMSTA;20130301;2.0
MMSTA;20130302;2.3
MMSTA;20130303;4.2
MMSTA;20130304;3.6
MMSTA;20130305;7.8
MMSTA;20130306;11.2
MMSTA;20130307;13.3
MMSTA;20130308;12.4
MMSTA;20130309;-
MMSTA;20130310;13.2
MMSTA;20130311;10.5
MMSTA;20130312;11.7
MMSTA;20130313;3.7
MMSTA;20130314;0.8
MMSTA;20130315;1.9
MMSTA;20130316;5.3
MMSTA;20130317;7.6
MMSTA;20130318;5.7
MMSTA;20130319;9.2
MMSTA;20130320;9.3
MMSTA;20130321;9.9
MMSTA;20130322;13.6
MMSTA;20130323;9.2
MMSTA;20130324;4.4
MMSTA;20130325;2.4
MMSTA;20130326;0.8
MMSTA;20130327;4.9
MMSTA;20130328;5.6
MMSTA;20130329;3.9
MMSTA;20130330;4.7
MMSTA;20130331;3.6
MMSTA;20130401;6.9
MMSTA;20130402;5.6
MMSTA;20130403;6.0
MMSTA;20130404;8.3
MMSTA;20130405;5.5
MMSTA;20130406;7.8
MMSTA;20130407;5.9
MMSTA;20130408;9.5
MMSTA;20130409;10.5
MMSTA;20130410;13.9
