 

stn;time;fu3010m1
WSLSCF;201006;58.7
WSLSCF;201007;63.0
WSLSCF;201008;40.7
WSLSCF;201009;40.7
WSLSCF;201010;63.0
WSLSCF;201011;49.7
WSLSCF;201012;67.7
WSLSCF;201101;54.0
WSLSCF;201102;36.0
WSLSCF;201103;49.7
WSLSCF;201104;36.0
WSLSCF;201105;40.7
WSLSCF;201106;45.0
WSLSCF;201107;45.0
WSLSCF;201108;54.0
WSLSCF;201109;45.0
WSLSCF;201110;54.0
WSLSCF;201111;76.7
WSLSCF;201112;81.0
WSLSCF;201201;81.0
WSLSCF;201202;40.7
WSLSCF;201203;40.7
WSLSCF;201204;67.7
WSLSCF;201205;49.7
WSLSCF;201206;45.0
WSLSCF;201207;45.0
WSLSCF;201208;49.7
WSLSCF;201209;58.7
WSLSCF;201210;63.0
WSLSCF;201211;40.7
WSLSCF;201212;63.0
WSLSCF;201301;45.0
WSLSCF;201302;54.0
WSLSCF;201303;72.0
WSLSCF;201304;40.7
WSLSCF;201305;54.0
WSLSCF;201306;40.7
WSLSCF;201307;54.0
WSLSCF;201308;49.7
WSLSCF;201309;40.7
WSLSCF;201310;63.0
WSLSCF;201311;54.0
WSLSCF;201312;76.7
WSLSCF;201401;54.0
WSLSCF;201402;76.7
WSLSCF;201403;45.0
WSLSCF;201404;45.0
WSLSCF;201405;58.7
WSLSCF;201406;49.7
WSLSCF;201407;49.7
WSLSCF;201408;36.0
WSLSCF;201409;40.7
