 

stn;time;breclod0
SPF;20050601;0
SPF;20050602;0
SPF;20050603;1
SPF;20050604;0
SPF;20050605;0
SPF;20050606;0
SPF;20050607;0
SPF;20050608;0
SPF;20050609;0
SPF;20050610;0
SPF;20050611;0
SPF;20050612;0
SPF;20050613;1
SPF;20050614;0
SPF;20050615;0
SPF;20050616;0
SPF;20050617;0
SPF;20050618;0
SPF;20050619;0
SPF;20050620;0
SPF;20050621;0
SPF;20050622;0
SPF;20050623;12
SPF;20050624;1
SPF;20050625;0
SPF;20050626;0
SPF;20050627;0
SPF;20050628;0
SPF;20050629;1
SPF;20050630;0
SPF;20050701;0
SPF;20050702;0
SPF;20050703;0
SPF;20050704;0
SPF;20050705;0
SPF;20050706;0
SPF;20050707;0
SPF;20050708;0
SPF;20050709;0
SPF;20050710;0
SPF;20050711;0
SPF;20050712;0
SPF;20050713;0
SPF;20050714;0
SPF;20050715;0
SPF;20050716;0
SPF;20050717;0
SPF;20050718;2
SPF;20050719;0
SPF;20050720;0
SPF;20050721;0
SPF;20050722;0
SPF;20050723;0
SPF;20050724;1
SPF;20050725;14
SPF;20050726;0
SPF;20050727;0
SPF;20050728;0
SPF;20050729;1
SPF;20050730;0
SPF;20050731;0
SPF;20050801;0
SPF;20050802;0
SPF;20050803;0
SPF;20050804;0
SPF;20050805;0
SPF;20050806;0
SPF;20050807;0
SPF;20050808;0
SPF;20050809;0
SPF;20050810;0
SPF;20050811;0
SPF;20050812;0
SPF;20050813;0
SPF;20050814;1
SPF;20050815;0
SPF;20050816;0
SPF;20050817;0
SPF;20050818;0
SPF;20050819;3
SPF;20050820;0
SPF;20050821;0
SPF;20050822;0
SPF;20050823;0
SPF;20050824;0
SPF;20050825;0
SPF;20050826;0
SPF;20050827;0
SPF;20050828;0
SPF;20050829;0
SPF;20050830;0
SPF;20050831;0
SPF;20050901;0
SPF;20050902;0
SPF;20050903;0
SPF;20050904;0
SPF;20050905;1
SPF;20050906;0
SPF;20050907;0
SPF;20050908;0
SPF;20050909;0
SPF;20050910;0
SPF;20050911;0
SPF;20050912;0
SPF;20050913;0
SPF;20050914;0
SPF;20050915;0
SPF;20050916;0
SPF;20050917;0
SPF;20050918;0
SPF;20050919;0
SPF;20050920;0
SPF;20050921;0
SPF;20050922;0
SPF;20050923;0
SPF;20050924;0
SPF;20050925;0
SPF;20050926;0
SPF;20050927;0
SPF;20050928;0
